import time: self [us] | cumulative | imported package
import time:       314 |        314 |                       jedi.api.refactoring.extract
import time:       141 |        141 |                       jedi.inference.gradual.utils
import time:       863 |      45762 |                     jedi.api
import time:       981 |        981 |                       jedi.plugins.stdlib
import time:       125 |        125 |                       jedi.plugins.flask
import time:       253 |        253 |                       jedi.plugins.pytest
import time:       515 |        515 |                       jedi.plugins.django
import time:       372 |       2242 |                     jedi.plugins.registry
import time:       258 |      48261 |                   jedi
import time:      4575 |      58778 |                 IPython.core.completer
import time:       302 |        302 |                 IPython.terminal.ptutils
import time:       195 |        195 |                   IPython.terminal.shortcuts.auto_match
import time:      1117 |       1117 |                     IPython.terminal.shortcuts.filters
import time:       510 |       1627 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3147 |       4967 |                 IPython.terminal.shortcuts
import time:       278 |        278 |                 concurrent.futures.thread
import time:       419 |      64743 |               IPython.terminal.debugger
import time:       189 |        189 |                 IPython.lib.clipboard
import time:       391 |        580 |               IPython.terminal.magics
import time:       240 |        240 |               IPython.terminal.pt_inputhooks
import time:       439 |        439 |               IPython.terminal.prompts
import time:      1899 |     122149 |             IPython.terminal.interactiveshell
import time:       341 |        341 |                 IPython.core.magics.auto
import time:      2470 |       2470 |                 IPython.core.magics.basic
import time:       821 |        821 |                       http
import time:      1088 |       1908 |                     http.client
import time:       303 |        303 |                       urllib.response
import time:       224 |        526 |                     urllib.error
import time:      1518 |       3951 |                   urllib.request
import time:       150 |        150 |                   IPython.utils.contexts
import time:       814 |       4915 |                 IPython.core.magics.code
import time:       380 |        380 |                 IPython.core.magics.config
import time:       712 |        712 |                 IPython.core.magics.display
import time:       210 |        210 |                     _lsprof
import time:      1218 |       1218 |                     profile
import time:       242 |       1669 |                   cProfile
import time:      1636 |       1636 |                   pstats
import time:       238 |        238 |                   timeit
import time:       134 |        134 |                   IPython.utils.module_paths
import time:       215 |        215 |                     resource
import time:       132 |        346 |                   IPython.utils.timing
import time:       269 |        269 |                   IPython.core.magics.ast_mod
import time:     18256 |      22545 |                 IPython.core.magics.execution
import time:       328 |        328 |                 IPython.core.magics.extension
import time:      1689 |       1689 |                 IPython.core.magics.history
import time:       365 |        365 |                 IPython.core.magics.logging
import time:       468 |        468 |                 IPython.core.magics.namespace
import time:      1112 |       1112 |                 IPython.core.magics.osm
import time:       365 |        365 |                 IPython.core.magics.packaging
import time:      1536 |       1536 |                 IPython.core.magics.pylab
import time:      1309 |       1309 |                 IPython.core.magics.script
import time:       584 |      39112 |               IPython.core.magics
import time:       861 |        861 |               IPython.core.shellapp
import time:       121 |        121 |                 IPython.extensions
import time:       405 |        526 |               IPython.extensions.storemagic
import time:      1325 |      41822 |             IPython.terminal.ipapp
import time:      2121 |     221807 |           IPython.terminal.embed
import time:       215 |        215 |           IPython.utils.frame
import time:       488 |     317294 |         IPython
import time:        17 |     317310 |       IPython.core
import time:        21 |     317331 |     IPython.core.interactiveshell
import time:       142 |        142 |       elastic_notebook.algorithm
import time:       186 |        186 |         numpy.version
import time:       135 |        135 |         numpy._expired_attrs_2_0
import time:       120 |        120 |             numpy._utils._convertions
import time:       165 |        285 |           numpy._utils
import time:       303 |        588 |         numpy._globals
import time:        37 |         37 |           numpy._distributor_init_local
import time:       133 |        169 |         numpy._distributor_init
import time:       388 |        388 |                   numpy.exceptions
import time:       420 |        420 |                   numpy._core._exceptions
import time:       173 |        173 |                   numpy._core.printoptions
import time:       334 |        334 |                   numpy.dtypes
import time:      8392 |       9705 |                 numpy._core._multiarray_umath
import time:       172 |        172 |                   numpy._utils._inspect
import time:       353 |        525 |                 numpy._core.overrides
import time:      1962 |      12191 |               numpy._core.multiarray
import time:       246 |        246 |               numpy._core.umath
import time:       182 |        182 |                 numpy._core._dtype
import time:       137 |        137 |                 numpy._core._string_helpers
import time:       340 |        340 |                 numpy._core._type_aliases
import time:       372 |       1029 |               numpy._core.numerictypes
import time:       244 |        244 |                       numpy._core._methods
import time:       993 |       1236 |                     numpy._core.fromnumeric
import time:       384 |       1619 |                   numpy._core.shape_base
import time:       251 |        251 |                   numpy._core._ufunc_config
import time:       154 |        154 |                   numpy._core._asarray
import time:       765 |        765 |                   numpy._core.arrayprint
import time:      1074 |       3862 |                 numpy._core.numeric
import time:       426 |       4287 |               numpy._core.einsumfunc
import time:       282 |        282 |               numpy._core.function_base
import time:       315 |        315 |               numpy._core.getlimits
import time:       219 |        219 |               numpy._core.memmap
import time:       393 |        393 |               numpy._core.records
import time:      6639 |       6639 |               numpy._core._add_newdocs
import time:      1639 |       1639 |               numpy._core._add_newdocs_scalars
import time:       156 |        156 |               numpy._core._dtype_ctypes
import time:       543 |        543 |                   _ctypes
import time:       362 |        362 |                   ctypes._endian
import time:      1037 |       1940 |                 ctypes
import time:       911 |       2851 |               numpy._core._internal
import time:       193 |        193 |               numpy._pytesttester
import time:       630 |      31064 |             numpy._core
import time:        92 |      31156 |           numpy._core._multiarray_umath
import time:       370 |      31525 |         numpy.__config__
import time:       251 |        251 |                           numpy._typing._nbit_base
import time:       253 |        253 |                           numpy._typing._nested_sequence
import time:       127 |        127 |                           numpy._typing._shape
import time:      2271 |       2900 |                         numpy._typing._array_like
import time:      1955 |       1955 |                         numpy._typing._char_codes
import time:      2543 |       2543 |                         numpy._typing._dtype_like
import time:       155 |        155 |                         numpy._typing._nbit
import time:       129 |        129 |                         numpy._typing._scalars
import time:       118 |        118 |                         numpy._typing._ufunc
import time:       343 |       8140 |                       numpy._typing
import time:       336 |        336 |                         numpy.lib._stride_tricks_impl
import time:       376 |        711 |                       numpy.lib._twodim_base_impl
import time:       127 |        127 |                         numpy.lib._array_utils_impl
import time:       130 |        256 |                       numpy.lib.array_utils
import time:       352 |        352 |                       numpy.linalg._umath_linalg
import time:      1835 |      11293 |                     numpy.linalg._linalg
import time:       168 |      11460 |                   numpy.linalg
import time:       338 |      11798 |                 numpy.matrixlib.defmatrix
import time:       162 |      11959 |               numpy.matrixlib
import time:       345 |        345 |                 numpy.lib._histograms_impl
import time:      1349 |       1694 |               numpy.lib._function_base_impl
import time:       470 |      14122 |             numpy.lib._index_tricks_impl
import time:       325 |      14447 |           numpy.lib._arraypad_impl
import time:       927 |        927 |           numpy.lib._arraysetops_impl
import time:       206 |        206 |           numpy.lib._arrayterator_impl
import time:       495 |        495 |           numpy.lib._nanfunctions_impl
import time:       266 |        266 |                 numpy.lib._utils_impl
import time:       277 |        543 |               numpy.lib._format_impl
import time:       149 |        691 |             numpy.lib.format
import time:       443 |        443 |             numpy.lib._datasource
import time:       427 |        427 |             numpy.lib._iotools
import time:       802 |       2361 |           numpy.lib._npyio_impl
import time:       220 |        220 |               numpy.lib._ufunclike_impl
import time:       336 |        556 |             numpy.lib._type_check_impl
import time:       692 |       1247 |           numpy.lib._polynomial_impl
import time:       555 |        555 |           numpy.lib._shape_base_impl
import time:       190 |        190 |           numpy.lib._version
import time:       111 |        111 |           numpy.lib.introspect
import time:       207 |        207 |           numpy.lib.mixins
import time:       120 |        120 |           numpy.lib.npyio
import time:       305 |        305 |             numpy.lib._scimath_impl
import time:       106 |        410 |           numpy.lib.scimath
import time:       120 |        120 |           numpy.lib.stride_tricks
import time:       516 |      21906 |         numpy.lib
import time:       174 |        174 |         numpy._array_api_info
import time:      1510 |      56190 |       numpy
import time:       335 |        335 |       elastic_notebook.algorithm.selector
import time:       256 |      56921 |     elastic_notebook.algorithm.baseline
import time:       217 |        217 |         networkx.lazy_imports
import time:       351 |        351 |         networkx.exception
import time:       459 |        459 |           networkx.utils.misc
import time:       449 |        449 |             gzip
import time:       627 |       1076 |           networkx.utils.decorators
import time:       221 |        221 |           networkx.utils.random_sequence
import time:       171 |        171 |           networkx.utils.union_find
import time:       158 |        158 |           networkx.utils.rcm
import time:       273 |        273 |           networkx.utils.heaps
import time:       621 |        621 |           networkx.utils.configs
import time:     13761 |      13761 |           networkx.utils.backends
import time:       255 |      16991 |         networkx.utils
import time:       287 |        287 |             networkx.convert
import time:       521 |        521 |             networkx.classes.coreviews
import time:      1042 |       1042 |             networkx.classes.reportviews
import time:       547 |       2396 |           networkx.classes.graph
import time:       428 |        428 |           networkx.classes.digraph
import time:       336 |        336 |           networkx.classes.multigraph
import time:       292 |        292 |           networkx.classes.multidigraph
import time:       616 |        616 |           networkx.classes.function
import time:       153 |        153 |             networkx.classes.filters
import time:       191 |        343 |           networkx.classes.graphviews
import time:       278 |       4685 |         networkx.classes
import time:       427 |        427 |         networkx.convert_matrix
import time:       224 |        224 |         networkx.relabel
import time:        92 |         92 |                 importlib.resources._itertools
import time:       339 |        430 |               importlib.resources.readers
import time:       110 |        539 |             importlib.readers
import time:       321 |        860 |           networkx.generators.atlas
import time:       698 |        698 |           networkx.generators.classic
import time:       185 |        185 |           networkx.generators.cographs
import time:       412 |        412 |           networkx.generators.community
import time:       558 |        558 |           networkx.generators.degree_seq
import time:       356 |        356 |           networkx.generators.directed
import time:       194 |        194 |           networkx.generators.duplication
import time:       156 |        156 |           networkx.generators.ego
import time:       297 |        297 |           networkx.generators.expanders
import time:      3774 |       3774 |           networkx.generators.geometric
import time:       301 |        301 |           networkx.generators.harary_graph
import time:       296 |        296 |           networkx.generators.internet_as_graphs
import time:       224 |        224 |           networkx.generators.intersection
import time:       160 |        160 |           networkx.generators.interval_graph
import time:       273 |        273 |           networkx.generators.joint_degree_seq
import time:       294 |        294 |           networkx.generators.lattice
import time:       287 |        287 |           networkx.generators.line
import time:       197 |        197 |           networkx.generators.mycielski
import time:       208 |        208 |           networkx.generators.nonisomorphic_trees
import time:       150 |        150 |           networkx.generators.random_clustered
import time:       780 |        780 |           networkx.generators.random_graphs
import time:      3594 |       3594 |           networkx.generators.small
import time:       345 |        345 |           networkx.generators.social
import time:       181 |        181 |           networkx.generators.spectral_graph_forge
import time:       151 |        151 |           networkx.generators.stochastic
import time:       165 |        165 |           networkx.generators.sudoku
import time:       136 |        136 |           networkx.generators.time_series
import time:       395 |        395 |           networkx.generators.trees
import time:       165 |        165 |           networkx.generators.triads
import time:       586 |      16359 |         networkx.generators
import time:       266 |        266 |           networkx.readwrite.adjlist
import time:       318 |        318 |           networkx.readwrite.multiline_adjlist
import time:       270 |        270 |           networkx.readwrite.edgelist
import time:       252 |        252 |           networkx.readwrite.pajek
import time:       187 |        187 |           networkx.readwrite.leda
import time:       239 |        239 |             networkx.readwrite.graph6
import time:       243 |        481 |           networkx.readwrite.sparse6
import time:       772 |        772 |           networkx.readwrite.gml
import time:       661 |        661 |           networkx.readwrite.graphml
import time:       119 |        119 |               xml.etree
import time:       565 |        565 |               xml.etree.ElementPath
import time:       125 |        125 |               _elementtree
import time:      1075 |       1883 |             xml.etree.ElementTree
import time:       480 |       2363 |           networkx.readwrite.gexf
import time:       223 |        223 |             networkx.readwrite.json_graph.node_link
import time:       153 |        153 |             networkx.readwrite.json_graph.adjacency
import time:       162 |        162 |             networkx.readwrite.json_graph.tree
import time:       149 |        149 |             networkx.readwrite.json_graph.cytoscape
import time:       188 |        874 |           networkx.readwrite.json_graph
import time:       381 |        381 |           networkx.readwrite.text
import time:       297 |       7118 |         networkx.readwrite
import time:       199 |        199 |             networkx.algorithms.assortativity.connectivity
import time:       174 |        174 |                 networkx.algorithms.assortativity.pairs
import time:      1028 |       1201 |               networkx.algorithms.assortativity.mixing
import time:       238 |       1438 |             networkx.algorithms.assortativity.correlation
import time:       197 |        197 |             networkx.algorithms.assortativity.neighbor_degree
import time:       247 |       2080 |           networkx.algorithms.assortativity
import time:       215 |        215 |           networkx.algorithms.asteroidal
import time:       167 |        167 |           networkx.algorithms.boundary
import time:       200 |        200 |           networkx.algorithms.broadcasting
import time:       231 |        231 |           networkx.algorithms.bridges
import time:       179 |        179 |           networkx.algorithms.chains
import time:       347 |        347 |                   networkx.algorithms.shortest_paths.generic
import time:       384 |        384 |                   networkx.algorithms.shortest_paths.unweighted
import time:       683 |        683 |                   networkx.algorithms.shortest_paths.weighted
import time:       194 |        194 |                   networkx.algorithms.shortest_paths.astar
import time:       192 |        192 |                   networkx.algorithms.shortest_paths.dense
import time:       220 |       2018 |                 networkx.algorithms.shortest_paths
import time:        30 |       2047 |               networkx.algorithms.shortest_paths.weighted
import time:       328 |       2374 |             networkx.algorithms.centrality.betweenness
import time:       268 |        268 |             networkx.algorithms.centrality.betweenness_subset
import time:       198 |        198 |             networkx.algorithms.centrality.closeness
import time:       229 |        229 |               networkx.algorithms.centrality.flow_matrix
import time:       242 |        470 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       212 |        212 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       153 |        153 |             networkx.algorithms.centrality.current_flow_closeness
import time:       198 |        198 |             networkx.algorithms.centrality.degree_alg
import time:       142 |        142 |             networkx.algorithms.centrality.dispersion
import time:       225 |        225 |             networkx.algorithms.centrality.eigenvector
import time:       360 |        360 |             networkx.algorithms.centrality.group
import time:       166 |        166 |             networkx.algorithms.centrality.harmonic
import time:       305 |        305 |             networkx.algorithms.centrality.katz
import time:       186 |        186 |             networkx.algorithms.centrality.load
import time:       199 |        199 |             networkx.algorithms.centrality.percolation
import time:       193 |        193 |             networkx.algorithms.centrality.reaching
import time:       160 |        160 |             networkx.algorithms.centrality.second_order
import time:       233 |        233 |             networkx.algorithms.centrality.subgraph_alg
import time:       232 |        232 |             networkx.algorithms.centrality.trophic
import time:       146 |        146 |             networkx.algorithms.centrality.voterank_alg
import time:       159 |        159 |             networkx.algorithms.centrality.laplacian
import time:       426 |       6994 |           networkx.algorithms.centrality
import time:       307 |        307 |               networkx.algorithms.components.connected
import time:       395 |        395 |               networkx.algorithms.components.strongly_connected
import time:       207 |        207 |               networkx.algorithms.components.weakly_connected
import time:       181 |        181 |               networkx.algorithms.components.attracting
import time:       259 |        259 |               networkx.algorithms.components.biconnected
import time:       161 |        161 |               networkx.algorithms.components.semiconnected
import time:       212 |       1721 |             networkx.algorithms.components
import time:       330 |       2050 |           networkx.algorithms.chordal
import time:       474 |        474 |           networkx.algorithms.cluster
import time:       422 |        422 |           networkx.algorithms.clique
import time:       197 |        197 |           networkx.algorithms.communicability_alg
import time:       376 |        376 |             networkx.algorithms.coloring.greedy_coloring
import time:       317 |        317 |             networkx.algorithms.coloring.equitable_coloring
import time:       156 |        849 |           networkx.algorithms.coloring
import time:       416 |        416 |           networkx.algorithms.core
import time:       225 |        225 |           networkx.algorithms.covering
import time:       480 |        480 |           networkx.algorithms.cycles
import time:       386 |        386 |           networkx.algorithms.cuts
import time:       264 |        264 |           networkx.algorithms.d_separation
import time:       634 |        634 |           networkx.algorithms.dag
import time:       447 |        447 |           networkx.algorithms.distance_measures
import time:       236 |        236 |           networkx.algorithms.distance_regular
import time:       250 |        250 |           networkx.algorithms.dominance
import time:       226 |        226 |           networkx.algorithms.dominating
import time:       266 |        266 |           networkx.algorithms.efficiency_measures
import time:       290 |        290 |           networkx.algorithms.euler
import time:       255 |        255 |           networkx.algorithms.graphical
import time:       140 |        140 |           networkx.algorithms.hierarchy
import time:       158 |        158 |           networkx.algorithms.hybrid
import time:       216 |        216 |             networkx.algorithms.link_analysis.hits_alg
import time:       203 |        203 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       132 |        550 |           networkx.algorithms.link_analysis
import time:       451 |        451 |           networkx.algorithms.link_prediction
import time:       249 |        249 |           networkx.algorithms.lowest_common_ancestors
import time:       158 |        158 |           networkx.algorithms.isolate
import time:       395 |        395 |           networkx.algorithms.matching
import time:       361 |        361 |             networkx.algorithms.minors.contraction
import time:       149 |        509 |           networkx.algorithms.minors
import time:       155 |        155 |           networkx.algorithms.mis
import time:       139 |        139 |           networkx.algorithms.moral
import time:       177 |        177 |           networkx.algorithms.non_randomness
import time:       242 |        242 |             networkx.algorithms.operators.all
import time:       238 |        238 |             networkx.algorithms.operators.binary
import time:       397 |        397 |             networkx.algorithms.operators.product
import time:       190 |        190 |             networkx.algorithms.operators.unary
import time:       175 |       1240 |           networkx.algorithms.operators
import time:       627 |        627 |           networkx.algorithms.planarity
import time:       227 |        227 |           networkx.algorithms.planar_drawing
import time:       185 |        185 |           networkx.algorithms.polynomials
import time:       148 |        148 |           networkx.algorithms.perfect_graph
import time:       182 |        182 |           networkx.algorithms.reciprocity
import time:       212 |        212 |           networkx.algorithms.regular
import time:       173 |        173 |           networkx.algorithms.richclub
import time:      1273 |       1273 |           networkx.algorithms.similarity
import time:       275 |        275 |           networkx.algorithms.graph_hashing
import time:       329 |        329 |           networkx.algorithms.simple_paths
import time:       291 |        291 |           networkx.algorithms.smallworld
import time:       141 |        141 |           networkx.algorithms.smetric
import time:       247 |        247 |           networkx.algorithms.structuralholes
import time:       200 |        200 |           networkx.algorithms.sparsifiers
import time:       335 |        335 |           networkx.algorithms.summarization
import time:       239 |        239 |           networkx.algorithms.swap
import time:       179 |        179 |           networkx.algorithms.time_dependent
import time:       175 |        175 |             networkx.algorithms.traversal.beamsearch
import time:       255 |        255 |             networkx.algorithms.traversal.breadth_first_search
import time:       234 |        234 |             networkx.algorithms.traversal.depth_first_search
import time:       167 |        167 |             networkx.algorithms.traversal.edgedfs
import time:       162 |        162 |             networkx.algorithms.traversal.edgebfs
import time:       192 |       1182 |           networkx.algorithms.traversal
import time:       281 |        281 |           networkx.algorithms.triads
import time:       224 |        224 |           networkx.algorithms.vitality
import time:       153 |        153 |           networkx.algorithms.voronoi
import time:       128 |        128 |           networkx.algorithms.walks
import time:       243 |        243 |           networkx.algorithms.wiener
import time:       188 |        188 |             networkx.algorithms.approximation.clustering_coefficient
import time:       153 |        153 |               networkx.algorithms.approximation.ramsey
import time:       253 |        406 |             networkx.algorithms.approximation.clique
import time:       223 |        223 |             networkx.algorithms.approximation.connectivity
import time:       191 |        191 |             networkx.algorithms.approximation.distance_measures
import time:       164 |        164 |             networkx.algorithms.approximation.dominating_set
import time:       893 |        893 |             networkx.algorithms.approximation.kcomponents
import time:       174 |        174 |             networkx.algorithms.approximation.matching
import time:       276 |        276 |             networkx.algorithms.approximation.steinertree
import time:       342 |        342 |                     networkx.algorithms.tree.recognition
import time:      1571 |       1912 |                   networkx.algorithms.tree.branchings
import time:       315 |        315 |                   networkx.algorithms.tree.coding
import time:       195 |        195 |                   networkx.algorithms.tree.distance_measures
import time:      1407 |       1407 |                   networkx.algorithms.tree.mst
import time:       199 |        199 |                   networkx.algorithms.tree.operations
import time:       191 |        191 |                   networkx.algorithms.tree.decomposition
import time:       267 |       4483 |                 networkx.algorithms.tree
import time:        26 |       4509 |               networkx.algorithms.tree.mst
import time:       546 |       5055 |             networkx.algorithms.approximation.traveling_salesman
import time:       374 |        374 |             networkx.algorithms.approximation.treewidth
import time:       160 |        160 |             networkx.algorithms.approximation.vertex_cover
import time:       211 |        211 |             networkx.algorithms.approximation.maxcut
import time:       219 |        219 |             networkx.algorithms.approximation.density
import time:       304 |       8832 |           networkx.algorithms.approximation
import time:       306 |        306 |             networkx.algorithms.bipartite.basic
import time:       194 |        194 |             networkx.algorithms.bipartite.centrality
import time:       224 |        224 |             networkx.algorithms.bipartite.cluster
import time:       193 |        193 |                 networkx.algorithms.bipartite.matrix
import time:       273 |        466 |               networkx.algorithms.bipartite.matching
import time:       166 |        631 |             networkx.algorithms.bipartite.covering
import time:       332 |        332 |             networkx.algorithms.bipartite.edgelist
import time:       303 |        303 |             networkx.algorithms.bipartite.projection
import time:       160 |        160 |             networkx.algorithms.bipartite.redundancy
import time:       143 |        143 |             networkx.algorithms.bipartite.spectral
import time:       359 |        359 |             networkx.algorithms.bipartite.generators
import time:       183 |        183 |             networkx.algorithms.bipartite.extendability
import time:       196 |        196 |             networkx.algorithms.bipartite.link_analysis
import time:       289 |       3314 |           networkx.algorithms.bipartite
import time:       232 |        232 |           networkx.algorithms.node_classification
import time:       254 |        254 |             networkx.algorithms.community.asyn_fluid
import time:       355 |        355 |             networkx.algorithms.community.bipartitions
import time:       174 |        174 |             networkx.algorithms.community.centrality
import time:       188 |        188 |             networkx.algorithms.community.divisive
import time:       146 |        146 |             networkx.algorithms.community.kclique
import time:       260 |        260 |             networkx.algorithms.community.label_propagation
import time:       209 |        209 |             networkx.algorithms.community.lukes
import time:       124 |        124 |                 networkx.algorithms.community.community_utils
import time:       313 |        437 |               networkx.algorithms.community.quality
import time:       194 |        194 |               networkx.utils.mapped_queue
import time:       250 |        880 |             networkx.algorithms.community.modularity_max
import time:       321 |        321 |             networkx.algorithms.community.louvain
import time:       343 |        343 |             networkx.algorithms.community.leiden
import time:       166 |        166 |             networkx.algorithms.community.local
import time:       316 |       3606 |           networkx.algorithms.community
import time:       274 |        274 |                 networkx.algorithms.flow.utils
import time:       237 |        511 |               networkx.algorithms.flow.boykovkolmogorov
import time:       173 |        173 |               networkx.algorithms.flow.dinitz_alg
import time:       157 |        157 |               networkx.algorithms.flow.edmondskarp
import time:       224 |        224 |               networkx.algorithms.flow.preflowpush
import time:       174 |        174 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       359 |       1596 |             networkx.algorithms.flow.maxflow
import time:       196 |        196 |             networkx.algorithms.flow.mincost
import time:       160 |        160 |             networkx.algorithms.flow.gomory_hu
import time:       224 |        224 |             networkx.algorithms.flow.capacityscaling
import time:       414 |        414 |             networkx.algorithms.flow.networksimplex
import time:       193 |       2779 |           networkx.algorithms.flow
import time:       270 |        270 |             networkx.algorithms.isomorphism.isomorph
import time:       321 |        321 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       262 |        583 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       216 |        216 |             networkx.algorithms.isomorphism.matchhelpers
import time:       225 |        225 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       460 |        460 |             networkx.algorithms.isomorphism.ismags
import time:       329 |        329 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       657 |        657 |             networkx.algorithms.isomorphism.vf2pp
import time:       216 |       2952 |           networkx.algorithms.isomorphism
import time:       330 |        330 |           networkx.algorithms.tournament
import time:       183 |        183 |               networkx.algorithms.connectivity.utils
import time:       348 |        530 |             networkx.algorithms.connectivity.connectivity
import time:       363 |        363 |             networkx.algorithms.connectivity.cuts
import time:       673 |        673 |             networkx.algorithms.connectivity.edge_augmentation
import time:       324 |        324 |             networkx.algorithms.connectivity.edge_kcomponents
import time:      1106 |       1106 |             networkx.algorithms.connectivity.disjoint_paths
import time:       314 |        314 |             networkx.algorithms.connectivity.kcomponents
import time:       231 |        231 |             networkx.algorithms.connectivity.kcutsets
import time:       210 |        210 |             networkx.algorithms.connectivity.stoerwagner
import time:       455 |       4202 |           networkx.algorithms.connectivity
import time:      1517 |      57963 |         networkx.algorithms
import time:       267 |        267 |           networkx.linalg.attrmatrix
import time:       212 |        212 |           networkx.linalg.spectrum
import time:       185 |        185 |           networkx.linalg.graphmatrix
import time:       280 |        280 |           networkx.linalg.laplacianmatrix
import time:       390 |        390 |           networkx.linalg.algebraicconnectivity
import time:       307 |        307 |           networkx.linalg.modularitymatrix
import time:       186 |        186 |           networkx.linalg.bethehessianmatrix
import time:       340 |       2163 |         networkx.linalg
import time:       572 |        572 |           networkx.drawing.layout
import time:       223 |        223 |           networkx.drawing.nx_latex
import time:       607 |        607 |           networkx.drawing.nx_pylab
import time:       289 |        289 |           networkx.drawing.nx_agraph
import time:       358 |        358 |           networkx.drawing.nx_pydot
import time:       272 |       2318 |         networkx.drawing
import time:     13219 |     122028 |       networkx
import time:       124 |        124 |           elastic_notebook.core
import time:       164 |        288 |         elastic_notebook.core.graph
import time:       186 |        473 |       elastic_notebook.core.graph.cell_execution
import time:       133 |        133 |       elastic_notebook.core.graph.variable_snapshot
import time:       233 |     122867 |     elastic_notebook.algorithm.optimizer_exact
import time:        97 |         97 |       elastic_notebook.core.common
import time:       174 |        271 |     elastic_notebook.core.common.profile_migration_speed
import time:       145 |        145 |     elastic_notebook.core.graph.graph
import time:       140 |        140 |       elastic_notebook.core.io
import time:       154 |        154 |         dill.__info__
import time:       537 |        537 |           dill.logger
import time:      1348 |       1348 |           _pyio
import time:       365 |        365 |                 multiprocessing.process
import time:       431 |        431 |                 multiprocessing.reduction
import time:       603 |       1398 |               multiprocessing.context
import time:       307 |       1705 |             multiprocessing
import time:        35 |       1740 |           multiprocessing.reduction
import time:       197 |        197 |           dill._shims
import time:       125 |        125 |           dill.settings
import time:        87 |         87 |           winreg
import time:      1956 |       5987 |         dill._dill
import time:       895 |        895 |         dill.session
import time:       160 |        160 |           dill.pointers
import time:       346 |        505 |         dill.detect
import time:       356 |        356 |         dill.source
import time:       182 |        182 |         dill.temp
import time:       114 |        114 |         dill.objtypes
import time:       413 |       8603 |       dill
import time:       127 |        127 |       elastic_notebook.core.io.adapter
import time:       246 |       9114 |     elastic_notebook.core.io.filesystem_adapter
import time:       130 |        130 |     elastic_notebook.core.io.recover
import time:       109 |        109 |       elastic_notebook.core.mutation
import time:       287 |        287 |           pytz.exceptions
import time:       294 |        294 |           pytz.lazy
import time:       283 |        283 |           pytz.tzinfo
import time:       161 |        161 |           pytz.tzfile
import time:       911 |       1934 |         pytz
import time:       137 |        137 |           dateutil._version
import time:       198 |        335 |         dateutil
import time:       155 |        155 |           pandas.compat._constants
import time:       177 |        177 |           pandas.compat.compressors
import time:       105 |        105 |               pandas.util
import time:      2151 |       2256 |             pandas.util.version
import time:       373 |       2629 |           pandas.compat.numpy
import time:        71 |         71 |             pyarrow
import time:       153 |        223 |           pandas.compat.pyarrow
import time:       267 |       3448 |         pandas.compat
import time:       543 |        543 |                     numpy.random._common
import time:       215 |        215 |                       hmac
import time:       172 |        387 |                     secrets
import time:       596 |       1525 |                   numpy.random.bit_generator
import time:       360 |       1884 |                 numpy.random._bounded_integers
import time:       324 |        324 |                     numpy.random._pcg64
import time:      1598 |       1922 |                   numpy.random._generator
import time:       276 |        276 |                   numpy.random._mt19937
import time:       255 |        255 |                   numpy.random._philox
import time:       223 |        223 |                   numpy.random._sfc64
import time:      1518 |       1518 |                   numpy.random.mtrand
import time:       219 |       4410 |                 numpy.random._pickle
import time:       257 |       6550 |               numpy.random
import time:      3433 |       9982 |             pandas._typing
import time:       196 |        196 |             pandas.util._exceptions
import time:      1005 |      11182 |           pandas._config.config
import time:       296 |        296 |           pandas._config.dates
import time:       172 |        172 |           pandas._config.display
import time:       229 |      11877 |         pandas._config
import time:       118 |        118 |           pandas.core
import time:       971 |       1088 |         pandas.core.config_init
import time:       232 |        232 |             pandas._libs.pandas_parser
import time:       188 |        188 |             pandas._libs.pandas_datetime
import time:       266 |        266 |                         pandas._libs.tslibs.ccalendar
import time:       375 |        375 |                         pandas._libs.tslibs.np_datetime
import time:      1096 |       1736 |                       pandas._libs.tslibs.dtypes
import time:       202 |        202 |                         pandas._libs.tslibs.base
import time:       429 |        429 |                             pandas._libs.tslibs.nattype
import time:       211 |        211 |                                 pandas.compat._optional
import time:       271 |        271 |                                   zoneinfo._tzpath
import time:       180 |        180 |                                   zoneinfo._common
import time:       273 |        273 |                                   _zoneinfo
import time:       234 |        955 |                                 zoneinfo
import time:      1147 |       1147 |                                     six
import time:        69 |         69 |                                     six.moves
import time:       296 |        296 |                                     dateutil.tz._common
import time:       243 |        243 |                                     dateutil.tz._factories
import time:        89 |         89 |                                       six.moves.winreg
import time:       265 |        354 |                                     dateutil.tz.win
import time:       973 |       3079 |                                   dateutil.tz.tz
import time:       200 |       3278 |                                 dateutil.tz
import time:       579 |       5022 |                               pandas._libs.tslibs.timezones
import time:      1408 |       1408 |                                 _strptime
import time:       189 |        189 |                                 pandas._config.localization
import time:       569 |       2166 |                               pandas._libs.tslibs.fields
import time:       958 |       8145 |                             pandas._libs.tslibs.timedeltas
import time:       473 |        473 |                             pandas._libs.tslibs.tzconversion
import time:       873 |       9919 |                           pandas._libs.tslibs.timestamps
