import time: self [us] | cumulative | imported package
import time:       416 |        416 |                                             jedi.inference.value.dynamic_arrays
import time:       938 |       1353 |                                           jedi.inference.value.iterable
import time:       336 |       1688 |                                         jedi.inference.arguments
import time:       103 |        103 |                                           jedi.inference.parser_cache
import time:       216 |        216 |                                           jedi.inference.gradual.generics
import time:       606 |        924 |                                         jedi.inference.value.function
import time:       593 |       3204 |                                       jedi.inference.value.klass
import time:       899 |        899 |                                       jedi.inference.value.instance
import time:       307 |       4827 |                                     jedi.inference.value
import time:        30 |       4857 |                                   jedi.inference.value.module
import time:       694 |        694 |                                     jedi.inference.gradual.base
import time:       409 |        409 |                                     jedi.inference.gradual.type_var
import time:       694 |       1796 |                                   jedi.inference.gradual.typing
import time:       407 |       7058 |                                 jedi.inference.gradual.stub_value
import time:       470 |       7642 |                               jedi.inference.gradual.typeshed
import time:       140 |        140 |                                   jedi._compatibility
import time:       240 |        240 |                                   jedi.inference.compiled.subprocess.functions
import time:       168 |        168 |                                   jedi.api.exceptions
import time:      1135 |       1682 |                                 jedi.inference.compiled.subprocess
import time:        47 |       1728 |                               jedi.inference.compiled.subprocess.functions
import time:       503 |      18117 |                             jedi.inference.imports
import time:       217 |        217 |                                 jedi.inference.param
import time:       303 |        519 |                               jedi.inference.gradual.annotation
import time:       143 |        143 |                               jedi.inference.value.decorator
import time:       510 |       1172 |                             jedi.inference.syntax_tree
import time:       271 |      19559 |                           jedi.inference
import time:        26 |      19584 |                         jedi.inference.utils
import time:       172 |        172 |                           jedi.inference.gradual.conversion
import time:       349 |        520 |                         jedi.inference.compiled.mixed
import time:       156 |        156 |                           pydoc_data
import time:      1180 |       1180 |                           pydoc_data.topics
import time:       223 |       1558 |                         jedi.api.keywords
import time:       315 |        315 |                         jedi.api.completion_cache
import time:       449 |        449 |                         jedi.api.helpers
import time:       641 |      23064 |                       jedi.api.classes
import time:       241 |        241 |                       jedi.api.interpreter
import time:       188 |        188 |                         jedi.api.strings
import time:       188 |        188 |                         jedi.api.file_name
import time:       175 |        175 |                         jedi.inference.docstring_utils
import time:       717 |       1267 |                       jedi.api.completion
import time:       241 |        241 |                         filecmp
import time:       506 |        746 |                       jedi.api.environment
import time:       200 |        200 |                         jedi.inference.references
import time:       327 |        526 |                       jedi.api.project
import time:       131 |        131 |                       jedi.api.errors
import time:       276 |        276 |                         jedi.inference.value.namespace
import time:       320 |        595 |                       jedi.api.refactoring
import time:       279 |        279 |                       jedi.api.refactoring.extract
import time:       115 |        115 |                       jedi.inference.gradual.utils
import time:       727 |      42081 |                     jedi.api
import time:       915 |        915 |                       jedi.plugins.stdlib
import time:       126 |        126 |                       jedi.plugins.flask
import time:       256 |        256 |                       jedi.plugins.pytest
import time:       452 |        452 |                       jedi.plugins.django
import time:       303 |       2050 |                     jedi.plugins.registry
import time:       194 |      44325 |                   jedi
import time:      4261 |      54190 |                 IPython.core.completer
import time:       310 |        310 |                 IPython.terminal.ptutils
import time:       196 |        196 |                   IPython.terminal.shortcuts.auto_match
import time:      1100 |       1100 |                     IPython.terminal.shortcuts.filters
import time:       503 |       1603 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3282 |       5080 |                 IPython.terminal.shortcuts
import time:       277 |        277 |                 concurrent.futures.thread
import time:       373 |      60227 |               IPython.terminal.debugger
import time:       180 |        180 |                 IPython.lib.clipboard
import time:       384 |        564 |               IPython.terminal.magics
import time:       212 |        212 |               IPython.terminal.pt_inputhooks
import time:       399 |        399 |               IPython.terminal.prompts
import time:      1914 |     115649 |             IPython.terminal.interactiveshell
import time:       378 |        378 |                 IPython.core.magics.auto
import time:      2498 |       2498 |                 IPython.core.magics.basic
import time:       821 |        821 |                       http
import time:      1052 |       1873 |                     http.client
import time:       304 |        304 |                       urllib.response
import time:       227 |        530 |                     urllib.error
import time:      1558 |       3959 |                   urllib.request
import time:       161 |        161 |                   IPython.utils.contexts
import time:       773 |       4893 |                 IPython.core.magics.code
import time:       377 |        377 |                 IPython.core.magics.config
import time:       696 |        696 |                 IPython.core.magics.display
import time:       213 |        213 |                     _lsprof
import time:      1344 |       1344 |                     profile
import time:       254 |       1810 |                   cProfile
import time:      1799 |       1799 |                   pstats
import time:       239 |        239 |                   timeit
import time:       135 |        135 |                   IPython.utils.module_paths
import time:       220 |        220 |                     resource
import time:       136 |        355 |                   IPython.utils.timing
import time:       277 |        277 |                   IPython.core.magics.ast_mod
import time:     18869 |      23480 |                 IPython.core.magics.execution
import time:       345 |        345 |                 IPython.core.magics.extension
import time:      1761 |       1761 |                 IPython.core.magics.history
import time:       346 |        346 |                 IPython.core.magics.logging
import time:       478 |        478 |                 IPython.core.magics.namespace
import time:      1137 |       1137 |                 IPython.core.magics.osm
import time:       378 |        378 |                 IPython.core.magics.packaging
import time:      1472 |       1472 |                 IPython.core.magics.pylab
import time:      1324 |       1324 |                 IPython.core.magics.script
import time:       564 |      40119 |               IPython.core.magics
import time:       865 |        865 |               IPython.core.shellapp
import time:       130 |        130 |                 IPython.extensions
import time:       417 |        546 |               IPython.extensions.storemagic
import time:      1326 |      42855 |             IPython.terminal.ipapp
import time:      2082 |     215804 |           IPython.terminal.embed
import time:       174 |        174 |           IPython.utils.frame
import time:       459 |     309106 |         IPython
import time:        28 |     309134 |       IPython.core
import time:        20 |     309154 |     IPython.core.interactiveshell
import time:       108 |        108 |       elastic_notebook.algorithm
import time:       191 |        191 |         numpy.version
import time:       125 |        125 |         numpy._expired_attrs_2_0
import time:       124 |        124 |             numpy._utils._convertions
import time:       132 |        255 |           numpy._utils
import time:       294 |        549 |         numpy._globals
import time:        38 |         38 |           numpy._distributor_init_local
import time:       129 |        167 |         numpy._distributor_init
import time:       283 |        283 |                   numpy.exceptions
import time:       316 |        316 |                   numpy._core._exceptions
import time:       150 |        150 |                   numpy._core.printoptions
import time:       337 |        337 |                   numpy.dtypes
import time:      8086 |       9170 |                 numpy._core._multiarray_umath
import time:       160 |        160 |                   numpy._utils._inspect
import time:       376 |        536 |                 numpy._core.overrides
import time:      1881 |      11586 |               numpy._core.multiarray
import time:       234 |        234 |               numpy._core.umath
import time:       174 |        174 |                 numpy._core._dtype
import time:       130 |        130 |                 numpy._core._string_helpers
import time:       345 |        345 |                 numpy._core._type_aliases
import time:       350 |        998 |               numpy._core.numerictypes
import time:       234 |        234 |                       numpy._core._methods
import time:       985 |       1218 |                     numpy._core.fromnumeric
import time:       355 |       1573 |                   numpy._core.shape_base
import time:       207 |        207 |                   numpy._core._ufunc_config
import time:       153 |        153 |                   numpy._core._asarray
import time:       750 |        750 |                   numpy._core.arrayprint
import time:      1057 |       3738 |                 numpy._core.numeric
import time:       424 |       4161 |               numpy._core.einsumfunc
import time:       265 |        265 |               numpy._core.function_base
import time:       266 |        266 |               numpy._core.getlimits
import time:       203 |        203 |               numpy._core.memmap
import time:       364 |        364 |               numpy._core.records
import time:      6660 |       6660 |               numpy._core._add_newdocs
import time:      1628 |       1628 |               numpy._core._add_newdocs_scalars
import time:       161 |        161 |               numpy._core._dtype_ctypes
import time:       515 |        515 |                   _ctypes
import time:       320 |        320 |                   ctypes._endian
import time:       949 |       1783 |                 ctypes
import time:       771 |       2553 |               numpy._core._internal
import time:       165 |        165 |               numpy._pytesttester
import time:       637 |      29874 |             numpy._core
import time:        31 |      29905 |           numpy._core._multiarray_umath
import time:       336 |      30240 |         numpy.__config__
import time:       250 |        250 |                           numpy._typing._nbit_base
import time:       240 |        240 |                           numpy._typing._nested_sequence
import time:       107 |        107 |                           numpy._typing._shape
import time:      2294 |       2890 |                         numpy._typing._array_like
import time:      1858 |       1858 |                         numpy._typing._char_codes
import time:      2261 |       2261 |                         numpy._typing._dtype_like
import time:       136 |        136 |                         numpy._typing._nbit
import time:       118 |        118 |                         numpy._typing._scalars
import time:       112 |        112 |                         numpy._typing._ufunc
import time:       326 |       7698 |                       numpy._typing
import time:       365 |        365 |                         numpy.lib._stride_tricks_impl
import time:       422 |        787 |                       numpy.lib._twodim_base_impl
import time:       135 |        135 |                         numpy.lib._array_utils_impl
import time:       135 |        270 |                       numpy.lib.array_utils
import time:       401 |        401 |                       numpy.linalg._umath_linalg
import time:      1892 |      11045 |                     numpy.linalg._linalg
import time:       174 |      11218 |                   numpy.linalg
import time:       350 |      11567 |                 numpy.matrixlib.defmatrix
import time:       149 |      11715 |               numpy.matrixlib
import time:       386 |        386 |                 numpy.lib._histograms_impl
import time:      1378 |       1764 |               numpy.lib._function_base_impl
import time:       482 |      13961 |             numpy.lib._index_tricks_impl
import time:       346 |      14307 |           numpy.lib._arraypad_impl
import time:       993 |        993 |           numpy.lib._arraysetops_impl
import time:       210 |        210 |           numpy.lib._arrayterator_impl
import time:       468 |        468 |           numpy.lib._nanfunctions_impl
import time:       295 |        295 |                 numpy.lib._utils_impl
import time:       309 |        603 |               numpy.lib._format_impl
import time:       141 |        744 |             numpy.lib.format
import time:       427 |        427 |             numpy.lib._datasource
import time:       488 |        488 |             numpy.lib._iotools
import time:       875 |       2532 |           numpy.lib._npyio_impl
import time:       238 |        238 |               numpy.lib._ufunclike_impl
import time:       337 |        575 |             numpy.lib._type_check_impl
import time:       620 |       1194 |           numpy.lib._polynomial_impl
import time:       596 |        596 |           numpy.lib._shape_base_impl
import time:       179 |        179 |           numpy.lib._version
import time:       110 |        110 |           numpy.lib.introspect
import time:       200 |        200 |           numpy.lib.mixins
import time:       112 |        112 |           numpy.lib.npyio
import time:       293 |        293 |             numpy.lib._scimath_impl
import time:       114 |        406 |           numpy.lib.scimath
import time:       117 |        117 |           numpy.lib.stride_tricks
import time:       502 |      21921 |         numpy.lib
import time:       167 |        167 |         numpy._array_api_info
import time:      1508 |      54864 |       numpy
import time:       335 |        335 |       elastic_notebook.algorithm.selector
import time:       247 |      55553 |     elastic_notebook.algorithm.baseline
import time:       203 |        203 |         networkx.lazy_imports
import time:       314 |        314 |         networkx.exception
import time:       458 |        458 |           networkx.utils.misc
import time:       476 |        476 |             gzip
import time:       613 |       1088 |           networkx.utils.decorators
import time:       215 |        215 |           networkx.utils.random_sequence
import time:       169 |        169 |           networkx.utils.union_find
import time:       148 |        148 |           networkx.utils.rcm
import time:       295 |        295 |           networkx.utils.heaps
import time:       650 |        650 |           networkx.utils.configs
import time:     13174 |      13174 |           networkx.utils.backends
import time:       255 |      16447 |         networkx.utils
import time:       299 |        299 |             networkx.convert
import time:       471 |        471 |             networkx.classes.coreviews
import time:       985 |        985 |             networkx.classes.reportviews
import time:       518 |       2271 |           networkx.classes.graph
import time:       394 |        394 |           networkx.classes.digraph
import time:       323 |        323 |           networkx.classes.multigraph
import time:       300 |        300 |           networkx.classes.multidigraph
import time:       616 |        616 |           networkx.classes.function
import time:       202 |        202 |             networkx.classes.filters
import time:       200 |        401 |           networkx.classes.graphviews
import time:       266 |       4568 |         networkx.classes
import time:       450 |        450 |         networkx.convert_matrix
import time:       233 |        233 |         networkx.relabel
import time:        86 |         86 |                 importlib.resources._itertools
import time:       304 |        389 |               importlib.resources.readers
import time:       113 |        501 |             importlib.readers
import time:       330 |        831 |           networkx.generators.atlas
import time:       712 |        712 |           networkx.generators.classic
import time:       185 |        185 |           networkx.generators.cographs
import time:       432 |        432 |           networkx.generators.community
import time:       508 |        508 |           networkx.generators.degree_seq
import time:       352 |        352 |           networkx.generators.directed
import time:       196 |        196 |           networkx.generators.duplication
import time:       149 |        149 |           networkx.generators.ego
import time:       303 |        303 |           networkx.generators.expanders
import time:       463 |        463 |           networkx.generators.geometric
import time:       271 |        271 |           networkx.generators.harary_graph
import time:       289 |        289 |           networkx.generators.internet_as_graphs
import time:       221 |        221 |           networkx.generators.intersection
import time:       149 |        149 |           networkx.generators.interval_graph
import time:       268 |        268 |           networkx.generators.joint_degree_seq
import time:       309 |        309 |           networkx.generators.lattice
import time:       269 |        269 |           networkx.generators.line
import time:       173 |        173 |           networkx.generators.mycielski
import time:       193 |        193 |           networkx.generators.nonisomorphic_trees
import time:       143 |        143 |           networkx.generators.random_clustered
import time:       721 |        721 |           networkx.generators.random_graphs
import time:       658 |        658 |           networkx.generators.small
import time:       314 |        314 |           networkx.generators.social
import time:       181 |        181 |           networkx.generators.spectral_graph_forge
import time:       163 |        163 |           networkx.generators.stochastic
import time:       141 |        141 |           networkx.generators.sudoku
import time:       155 |        155 |           networkx.generators.time_series
import time:       423 |        423 |           networkx.generators.trees
import time:       173 |        173 |           networkx.generators.triads
import time:       571 |       9904 |         networkx.generators
import time:       273 |        273 |           networkx.readwrite.adjlist
import time:       325 |        325 |           networkx.readwrite.multiline_adjlist
import time:       255 |        255 |           networkx.readwrite.edgelist
import time:       243 |        243 |           networkx.readwrite.pajek
import time:       179 |        179 |           networkx.readwrite.leda
import time:       240 |        240 |             networkx.readwrite.graph6
import time:       223 |        463 |           networkx.readwrite.sparse6
import time:       755 |        755 |           networkx.readwrite.gml
import time:       663 |        663 |           networkx.readwrite.graphml
import time:       131 |        131 |               xml.etree
import time:       520 |        520 |               xml.etree.ElementPath
import time:       123 |        123 |               _elementtree
import time:      1050 |       1823 |             xml.etree.ElementTree
import time:       480 |       2303 |           networkx.readwrite.gexf
import time:       235 |        235 |             networkx.readwrite.json_graph.node_link
import time:       144 |        144 |             networkx.readwrite.json_graph.adjacency
import time:       157 |        157 |             networkx.readwrite.json_graph.tree
import time:       140 |        140 |             networkx.readwrite.json_graph.cytoscape
import time:       186 |        858 |           networkx.readwrite.json_graph
import time:       384 |        384 |           networkx.readwrite.text
import time:       285 |       6983 |         networkx.readwrite
import time:       204 |        204 |             networkx.algorithms.assortativity.connectivity
import time:       158 |        158 |                 networkx.algorithms.assortativity.pairs
import time:      1031 |       1189 |               networkx.algorithms.assortativity.mixing
import time:       239 |       1427 |             networkx.algorithms.assortativity.correlation
import time:       204 |        204 |             networkx.algorithms.assortativity.neighbor_degree
import time:       268 |       2102 |           networkx.algorithms.assortativity
import time:       210 |        210 |           networkx.algorithms.asteroidal
import time:       176 |        176 |           networkx.algorithms.boundary
import time:       199 |        199 |           networkx.algorithms.broadcasting
import time:       206 |        206 |           networkx.algorithms.bridges
import time:       167 |        167 |           networkx.algorithms.chains
import time:       314 |        314 |                   networkx.algorithms.shortest_paths.generic
import time:       358 |        358 |                   networkx.algorithms.shortest_paths.unweighted
import time:       656 |        656 |                   networkx.algorithms.shortest_paths.weighted
import time:       199 |        199 |                   networkx.algorithms.shortest_paths.astar
import time:       200 |        200 |                   networkx.algorithms.shortest_paths.dense
import time:       188 |       1913 |                 networkx.algorithms.shortest_paths
import time:        24 |       1936 |               networkx.algorithms.shortest_paths.weighted
import time:       280 |       2216 |             networkx.algorithms.centrality.betweenness
import time:       287 |        287 |             networkx.algorithms.centrality.betweenness_subset
import time:       199 |        199 |             networkx.algorithms.centrality.closeness
import time:       242 |        242 |               networkx.algorithms.centrality.flow_matrix
import time:       276 |        518 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       217 |        217 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       166 |        166 |             networkx.algorithms.centrality.current_flow_closeness
import time:       195 |        195 |             networkx.algorithms.centrality.degree_alg
import time:       133 |        133 |             networkx.algorithms.centrality.dispersion
import time:       199 |        199 |             networkx.algorithms.centrality.eigenvector
import time:       312 |        312 |             networkx.algorithms.centrality.group
import time:       141 |        141 |             networkx.algorithms.centrality.harmonic
import time:       295 |        295 |             networkx.algorithms.centrality.katz
import time:       178 |        178 |             networkx.algorithms.centrality.load
import time:       149 |        149 |             networkx.algorithms.centrality.percolation
import time:       192 |        192 |             networkx.algorithms.centrality.reaching
import time:       160 |        160 |             networkx.algorithms.centrality.second_order
import time:       226 |        226 |             networkx.algorithms.centrality.subgraph_alg
import time:       205 |        205 |             networkx.algorithms.centrality.trophic
import time:       134 |        134 |             networkx.algorithms.centrality.voterank_alg
import time:       147 |        147 |             networkx.algorithms.centrality.laplacian
import time:       371 |       6631 |           networkx.algorithms.centrality
import time:       281 |        281 |               networkx.algorithms.components.connected
import time:       361 |        361 |               networkx.algorithms.components.strongly_connected
import time:       192 |        192 |               networkx.algorithms.components.weakly_connected
import time:       197 |        197 |               networkx.algorithms.components.attracting
import time:       234 |        234 |               networkx.algorithms.components.biconnected
import time:       148 |        148 |               networkx.algorithms.components.semiconnected
import time:       215 |       1626 |             networkx.algorithms.components
import time:       293 |       1919 |           networkx.algorithms.chordal
import time:       497 |        497 |           networkx.algorithms.cluster
import time:       434 |        434 |           networkx.algorithms.clique
import time:       209 |        209 |           networkx.algorithms.communicability_alg
import time:       368 |        368 |             networkx.algorithms.coloring.greedy_coloring
import time:       268 |        268 |             networkx.algorithms.coloring.equitable_coloring
import time:       160 |        796 |           networkx.algorithms.coloring
import time:       407 |        407 |           networkx.algorithms.core
import time:       196 |        196 |           networkx.algorithms.covering
import time:       487 |        487 |           networkx.algorithms.cycles
import time:       484 |        484 |           networkx.algorithms.cuts
import time:       254 |        254 |           networkx.algorithms.d_separation
import time:       648 |        648 |           networkx.algorithms.dag
import time:       391 |        391 |           networkx.algorithms.distance_measures
import time:       220 |        220 |           networkx.algorithms.distance_regular
import time:       251 |        251 |           networkx.algorithms.dominance
import time:       228 |        228 |           networkx.algorithms.dominating
import time:       186 |        186 |           networkx.algorithms.efficiency_measures
import time:       284 |        284 |           networkx.algorithms.euler
import time:       256 |        256 |           networkx.algorithms.graphical
import time:       135 |        135 |           networkx.algorithms.hierarchy
import time:       151 |        151 |           networkx.algorithms.hybrid
import time:       232 |        232 |             networkx.algorithms.link_analysis.hits_alg
import time:       214 |        214 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       135 |        580 |           networkx.algorithms.link_analysis
import time:       436 |        436 |           networkx.algorithms.link_prediction
import time:       230 |        230 |           networkx.algorithms.lowest_common_ancestors
import time:       160 |        160 |           networkx.algorithms.isolate
import time:       370 |        370 |           networkx.algorithms.matching
import time:       382 |        382 |             networkx.algorithms.minors.contraction
import time:       140 |        521 |           networkx.algorithms.minors
import time:       187 |        187 |           networkx.algorithms.mis
import time:       148 |        148 |           networkx.algorithms.moral
import time:       168 |        168 |           networkx.algorithms.non_randomness
import time:       274 |        274 |             networkx.algorithms.operators.all
import time:       273 |        273 |             networkx.algorithms.operators.binary
import time:       344 |        344 |             networkx.algorithms.operators.product
import time:       155 |        155 |             networkx.algorithms.operators.unary
import time:       171 |       1215 |           networkx.algorithms.operators
import time:       629 |        629 |           networkx.algorithms.planarity
import time:       198 |        198 |           networkx.algorithms.planar_drawing
import time:       187 |        187 |           networkx.algorithms.polynomials
import time:       142 |        142 |           networkx.algorithms.perfect_graph
import time:       182 |        182 |           networkx.algorithms.reciprocity
import time:       227 |        227 |           networkx.algorithms.regular
import time:       158 |        158 |           networkx.algorithms.richclub
import time:      1297 |       1297 |           networkx.algorithms.similarity
import time:       266 |        266 |           networkx.algorithms.graph_hashing
import time:       316 |        316 |           networkx.algorithms.simple_paths
import time:       277 |        277 |           networkx.algorithms.smallworld
import time:       137 |        137 |           networkx.algorithms.smetric
import time:       253 |        253 |           networkx.algorithms.structuralholes
import time:       190 |        190 |           networkx.algorithms.sparsifiers
import time:       326 |        326 |           networkx.algorithms.summarization
import time:       249 |        249 |           networkx.algorithms.swap
import time:       180 |        180 |           networkx.algorithms.time_dependent
import time:       165 |        165 |             networkx.algorithms.traversal.beamsearch
import time:       268 |        268 |             networkx.algorithms.traversal.breadth_first_search
import time:       239 |        239 |             networkx.algorithms.traversal.depth_first_search
import time:       172 |        172 |             networkx.algorithms.traversal.edgedfs
import time:       181 |        181 |             networkx.algorithms.traversal.edgebfs
import time:       188 |       1211 |           networkx.algorithms.traversal
import time:       275 |        275 |           networkx.algorithms.triads
import time:       234 |        234 |           networkx.algorithms.vitality
import time:       152 |        152 |           networkx.algorithms.voronoi
import time:       127 |        127 |           networkx.algorithms.walks
import time:       227 |        227 |           networkx.algorithms.wiener
import time:       206 |        206 |             networkx.algorithms.approximation.clustering_coefficient
import time:       151 |        151 |               networkx.algorithms.approximation.ramsey
import time:       298 |        448 |             networkx.algorithms.approximation.clique
import time:       211 |        211 |             networkx.algorithms.approximation.connectivity
import time:       150 |        150 |             networkx.algorithms.approximation.distance_measures
import time:       173 |        173 |             networkx.algorithms.approximation.dominating_set
import time:       449 |        449 |             networkx.algorithms.approximation.kcomponents
import time:       148 |        148 |             networkx.algorithms.approximation.matching
import time:       243 |        243 |             networkx.algorithms.approximation.steinertree
import time:       195 |        195 |                     networkx.algorithms.tree.recognition
import time:      1251 |       1446 |                   networkx.algorithms.tree.branchings
import time:       318 |        318 |                   networkx.algorithms.tree.coding
import time:       207 |        207 |                   networkx.algorithms.tree.distance_measures
import time:      1355 |       1355 |                   networkx.algorithms.tree.mst
import time:       204 |        204 |                   networkx.algorithms.tree.operations
import time:       172 |        172 |                   networkx.algorithms.tree.decomposition
import time:       234 |       3934 |                 networkx.algorithms.tree
import time:        37 |       3970 |               networkx.algorithms.tree.mst
import time:       504 |       4473 |             networkx.algorithms.approximation.traveling_salesman
import time:       366 |        366 |             networkx.algorithms.approximation.treewidth
import time:       175 |        175 |             networkx.algorithms.approximation.vertex_cover
import time:       200 |        200 |             networkx.algorithms.approximation.maxcut
import time:       235 |        235 |             networkx.algorithms.approximation.density
import time:       303 |       7774 |           networkx.algorithms.approximation
import time:       290 |        290 |             networkx.algorithms.bipartite.basic
import time:       198 |        198 |             networkx.algorithms.bipartite.centrality
import time:       245 |        245 |             networkx.algorithms.bipartite.cluster
import time:       209 |        209 |                 networkx.algorithms.bipartite.matrix
import time:       271 |        479 |               networkx.algorithms.bipartite.matching
import time:       183 |        662 |             networkx.algorithms.bipartite.covering
import time:       334 |        334 |             networkx.algorithms.bipartite.edgelist
import time:       297 |        297 |             networkx.algorithms.bipartite.projection
import time:       153 |        153 |             networkx.algorithms.bipartite.redundancy
import time:       171 |        171 |             networkx.algorithms.bipartite.spectral
import time:       362 |        362 |             networkx.algorithms.bipartite.generators
import time:       177 |        177 |             networkx.algorithms.bipartite.extendability
import time:       196 |        196 |             networkx.algorithms.bipartite.link_analysis
import time:       319 |       3400 |           networkx.algorithms.bipartite
import time:       206 |        206 |           networkx.algorithms.node_classification
import time:       228 |        228 |             networkx.algorithms.community.asyn_fluid
import time:       364 |        364 |             networkx.algorithms.community.bipartitions
import time:       175 |        175 |             networkx.algorithms.community.centrality
import time:       193 |        193 |             networkx.algorithms.community.divisive
import time:       149 |        149 |             networkx.algorithms.community.kclique
import time:       252 |        252 |             networkx.algorithms.community.label_propagation
import time:       232 |        232 |             networkx.algorithms.community.lukes
import time:       133 |        133 |                 networkx.algorithms.community.community_utils
import time:       330 |        462 |               networkx.algorithms.community.quality
import time:       194 |        194 |               networkx.utils.mapped_queue
import time:       267 |        922 |             networkx.algorithms.community.modularity_max
import time:       298 |        298 |             networkx.algorithms.community.louvain
import time:       331 |        331 |             networkx.algorithms.community.leiden
import time:       151 |        151 |             networkx.algorithms.community.local
import time:       306 |       3595 |           networkx.algorithms.community
import time:       285 |        285 |                 networkx.algorithms.flow.utils
import time:       215 |        500 |               networkx.algorithms.flow.boykovkolmogorov
import time:       185 |        185 |               networkx.algorithms.flow.dinitz_alg
import time:       201 |        201 |               networkx.algorithms.flow.edmondskarp
import time:       220 |        220 |               networkx.algorithms.flow.preflowpush
import time:       173 |        173 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       323 |       1599 |             networkx.algorithms.flow.maxflow
import time:       228 |        228 |             networkx.algorithms.flow.mincost
import time:       181 |        181 |             networkx.algorithms.flow.gomory_hu
import time:       239 |        239 |             networkx.algorithms.flow.capacityscaling
import time:       421 |        421 |             networkx.algorithms.flow.networksimplex
import time:       218 |       2884 |           networkx.algorithms.flow
import time:       288 |        288 |             networkx.algorithms.isomorphism.isomorph
import time:       290 |        290 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       243 |        533 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       222 |        222 |             networkx.algorithms.isomorphism.matchhelpers
import time:       215 |        215 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       454 |        454 |             networkx.algorithms.isomorphism.ismags
import time:       360 |        360 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       646 |        646 |             networkx.algorithms.isomorphism.vf2pp
import time:       251 |       2966 |           networkx.algorithms.isomorphism
import time:       366 |        366 |           networkx.algorithms.tournament
import time:       159 |        159 |               networkx.algorithms.connectivity.utils
import time:       341 |        500 |             networkx.algorithms.connectivity.connectivity
import time:       364 |        364 |             networkx.algorithms.connectivity.cuts
import time:       672 |        672 |             networkx.algorithms.connectivity.edge_augmentation
import time:       331 |        331 |             networkx.algorithms.connectivity.edge_kcomponents
import time:      1035 |       1035 |             networkx.algorithms.connectivity.disjoint_paths
import time:       224 |        224 |             networkx.algorithms.connectivity.kcomponents
import time:       185 |        185 |             networkx.algorithms.connectivity.kcutsets
import time:       180 |        180 |             networkx.algorithms.connectivity.stoerwagner
import time:       300 |       3787 |           networkx.algorithms.connectivity
import time:      1423 |      55943 |         networkx.algorithms
import time:       253 |        253 |           networkx.linalg.attrmatrix
import time:       199 |        199 |           networkx.linalg.spectrum
import time:       162 |        162 |           networkx.linalg.graphmatrix
import time:       249 |        249 |           networkx.linalg.laplacianmatrix
import time:       398 |        398 |           networkx.linalg.algebraicconnectivity
import time:       307 |        307 |           networkx.linalg.modularitymatrix
import time:       172 |        172 |           networkx.linalg.bethehessianmatrix
import time:       326 |       2061 |         networkx.linalg
import time:       565 |        565 |           networkx.drawing.layout
import time:       202 |        202 |           networkx.drawing.nx_latex
import time:       578 |        578 |           networkx.drawing.nx_pylab
import time:       274 |        274 |           networkx.drawing.nx_agraph
import time:       352 |        352 |           networkx.drawing.nx_pydot
import time:       269 |       2237 |         networkx.drawing
import time:     12026 |     111364 |       networkx
import time:       120 |        120 |           elastic_notebook.core
import time:       176 |        296 |         elastic_notebook.core.graph
import time:       183 |        478 |       elastic_notebook.core.graph.cell_execution
import time:       122 |        122 |       elastic_notebook.core.graph.variable_snapshot
import time:       230 |     112194 |     elastic_notebook.algorithm.optimizer_exact
import time:       116 |        116 |       elastic_notebook.core.common
import time:       186 |        302 |     elastic_notebook.core.common.profile_migration_speed
import time:       143 |        143 |     elastic_notebook.core.graph.graph
import time:       106 |        106 |       elastic_notebook.core.io
import time:       146 |        146 |         dill.__info__
import time:       508 |        508 |           dill.logger
import time:      1148 |       1148 |           _pyio
import time:       335 |        335 |                 multiprocessing.process
import time:       400 |        400 |                 multiprocessing.reduction
import time:       549 |       1282 |               multiprocessing.context
import time:       220 |       1502 |             multiprocessing
import time:        28 |       1529 |           multiprocessing.reduction
import time:       194 |        194 |           dill._shims
import time:       109 |        109 |           dill.settings
import time:        89 |         89 |           winreg
import time:      1771 |       5346 |         dill._dill
import time:       878 |        878 |         dill.session
import time:       158 |        158 |           dill.pointers
import time:       326 |        484 |         dill.detect
import time:       340 |        340 |         dill.source
import time:       154 |        154 |         dill.temp
import time:       107 |        107 |         dill.objtypes
import time:       384 |       7834 |       dill
import time:       119 |        119 |       elastic_notebook.core.io.adapter
import time:       224 |       8281 |     elastic_notebook.core.io.filesystem_adapter
import time:       120 |        120 |     elastic_notebook.core.io.recover
import time:        97 |         97 |       elastic_notebook.core.mutation
import time:       258 |        258 |           pytz.exceptions
import time:       297 |        297 |           pytz.lazy
import time:       275 |        275 |           pytz.tzinfo
import time:       171 |        171 |           pytz.tzfile
import time:       811 |       1810 |         pytz
import time:       151 |        151 |           dateutil._version
import time:       195 |        345 |         dateutil
import time:       148 |        148 |           pandas.compat._constants
import time:       215 |        215 |           pandas.compat.compressors
import time:       106 |        106 |               pandas.util
import time:      2211 |       2316 |             pandas.util.version
import time:       361 |       2676 |           pandas.compat.numpy
import time:        70 |         70 |             pyarrow
