import time: self [us] | cumulative | imported package
import time:       121 |        121 |                       jedi.plugins.flask
import time:       254 |        254 |                       jedi.plugins.pytest
import time:       478 |        478 |                       jedi.plugins.django
import time:       295 |       2126 |                     jedi.plugins.registry
import time:       221 |      46553 |                   jedi
import time:      4577 |      56942 |                 IPython.core.completer
import time:       304 |        304 |                 IPython.terminal.ptutils
import time:       196 |        196 |                   IPython.terminal.shortcuts.auto_match
import time:      1056 |       1056 |                     IPython.terminal.shortcuts.filters
import time:       490 |       1546 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3246 |       4986 |                 IPython.terminal.shortcuts
import time:       282 |        282 |                 concurrent.futures.thread
import time:       377 |      62889 |               IPython.terminal.debugger
import time:       173 |        173 |                 IPython.lib.clipboard
import time:       423 |        595 |               IPython.terminal.magics
import time:       214 |        214 |               IPython.terminal.pt_inputhooks
import time:       436 |        436 |               IPython.terminal.prompts
import time:      2241 |     120822 |             IPython.terminal.interactiveshell
import time:       357 |        357 |                 IPython.core.magics.auto
import time:      2614 |       2614 |                 IPython.core.magics.basic
import time:       907 |        907 |                       http
import time:      1127 |       2033 |                     http.client
import time:       322 |        322 |                       urllib.response
import time:       239 |        560 |                     urllib.error
import time:      1640 |       4233 |                   urllib.request
import time:       178 |        178 |                   IPython.utils.contexts
import time:       890 |       5300 |                 IPython.core.magics.code
import time:       412 |        412 |                 IPython.core.magics.config
import time:       738 |        738 |                 IPython.core.magics.display
import time:       234 |        234 |                     _lsprof
import time:      1548 |       1548 |                     profile
import time:       290 |       2072 |                   cProfile
import time:      1894 |       1894 |                   pstats
import time:       257 |        257 |                   timeit
import time:       132 |        132 |                   IPython.utils.module_paths
import time:       234 |        234 |                     resource
import time:       177 |        411 |                   IPython.utils.timing
import time:       311 |        311 |                   IPython.core.magics.ast_mod
import time:     19977 |      25051 |                 IPython.core.magics.execution
import time:       351 |        351 |                 IPython.core.magics.extension
import time:      1727 |       1727 |                 IPython.core.magics.history
import time:       338 |        338 |                 IPython.core.magics.logging
import time:       500 |        500 |                 IPython.core.magics.namespace
import time:      1231 |       1231 |                 IPython.core.magics.osm
import time:       413 |        413 |                 IPython.core.magics.packaging
import time:      1525 |       1525 |                 IPython.core.magics.pylab
import time:      1343 |       1343 |                 IPython.core.magics.script
import time:       577 |      42469 |               IPython.core.magics
import time:       913 |        913 |               IPython.core.shellapp
import time:       124 |        124 |                 IPython.extensions
import time:       424 |        547 |               IPython.extensions.storemagic
import time:      1374 |      45302 |             IPython.terminal.ipapp
import time:      2193 |     225836 |           IPython.terminal.embed
import time:       197 |        197 |           IPython.utils.frame
import time:       420 |     320181 |         IPython
import time:        17 |     320198 |       IPython.core
import time:        22 |     320219 |     IPython.core.interactiveshell
import time:       114 |        114 |       elastic_notebook.algorithm
import time:       194 |        194 |         numpy.version
import time:       150 |        150 |         numpy._expired_attrs_2_0
import time:       133 |        133 |             numpy._utils._convertions
import time:       141 |        273 |           numpy._utils
import time:       331 |        603 |         numpy._globals
import time:        42 |         42 |           numpy._distributor_init_local
import time:       143 |        184 |         numpy._distributor_init
import time:       408 |        408 |                   numpy.exceptions
import time:       463 |        463 |                   numpy._core._exceptions
import time:       163 |        163 |                   numpy._core.printoptions
import time:       440 |        440 |                   numpy.dtypes
import time:     10610 |      12083 |                 numpy._core._multiarray_umath
import time:       242 |        242 |                   numpy._utils._inspect
import time:       485 |        726 |                 numpy._core.overrides
import time:      3078 |      15886 |               numpy._core.multiarray
import time:       330 |        330 |               numpy._core.umath
import time:       267 |        267 |                 numpy._core._dtype
import time:       179 |        179 |                 numpy._core._string_helpers
import time:       524 |        524 |                 numpy._core._type_aliases
import time:       515 |       1484 |               numpy._core.numerictypes
import time:       333 |        333 |                       numpy._core._methods
import time:      1572 |       1905 |                     numpy._core.fromnumeric
import time:       532 |       2436 |                   numpy._core.shape_base
import time:       300 |        300 |                   numpy._core._ufunc_config
import time:       204 |        204 |                   numpy._core._asarray
import time:      1024 |       1024 |                   numpy._core.arrayprint
import time:      1461 |       5423 |                 numpy._core.numeric
import time:       584 |       6006 |               numpy._core.einsumfunc
import time:       371 |        371 |               numpy._core.function_base
import time:       388 |        388 |               numpy._core.getlimits
import time:       300 |        300 |               numpy._core.memmap
import time:       532 |        532 |               numpy._core.records
import time:     11847 |      11847 |               numpy._core._add_newdocs
import time:      2493 |       2493 |               numpy._core._add_newdocs_scalars
import time:       210 |        210 |               numpy._core._dtype_ctypes
import time:       701 |        701 |                   _ctypes
import time:       410 |        410 |                   ctypes._endian
import time:      1457 |       2567 |                 ctypes
import time:      1091 |       3657 |               numpy._core._internal
import time:       223 |        223 |               numpy._pytesttester
import time:       780 |      44502 |             numpy._core
import time:        38 |      44539 |           numpy._core._multiarray_umath
import time:       452 |      44991 |         numpy.__config__
import time:       351 |        351 |                           numpy._typing._nbit_base
import time:       309 |        309 |                           numpy._typing._nested_sequence
import time:       150 |        150 |                           numpy._typing._shape
import time:      3431 |       4239 |                         numpy._typing._array_like
import time:      3136 |       3136 |                         numpy._typing._char_codes
import time:      3907 |       3907 |                         numpy._typing._dtype_like
import time:       202 |        202 |                         numpy._typing._nbit
import time:       171 |        171 |                         numpy._typing._scalars
import time:       145 |        145 |                         numpy._typing._ufunc
import time:       442 |      12239 |                       numpy._typing
import time:       490 |        490 |                         numpy.lib._stride_tricks_impl
import time:       556 |       1046 |                       numpy.lib._twodim_base_impl
import time:       155 |        155 |                         numpy.lib._array_utils_impl
import time:       173 |        328 |                       numpy.lib.array_utils
import time:       515 |        515 |                       numpy.linalg._umath_linalg
import time:      2649 |      16775 |                     numpy.linalg._linalg
import time:       223 |      16997 |                   numpy.linalg
import time:       455 |      17452 |                 numpy.matrixlib.defmatrix
import time:       215 |      17667 |               numpy.matrixlib
import time:       449 |        449 |                 numpy.lib._histograms_impl
import time:      1859 |       2308 |               numpy.lib._function_base_impl
import time:       635 |      20608 |             numpy.lib._index_tricks_impl
import time:       441 |      21049 |           numpy.lib._arraypad_impl
import time:      1331 |       1331 |           numpy.lib._arraysetops_impl
import time:       266 |        266 |           numpy.lib._arrayterator_impl
import time:       663 |        663 |           numpy.lib._nanfunctions_impl
import time:       356 |        356 |                 numpy.lib._utils_impl
import time:       351 |        706 |               numpy.lib._format_impl
import time:       179 |        885 |             numpy.lib.format
import time:       545 |        545 |             numpy.lib._datasource
import time:       566 |        566 |             numpy.lib._iotools
import time:       936 |       2931 |           numpy.lib._npyio_impl
import time:       310 |        310 |               numpy.lib._ufunclike_impl
import time:       450 |        759 |             numpy.lib._type_check_impl
import time:       855 |       1613 |           numpy.lib._polynomial_impl
import time:       802 |        802 |           numpy.lib._shape_base_impl
import time:       230 |        230 |           numpy.lib._version
import time:       163 |        163 |           numpy.lib.introspect
import time:       288 |        288 |           numpy.lib.mixins
import time:       138 |        138 |           numpy.lib.npyio
import time:       406 |        406 |             numpy.lib._scimath_impl
import time:       135 |        541 |           numpy.lib.scimath
import time:       153 |        153 |           numpy.lib.stride_tricks
import time:       628 |      30790 |         numpy.lib
import time:       243 |        243 |         numpy._array_api_info
import time:      1863 |      79015 |       numpy
import time:       446 |        446 |       elastic_notebook.algorithm.selector
import time:       285 |      79857 |     elastic_notebook.algorithm.baseline
import time:       268 |        268 |         networkx.lazy_imports
import time:       505 |        505 |         networkx.exception
import time:       608 |        608 |           networkx.utils.misc
import time:       597 |        597 |             gzip
import time:       800 |       1397 |           networkx.utils.decorators
import time:       269 |        269 |           networkx.utils.random_sequence
import time:       203 |        203 |           networkx.utils.union_find
import time:       182 |        182 |           networkx.utils.rcm
import time:       371 |        371 |           networkx.utils.heaps
import time:       843 |        843 |           networkx.utils.configs
import time:     17115 |      17115 |           networkx.utils.backends
import time:       320 |      21304 |         networkx.utils
import time:       305 |        305 |             networkx.convert
import time:       514 |        514 |             networkx.classes.coreviews
import time:      1061 |       1061 |             networkx.classes.reportviews
import time:       515 |       2393 |           networkx.classes.graph
import time:       421 |        421 |           networkx.classes.digraph
import time:       328 |        328 |           networkx.classes.multigraph
import time:       316 |        316 |           networkx.classes.multidigraph
import time:       615 |        615 |           networkx.classes.function
import time:       176 |        176 |             networkx.classes.filters
import time:       192 |        368 |           networkx.classes.graphviews
import time:       287 |       4725 |         networkx.classes
import time:       535 |        535 |         networkx.convert_matrix
import time:       217 |        217 |         networkx.relabel
import time:        92 |         92 |                 importlib.resources._itertools
import time:       333 |        424 |               importlib.resources.readers
import time:       110 |        534 |             importlib.readers
import time:       327 |        860 |           networkx.generators.atlas
import time:       696 |        696 |           networkx.generators.classic
import time:       184 |        184 |           networkx.generators.cographs
import time:       419 |        419 |           networkx.generators.community
import time:       493 |        493 |           networkx.generators.degree_seq
import time:       359 |        359 |           networkx.generators.directed
import time:       186 |        186 |           networkx.generators.duplication
import time:       150 |        150 |           networkx.generators.ego
import time:       268 |        268 |           networkx.generators.expanders
import time:       439 |        439 |           networkx.generators.geometric
import time:       292 |        292 |           networkx.generators.harary_graph
import time:       264 |        264 |           networkx.generators.internet_as_graphs
import time:       221 |        221 |           networkx.generators.intersection
import time:       143 |        143 |           networkx.generators.interval_graph
import time:       264 |        264 |           networkx.generators.joint_degree_seq
import time:       293 |        293 |           networkx.generators.lattice
import time:       260 |        260 |           networkx.generators.line
import time:       172 |        172 |           networkx.generators.mycielski
import time:       220 |        220 |           networkx.generators.nonisomorphic_trees
import time:       146 |        146 |           networkx.generators.random_clustered
import time:       707 |        707 |           networkx.generators.random_graphs
import time:       652 |        652 |           networkx.generators.small
import time:       305 |        305 |           networkx.generators.social
import time:       185 |        185 |           networkx.generators.spectral_graph_forge
import time:       144 |        144 |           networkx.generators.stochastic
import time:       144 |        144 |           networkx.generators.sudoku
import time:       148 |        148 |           networkx.generators.time_series
import time:       389 |        389 |           networkx.generators.trees
import time:       163 |        163 |           networkx.generators.triads
import time:       640 |       9793 |         networkx.generators
import time:       277 |        277 |           networkx.readwrite.adjlist
import time:       318 |        318 |           networkx.readwrite.multiline_adjlist
import time:       230 |        230 |           networkx.readwrite.edgelist
import time:       250 |        250 |           networkx.readwrite.pajek
import time:       191 |        191 |           networkx.readwrite.leda
import time:       237 |        237 |             networkx.readwrite.graph6
import time:       216 |        452 |           networkx.readwrite.sparse6
import time:       712 |        712 |           networkx.readwrite.gml
import time:       639 |        639 |           networkx.readwrite.graphml
import time:       135 |        135 |               xml.etree
import time:       497 |        497 |               xml.etree.ElementPath
import time:       117 |        117 |               _elementtree
import time:      1035 |       1783 |             xml.etree.ElementTree
import time:       452 |       2235 |           networkx.readwrite.gexf
import time:       228 |        228 |             networkx.readwrite.json_graph.node_link
import time:       138 |        138 |             networkx.readwrite.json_graph.adjacency
import time:       157 |        157 |             networkx.readwrite.json_graph.tree
import time:       148 |        148 |             networkx.readwrite.json_graph.cytoscape
import time:       182 |        852 |           networkx.readwrite.json_graph
import time:       353 |        353 |           networkx.readwrite.text
import time:       295 |       6798 |         networkx.readwrite
import time:       200 |        200 |             networkx.algorithms.assortativity.connectivity
import time:       159 |        159 |                 networkx.algorithms.assortativity.pairs
import time:      1036 |       1194 |               networkx.algorithms.assortativity.mixing
import time:       218 |       1411 |             networkx.algorithms.assortativity.correlation
import time:       179 |        179 |             networkx.algorithms.assortativity.neighbor_degree
import time:       248 |       2036 |           networkx.algorithms.assortativity
import time:       219 |        219 |           networkx.algorithms.asteroidal
import time:       168 |        168 |           networkx.algorithms.boundary
import time:       193 |        193 |           networkx.algorithms.broadcasting
import time:       223 |        223 |           networkx.algorithms.bridges
import time:       163 |        163 |           networkx.algorithms.chains
import time:       320 |        320 |                   networkx.algorithms.shortest_paths.generic
import time:       381 |        381 |                   networkx.algorithms.shortest_paths.unweighted
import time:       665 |        665 |                   networkx.algorithms.shortest_paths.weighted
import time:       208 |        208 |                   networkx.algorithms.shortest_paths.astar
import time:       209 |        209 |                   networkx.algorithms.shortest_paths.dense
import time:       198 |       1979 |                 networkx.algorithms.shortest_paths
import time:        24 |       2002 |               networkx.algorithms.shortest_paths.weighted
import time:       293 |       2295 |             networkx.algorithms.centrality.betweenness
import time:       272 |        272 |             networkx.algorithms.centrality.betweenness_subset
import time:       192 |        192 |             networkx.algorithms.centrality.closeness
import time:       267 |        267 |               networkx.algorithms.centrality.flow_matrix
import time:       270 |        537 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       228 |        228 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       168 |        168 |             networkx.algorithms.centrality.current_flow_closeness
import time:       189 |        189 |             networkx.algorithms.centrality.degree_alg
import time:       158 |        158 |             networkx.algorithms.centrality.dispersion
import time:       213 |        213 |             networkx.algorithms.centrality.eigenvector
import time:       345 |        345 |             networkx.algorithms.centrality.group
import time:       176 |        176 |             networkx.algorithms.centrality.harmonic
import time:       342 |        342 |             networkx.algorithms.centrality.katz
import time:       189 |        189 |             networkx.algorithms.centrality.load
import time:       161 |        161 |             networkx.algorithms.centrality.percolation
import time:       175 |        175 |             networkx.algorithms.centrality.reaching
import time:       181 |        181 |             networkx.algorithms.centrality.second_order
import time:       224 |        224 |             networkx.algorithms.centrality.subgraph_alg
import time:       225 |        225 |             networkx.algorithms.centrality.trophic
import time:       140 |        140 |             networkx.algorithms.centrality.voterank_alg
import time:       140 |        140 |             networkx.algorithms.centrality.laplacian
import time:       442 |       6980 |           networkx.algorithms.centrality
import time:       247 |        247 |               networkx.algorithms.components.connected
import time:       360 |        360 |               networkx.algorithms.components.strongly_connected
import time:       208 |        208 |               networkx.algorithms.components.weakly_connected
import time:       185 |        185 |               networkx.algorithms.components.attracting
import time:       221 |        221 |               networkx.algorithms.components.biconnected
import time:       146 |        146 |               networkx.algorithms.components.semiconnected
import time:       238 |       1603 |             networkx.algorithms.components
import time:       306 |       1908 |           networkx.algorithms.chordal
import time:       477 |        477 |           networkx.algorithms.cluster
import time:       410 |        410 |           networkx.algorithms.clique
import time:       187 |        187 |           networkx.algorithms.communicability_alg
import time:       343 |        343 |             networkx.algorithms.coloring.greedy_coloring
import time:       501 |        501 |             networkx.algorithms.coloring.equitable_coloring
import time:       175 |       1018 |           networkx.algorithms.coloring
import time:       429 |        429 |           networkx.algorithms.core
import time:       241 |        241 |           networkx.algorithms.covering
import time:       552 |        552 |           networkx.algorithms.cycles
import time:       402 |        402 |           networkx.algorithms.cuts
import time:       246 |        246 |           networkx.algorithms.d_separation
import time:       657 |        657 |           networkx.algorithms.dag
import time:       413 |        413 |           networkx.algorithms.distance_measures
import time:       226 |        226 |           networkx.algorithms.distance_regular
import time:       244 |        244 |           networkx.algorithms.dominance
import time:       221 |        221 |           networkx.algorithms.dominating
import time:       182 |        182 |           networkx.algorithms.efficiency_measures
import time:       320 |        320 |           networkx.algorithms.euler
import time:       260 |        260 |           networkx.algorithms.graphical
import time:       134 |        134 |           networkx.algorithms.hierarchy
import time:       148 |        148 |           networkx.algorithms.hybrid
import time:       259 |        259 |             networkx.algorithms.link_analysis.hits_alg
import time:       204 |        204 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       146 |        607 |           networkx.algorithms.link_analysis
import time:       427 |        427 |           networkx.algorithms.link_prediction
import time:       243 |        243 |           networkx.algorithms.lowest_common_ancestors
import time:       159 |        159 |           networkx.algorithms.isolate
import time:       359 |        359 |           networkx.algorithms.matching
import time:       381 |        381 |             networkx.algorithms.minors.contraction
import time:       141 |        522 |           networkx.algorithms.minors
import time:       155 |        155 |           networkx.algorithms.mis
import time:       146 |        146 |           networkx.algorithms.moral
import time:       152 |        152 |           networkx.algorithms.non_randomness
import time:       301 |        301 |             networkx.algorithms.operators.all
import time:       240 |        240 |             networkx.algorithms.operators.binary
import time:       365 |        365 |             networkx.algorithms.operators.product
import time:       186 |        186 |             networkx.algorithms.operators.unary
import time:       173 |       1263 |           networkx.algorithms.operators
import time:       674 |        674 |           networkx.algorithms.planarity
import time:       207 |        207 |           networkx.algorithms.planar_drawing
import time:       218 |        218 |           networkx.algorithms.polynomials
import time:       148 |        148 |           networkx.algorithms.perfect_graph
import time:       182 |        182 |           networkx.algorithms.reciprocity
import time:       221 |        221 |           networkx.algorithms.regular
import time:       162 |        162 |           networkx.algorithms.richclub
import time:      1333 |       1333 |           networkx.algorithms.similarity
import time:       269 |        269 |           networkx.algorithms.graph_hashing
import time:       394 |        394 |           networkx.algorithms.simple_paths
import time:       277 |        277 |           networkx.algorithms.smallworld
import time:       147 |        147 |           networkx.algorithms.smetric
import time:       247 |        247 |           networkx.algorithms.structuralholes
import time:       193 |        193 |           networkx.algorithms.sparsifiers
import time:       336 |        336 |           networkx.algorithms.summarization
import time:       257 |        257 |           networkx.algorithms.swap
import time:       166 |        166 |           networkx.algorithms.time_dependent
import time:       212 |        212 |             networkx.algorithms.traversal.beamsearch
import time:       260 |        260 |             networkx.algorithms.traversal.breadth_first_search
import time:       244 |        244 |             networkx.algorithms.traversal.depth_first_search
import time:       154 |        154 |             networkx.algorithms.traversal.edgedfs
import time:       149 |        149 |             networkx.algorithms.traversal.edgebfs
import time:       191 |       1209 |           networkx.algorithms.traversal
import time:       308 |        308 |           networkx.algorithms.triads
import time:       239 |        239 |           networkx.algorithms.vitality
import time:       134 |        134 |           networkx.algorithms.voronoi
import time:       132 |        132 |           networkx.algorithms.walks
import time:       261 |        261 |           networkx.algorithms.wiener
import time:       186 |        186 |             networkx.algorithms.approximation.clustering_coefficient
import time:       140 |        140 |               networkx.algorithms.approximation.ramsey
import time:       282 |        421 |             networkx.algorithms.approximation.clique
import time:       241 |        241 |             networkx.algorithms.approximation.connectivity
import time:       152 |        152 |             networkx.algorithms.approximation.distance_measures
import time:       175 |        175 |             networkx.algorithms.approximation.dominating_set
import time:       463 |        463 |             networkx.algorithms.approximation.kcomponents
import time:       149 |        149 |             networkx.algorithms.approximation.matching
import time:       244 |        244 |             networkx.algorithms.approximation.steinertree
import time:       202 |        202 |                     networkx.algorithms.tree.recognition
import time:      1285 |       1487 |                   networkx.algorithms.tree.branchings
import time:       313 |        313 |                   networkx.algorithms.tree.coding
import time:       179 |        179 |                   networkx.algorithms.tree.distance_measures
import time:      1352 |       1352 |                   networkx.algorithms.tree.mst
import time:       202 |        202 |                   networkx.algorithms.tree.operations
import time:       167 |        167 |                   networkx.algorithms.tree.decomposition
import time:       235 |       3933 |                 networkx.algorithms.tree
import time:        24 |       3957 |               networkx.algorithms.tree.mst
import time:       486 |       4442 |             networkx.algorithms.approximation.traveling_salesman
import time:       364 |        364 |             networkx.algorithms.approximation.treewidth
import time:       166 |        166 |             networkx.algorithms.approximation.vertex_cover
import time:       195 |        195 |             networkx.algorithms.approximation.maxcut
import time:       226 |        226 |             networkx.algorithms.approximation.density
import time:       323 |       7742 |           networkx.algorithms.approximation
import time:       294 |        294 |             networkx.algorithms.bipartite.basic
import time:       209 |        209 |             networkx.algorithms.bipartite.centrality
import time:       195 |        195 |             networkx.algorithms.bipartite.cluster
import time:       182 |        182 |                 networkx.algorithms.bipartite.matrix
import time:       273 |        454 |               networkx.algorithms.bipartite.matching
import time:       151 |        605 |             networkx.algorithms.bipartite.covering
import time:       324 |        324 |             networkx.algorithms.bipartite.edgelist
import time:       308 |        308 |             networkx.algorithms.bipartite.projection
import time:       162 |        162 |             networkx.algorithms.bipartite.redundancy
import time:       131 |        131 |             networkx.algorithms.bipartite.spectral
import time:       341 |        341 |             networkx.algorithms.bipartite.generators
import time:       161 |        161 |             networkx.algorithms.bipartite.extendability
import time:       220 |        220 |             networkx.algorithms.bipartite.link_analysis
import time:       317 |       3263 |           networkx.algorithms.bipartite
import time:       190 |        190 |           networkx.algorithms.node_classification
import time:       210 |        210 |             networkx.algorithms.community.asyn_fluid
import time:       353 |        353 |             networkx.algorithms.community.bipartitions
import time:       171 |        171 |             networkx.algorithms.community.centrality
import time:       192 |        192 |             networkx.algorithms.community.divisive
import time:       133 |        133 |             networkx.algorithms.community.kclique
import time:       223 |        223 |             networkx.algorithms.community.label_propagation
import time:       240 |        240 |             networkx.algorithms.community.lukes
import time:       121 |        121 |                 networkx.algorithms.community.community_utils
import time:       292 |        412 |               networkx.algorithms.community.quality
import time:       209 |        209 |               networkx.utils.mapped_queue
import time:       250 |        870 |             networkx.algorithms.community.modularity_max
import time:       281 |        281 |             networkx.algorithms.community.louvain
import time:       321 |        321 |             networkx.algorithms.community.leiden
import time:       151 |        151 |             networkx.algorithms.community.local
import time:       290 |       3431 |           networkx.algorithms.community
import time:       271 |        271 |                 networkx.algorithms.flow.utils
import time:       178 |        448 |               networkx.algorithms.flow.boykovkolmogorov
import time:       169 |        169 |               networkx.algorithms.flow.dinitz_alg
import time:       184 |        184 |               networkx.algorithms.flow.edmondskarp
import time:       220 |        220 |               networkx.algorithms.flow.preflowpush
import time:       188 |        188 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       380 |       1588 |             networkx.algorithms.flow.maxflow
import time:       198 |        198 |             networkx.algorithms.flow.mincost
import time:       181 |        181 |             networkx.algorithms.flow.gomory_hu
import time:       228 |        228 |             networkx.algorithms.flow.capacityscaling
import time:       408 |        408 |             networkx.algorithms.flow.networksimplex
import time:       209 |       2810 |           networkx.algorithms.flow
import time:       293 |        293 |             networkx.algorithms.isomorphism.isomorph
import time:       288 |        288 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       223 |        511 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       205 |        205 |             networkx.algorithms.isomorphism.matchhelpers
import time:       254 |        254 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       422 |        422 |             networkx.algorithms.isomorphism.ismags
import time:       335 |        335 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       644 |        644 |             networkx.algorithms.isomorphism.vf2pp
import time:       239 |       2899 |           networkx.algorithms.isomorphism
import time:       366 |        366 |           networkx.algorithms.tournament
import time:       172 |        172 |               networkx.algorithms.connectivity.utils
import time:       315 |        486 |             networkx.algorithms.connectivity.connectivity
import time:       359 |        359 |             networkx.algorithms.connectivity.cuts
import time:       626 |        626 |             networkx.algorithms.connectivity.edge_augmentation
import time:       325 |        325 |             networkx.algorithms.connectivity.edge_kcomponents
import time:       976 |        976 |             networkx.algorithms.connectivity.disjoint_paths
import time:       223 |        223 |             networkx.algorithms.connectivity.kcomponents
import time:       197 |        197 |             networkx.algorithms.connectivity.kcutsets
import time:       168 |        168 |             networkx.algorithms.connectivity.stoerwagner
import time:       273 |       3628 |           networkx.algorithms.connectivity
import time:      1448 |      56147 |         networkx.algorithms
import time:       248 |        248 |           networkx.linalg.attrmatrix
import time:       211 |        211 |           networkx.linalg.spectrum
import time:       151 |        151 |           networkx.linalg.graphmatrix
import time:       263 |        263 |           networkx.linalg.laplacianmatrix
import time:       376 |        376 |           networkx.linalg.algebraicconnectivity
import time:       295 |        295 |           networkx.linalg.modularitymatrix
import time:       161 |        161 |           networkx.linalg.bethehessianmatrix
import time:       327 |       2028 |         networkx.linalg
import time:       528 |        528 |           networkx.drawing.layout
import time:       197 |        197 |           networkx.drawing.nx_latex
import time:       575 |        575 |           networkx.drawing.nx_pylab
import time:       268 |        268 |           networkx.drawing.nx_agraph
import time:       361 |        361 |           networkx.drawing.nx_pydot
import time:       278 |       2204 |         networkx.drawing
import time:     12299 |     116819 |       networkx
import time:       121 |        121 |           elastic_notebook.core
import time:       171 |        291 |         elastic_notebook.core.graph
import time:       170 |        461 |       elastic_notebook.core.graph.cell_execution
import time:       113 |        113 |       elastic_notebook.core.graph.variable_snapshot
import time:       273 |     117664 |     elastic_notebook.algorithm.optimizer_exact
import time:        97 |         97 |       elastic_notebook.core.common
import time:       200 |        296 |     elastic_notebook.core.common.profile_migration_speed
import time:       136 |        136 |     elastic_notebook.core.graph.graph
import time:       100 |        100 |       elastic_notebook.core.io
import time:       128 |        128 |         dill.__info__
import time:       503 |        503 |           dill.logger
import time:      1199 |       1199 |           _pyio
import time:       356 |        356 |                 multiprocessing.process
import time:       433 |        433 |                 multiprocessing.reduction
import time:       571 |       1359 |               multiprocessing.context
import time:       222 |       1581 |             multiprocessing
import time:        28 |       1608 |           multiprocessing.reduction
import time:       216 |        216 |           dill._shims
import time:       114 |        114 |           dill.settings
import time:        93 |         93 |           winreg
import time:      1793 |       5524 |         dill._dill
import time:       912 |        912 |         dill.session
import time:       147 |        147 |           dill.pointers
import time:       355 |        501 |         dill.detect
import time:       369 |        369 |         dill.source
import time:       164 |        164 |         dill.temp
import time:       118 |        118 |         dill.objtypes
import time:       406 |       8119 |       dill
import time:       128 |        128 |       elastic_notebook.core.io.adapter
import time:       213 |       8559 |     elastic_notebook.core.io.filesystem_adapter
import time:       135 |        135 |     elastic_notebook.core.io.recover
import time:       109 |        109 |       elastic_notebook.core.mutation
import time:       267 |        267 |           pytz.exceptions
import time:       270 |        270 |           pytz.lazy
import time:       271 |        271 |           pytz.tzinfo
import time:       157 |        157 |           pytz.tzfile
import time:       808 |       1771 |         pytz
import time:       143 |        143 |           dateutil._version
import time:       204 |        347 |         dateutil
import time:       169 |        169 |           pandas.compat._constants
import time:       184 |        184 |           pandas.compat.compressors
import time:       124 |        124 |               pandas.util
import time:      2171 |       2294 |             pandas.util.version
import time:       352 |       2646 |           pandas.compat.numpy
import time:        72 |         72 |             pyarrow
import time:       172 |        243 |           pandas.compat.pyarrow
import time:       255 |       3495 |         pandas.compat
import time:       568 |        568 |                     numpy.random._common
import time:       231 |        231 |                       hmac
import time:       176 |        406 |                     secrets
import time:       627 |       1600 |                   numpy.random.bit_generator
import time:       376 |       1975 |                 numpy.random._bounded_integers
import time:       283 |        283 |                     numpy.random._pcg64
import time:      1545 |       1828 |                   numpy.random._generator
import time:       313 |        313 |                   numpy.random._mt19937
import time:       275 |        275 |                   numpy.random._philox
import time:       253 |        253 |                   numpy.random._sfc64
import time:      1551 |       1551 |                   numpy.random.mtrand
import time:       261 |       4477 |                 numpy.random._pickle
import time:       241 |       6693 |               numpy.random
import time:      3371 |      10063 |             pandas._typing
import time:       181 |        181 |             pandas.util._exceptions
import time:       988 |      11232 |           pandas._config.config
import time:       257 |        257 |           pandas._config.dates
import time:       174 |        174 |           pandas._config.display
import time:       235 |      11896 |         pandas._config
import time:       107 |        107 |           pandas.core
import time:       927 |       1033 |         pandas.core.config_init
import time:       243 |        243 |             pandas._libs.pandas_parser
import time:       141 |        141 |             pandas._libs.pandas_datetime
import time:       235 |        235 |                         pandas._libs.tslibs.ccalendar
import time:       407 |        407 |                         pandas._libs.tslibs.np_datetime
import time:      1025 |       1666 |                       pandas._libs.tslibs.dtypes
import time:       196 |        196 |                         pandas._libs.tslibs.base
import time:       449 |        449 |                             pandas._libs.tslibs.nattype
import time:       225 |        225 |                                 pandas.compat._optional
import time:       252 |        252 |                                   zoneinfo._tzpath
import time:       181 |        181 |                                   zoneinfo._common
import time:       241 |        241 |                                   _zoneinfo
import time:       208 |        880 |                                 zoneinfo
import time:      1081 |       1081 |                                     six
import time:        66 |         66 |                                     six.moves
import time:       290 |        290 |                                     dateutil.tz._common
import time:       249 |        249 |                                     dateutil.tz._factories
import time:        91 |         91 |                                       six.moves.winreg
import time:       276 |        366 |                                     dateutil.tz.win
import time:       967 |       3017 |                                   dateutil.tz.tz
import time:       185 |       3202 |                                 dateutil.tz
import time:       577 |       4883 |                               pandas._libs.tslibs.timezones
import time:      1279 |       1279 |                                 _strptime
import time:       187 |        187 |                                 pandas._config.localization
import time:       581 |       2045 |                               pandas._libs.tslibs.fields
import time:       967 |       7894 |                             pandas._libs.tslibs.timedeltas
import time:       472 |        472 |                             pandas._libs.tslibs.tzconversion
import time:       890 |       9704 |                           pandas._libs.tslibs.timestamps
import time:       254 |        254 |                           pandas._libs.properties
import time:      1650 |      11607 |                         pandas._libs.tslibs.offsets
import time:       139 |        139 |                               dateutil._common
import time:      1185 |       1324 |                             dateutil.parser._parser
