import time: self [us] | cumulative | imported package
import time:       196 |        196 |                               jedi.inference.value.decorator
import time:       586 |       1330 |                             jedi.inference.syntax_tree
import time:       292 |      20034 |                           jedi.inference
import time:        31 |      20064 |                         jedi.inference.utils
import time:       178 |        178 |                           jedi.inference.gradual.conversion
import time:       399 |        577 |                         jedi.inference.compiled.mixed
import time:       146 |        146 |                           pydoc_data
import time:      1227 |       1227 |                           pydoc_data.topics
import time:       242 |       1614 |                         jedi.api.keywords
import time:       320 |        320 |                         jedi.api.completion_cache
import time:       458 |        458 |                         jedi.api.helpers
import time:       670 |      23700 |                       jedi.api.classes
import time:       234 |        234 |                       jedi.api.interpreter
import time:       167 |        167 |                         jedi.api.strings
import time:       231 |        231 |                         jedi.api.file_name
import time:       159 |        159 |                         jedi.inference.docstring_utils
import time:       703 |       1259 |                       jedi.api.completion
import time:       245 |        245 |                         filecmp
import time:       505 |        750 |                       jedi.api.environment
import time:       219 |        219 |                         jedi.inference.references
import time:       310 |        529 |                       jedi.api.project
import time:       142 |        142 |                       jedi.api.errors
import time:       274 |        274 |                         jedi.inference.value.namespace
import time:       304 |        577 |                       jedi.api.refactoring
import time:       315 |        315 |                       jedi.api.refactoring.extract
import time:       123 |        123 |                       jedi.inference.gradual.utils
import time:       715 |      43017 |                     jedi.api
import time:       971 |        971 |                       jedi.plugins.stdlib
import time:       123 |        123 |                       jedi.plugins.flask
import time:       289 |        289 |                       jedi.plugins.pytest
import time:       490 |        490 |                       jedi.plugins.django
import time:       307 |       2179 |                     jedi.plugins.registry
import time:       195 |      45389 |                   jedi
import time:      4323 |      55582 |                 IPython.core.completer
import time:       305 |        305 |                 IPython.terminal.ptutils
import time:       180 |        180 |                   IPython.terminal.shortcuts.auto_match
import time:      1025 |       1025 |                     IPython.terminal.shortcuts.filters
import time:       509 |       1533 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3032 |       4744 |                 IPython.terminal.shortcuts
import time:       298 |        298 |                 concurrent.futures.thread
import time:       355 |      61281 |               IPython.terminal.debugger
import time:       167 |        167 |                 IPython.lib.clipboard
import time:       392 |        559 |               IPython.terminal.magics
import time:       224 |        224 |               IPython.terminal.pt_inputhooks
import time:       387 |        387 |               IPython.terminal.prompts
import time:      1887 |     117130 |             IPython.terminal.interactiveshell
import time:       371 |        371 |                 IPython.core.magics.auto
import time:      2491 |       2491 |                 IPython.core.magics.basic
import time:       808 |        808 |                       http
import time:      1012 |       1820 |                     http.client
import time:       276 |        276 |                       urllib.response
import time:       222 |        498 |                     urllib.error
import time:      1448 |       3766 |                   urllib.request
import time:       144 |        144 |                   IPython.utils.contexts
import time:       773 |       4682 |                 IPython.core.magics.code
import time:       374 |        374 |                 IPython.core.magics.config
import time:       718 |        718 |                 IPython.core.magics.display
import time:       228 |        228 |                     _lsprof
import time:      1194 |       1194 |                     profile
import time:       254 |       1675 |                   cProfile
import time:      1679 |       1679 |                   pstats
import time:       248 |        248 |                   timeit
import time:       143 |        143 |                   IPython.utils.module_paths
import time:       212 |        212 |                     resource
import time:       136 |        348 |                   IPython.utils.timing
import time:       278 |        278 |                   IPython.core.magics.ast_mod
import time:     18404 |      22772 |                 IPython.core.magics.execution
import time:       333 |        333 |                 IPython.core.magics.extension
import time:      1649 |       1649 |                 IPython.core.magics.history
import time:       341 |        341 |                 IPython.core.magics.logging
import time:       473 |        473 |                 IPython.core.magics.namespace
import time:      1203 |       1203 |                 IPython.core.magics.osm
import time:       404 |        404 |                 IPython.core.magics.packaging
import time:      1594 |       1594 |                 IPython.core.magics.pylab
import time:      1404 |       1404 |                 IPython.core.magics.script
import time:       579 |      39380 |               IPython.core.magics
import time:       948 |        948 |               IPython.core.shellapp
import time:       130 |        130 |                 IPython.extensions
import time:       457 |        587 |               IPython.extensions.storemagic
import time:      1444 |      42357 |             IPython.terminal.ipapp
import time:      2111 |     217600 |           IPython.terminal.embed
import time:       178 |        178 |           IPython.utils.frame
import time:       445 |     310778 |         IPython
import time:        16 |     310794 |       IPython.core
import time:        20 |     310814 |     IPython.core.interactiveshell
import time:       105 |        105 |       elastic_notebook.algorithm
import time:       189 |        189 |         numpy.version
import time:       130 |        130 |         numpy._expired_attrs_2_0
import time:       142 |        142 |             numpy._utils._convertions
import time:       134 |        275 |           numpy._utils
import time:       296 |        571 |         numpy._globals
import time:        38 |         38 |           numpy._distributor_init_local
import time:       130 |        168 |         numpy._distributor_init
import time:       313 |        313 |                   numpy.exceptions
import time:       342 |        342 |                   numpy._core._exceptions
import time:       121 |        121 |                   numpy._core.printoptions
import time:       335 |        335 |                   numpy.dtypes
import time:      8099 |       9209 |                 numpy._core._multiarray_umath
import time:       160 |        160 |                   numpy._utils._inspect
import time:       351 |        510 |                 numpy._core.overrides
import time:      1954 |      11672 |               numpy._core.multiarray
import time:       238 |        238 |               numpy._core.umath
import time:       194 |        194 |                 numpy._core._dtype
import time:       139 |        139 |                 numpy._core._string_helpers
import time:       328 |        328 |                 numpy._core._type_aliases
import time:       432 |       1091 |               numpy._core.numerictypes
import time:       220 |        220 |                       numpy._core._methods
import time:       991 |       1210 |                     numpy._core.fromnumeric
import time:       375 |       1585 |                   numpy._core.shape_base
import time:       205 |        205 |                   numpy._core._ufunc_config
import time:       155 |        155 |                   numpy._core._asarray
import time:       697 |        697 |                   numpy._core.arrayprint
import time:      1003 |       3643 |                 numpy._core.numeric
import time:       452 |       4095 |               numpy._core.einsumfunc
import time:       262 |        262 |               numpy._core.function_base
import time:       285 |        285 |               numpy._core.getlimits
import time:       208 |        208 |               numpy._core.memmap
import time:       416 |        416 |               numpy._core.records
import time:      6590 |       6590 |               numpy._core._add_newdocs
import time:      1605 |       1605 |               numpy._core._add_newdocs_scalars
import time:       161 |        161 |               numpy._core._dtype_ctypes
import time:       529 |        529 |                   _ctypes
import time:       313 |        313 |                   ctypes._endian
import time:      1025 |       1866 |                 ctypes
import time:       831 |       2696 |               numpy._core._internal
import time:       168 |        168 |               numpy._pytesttester
import time:       659 |      30139 |             numpy._core
import time:        29 |      30168 |           numpy._core._multiarray_umath
import time:       339 |      30506 |         numpy.__config__
import time:       245 |        245 |                           numpy._typing._nbit_base
import time:       258 |        258 |                           numpy._typing._nested_sequence
import time:       121 |        121 |                           numpy._typing._shape
import time:      2270 |       2893 |                         numpy._typing._array_like
import time:      1848 |       1848 |                         numpy._typing._char_codes
import time:      2442 |       2442 |                         numpy._typing._dtype_like
import time:       135 |        135 |                         numpy._typing._nbit
import time:       139 |        139 |                         numpy._typing._scalars
import time:       108 |        108 |                         numpy._typing._ufunc
import time:       326 |       7889 |                       numpy._typing
import time:       357 |        357 |                         numpy.lib._stride_tricks_impl
import time:       384 |        740 |                       numpy.lib._twodim_base_impl
import time:       115 |        115 |                         numpy.lib._array_utils_impl
import time:       123 |        237 |                       numpy.lib.array_utils
import time:       366 |        366 |                       numpy.linalg._umath_linalg
import time:      1875 |      11106 |                     numpy.linalg._linalg
import time:       188 |      11293 |                   numpy.linalg
import time:       350 |      11643 |                 numpy.matrixlib.defmatrix
import time:       144 |      11786 |               numpy.matrixlib
import time:       318 |        318 |                 numpy.lib._histograms_impl
import time:      1334 |       1652 |               numpy.lib._function_base_impl
import time:       446 |      13883 |             numpy.lib._index_tricks_impl
import time:       325 |      14207 |           numpy.lib._arraypad_impl
import time:       924 |        924 |           numpy.lib._arraysetops_impl
import time:       193 |        193 |           numpy.lib._arrayterator_impl
import time:       479 |        479 |           numpy.lib._nanfunctions_impl
import time:       281 |        281 |                 numpy.lib._utils_impl
import time:       292 |        573 |               numpy.lib._format_impl
import time:       135 |        707 |             numpy.lib.format
import time:       383 |        383 |             numpy.lib._datasource
import time:       449 |        449 |             numpy.lib._iotools
import time:       753 |       2291 |           numpy.lib._npyio_impl
import time:       211 |        211 |               numpy.lib._ufunclike_impl
import time:       345 |        555 |             numpy.lib._type_check_impl
import time:       571 |       1126 |           numpy.lib._polynomial_impl
import time:       565 |        565 |           numpy.lib._shape_base_impl
import time:       189 |        189 |           numpy.lib._version
import time:       110 |        110 |           numpy.lib.introspect
import time:       193 |        193 |           numpy.lib.mixins
import time:        94 |         94 |           numpy.lib.npyio
import time:       302 |        302 |             numpy.lib._scimath_impl
import time:       125 |        426 |           numpy.lib.scimath
import time:       118 |        118 |           numpy.lib.stride_tricks
import time:       491 |      21400 |         numpy.lib
import time:       168 |        168 |         numpy._array_api_info
import time:      1533 |      54662 |       numpy
import time:       327 |        327 |       elastic_notebook.algorithm.selector
import time:       242 |      55335 |     elastic_notebook.algorithm.baseline
import time:       222 |        222 |         networkx.lazy_imports
import time:       343 |        343 |         networkx.exception
import time:       475 |        475 |           networkx.utils.misc
import time:       476 |        476 |             gzip
import time:       611 |       1086 |           networkx.utils.decorators
import time:       202 |        202 |           networkx.utils.random_sequence
import time:       144 |        144 |           networkx.utils.union_find
import time:       153 |        153 |           networkx.utils.rcm
import time:       258 |        258 |           networkx.utils.heaps
import time:       561 |        561 |           networkx.utils.configs
import time:     13867 |      13867 |           networkx.utils.backends
import time:       229 |      16970 |         networkx.utils
import time:       291 |        291 |             networkx.convert
import time:       534 |        534 |             networkx.classes.coreviews
import time:      1110 |       1110 |             networkx.classes.reportviews
import time:       550 |       2484 |           networkx.classes.graph
import time:       424 |        424 |           networkx.classes.digraph
import time:       329 |        329 |           networkx.classes.multigraph
import time:       291 |        291 |           networkx.classes.multidigraph
import time:       626 |        626 |           networkx.classes.function
import time:       156 |        156 |             networkx.classes.filters
import time:       184 |        339 |           networkx.classes.graphviews
import time:       272 |       4761 |         networkx.classes
import time:       449 |        449 |         networkx.convert_matrix
import time:       218 |        218 |         networkx.relabel
import time:        94 |         94 |                 importlib.resources._itertools
import time:       325 |        419 |               importlib.resources.readers
import time:       113 |        532 |             importlib.readers
import time:       341 |        873 |           networkx.generators.atlas
import time:       692 |        692 |           networkx.generators.classic
import time:       174 |        174 |           networkx.generators.cographs
import time:       427 |        427 |           networkx.generators.community
import time:       504 |        504 |           networkx.generators.degree_seq
import time:       340 |        340 |           networkx.generators.directed
import time:       206 |        206 |           networkx.generators.duplication
import time:       150 |        150 |           networkx.generators.ego
import time:       298 |        298 |           networkx.generators.expanders
import time:       463 |        463 |           networkx.generators.geometric
import time:       282 |        282 |           networkx.generators.harary_graph
import time:       277 |        277 |           networkx.generators.internet_as_graphs
import time:       205 |        205 |           networkx.generators.intersection
import time:       168 |        168 |           networkx.generators.interval_graph
import time:       283 |        283 |           networkx.generators.joint_degree_seq
import time:       296 |        296 |           networkx.generators.lattice
import time:       250 |        250 |           networkx.generators.line
import time:       197 |        197 |           networkx.generators.mycielski
import time:       224 |        224 |           networkx.generators.nonisomorphic_trees
import time:       152 |        152 |           networkx.generators.random_clustered
import time:       761 |        761 |           networkx.generators.random_graphs
import time:       659 |        659 |           networkx.generators.small
import time:       333 |        333 |           networkx.generators.social
import time:       187 |        187 |           networkx.generators.spectral_graph_forge
import time:       151 |        151 |           networkx.generators.stochastic
import time:       139 |        139 |           networkx.generators.sudoku
import time:       148 |        148 |           networkx.generators.time_series
import time:       405 |        405 |           networkx.generators.trees
import time:       167 |        167 |           networkx.generators.triads
import time:       567 |       9964 |         networkx.generators
import time:       270 |        270 |           networkx.readwrite.adjlist
import time:       334 |        334 |           networkx.readwrite.multiline_adjlist
import time:       237 |        237 |           networkx.readwrite.edgelist
import time:       231 |        231 |           networkx.readwrite.pajek
import time:       190 |        190 |           networkx.readwrite.leda
import time:       243 |        243 |             networkx.readwrite.graph6
import time:       232 |        474 |           networkx.readwrite.sparse6
import time:       789 |        789 |           networkx.readwrite.gml
import time:       670 |        670 |           networkx.readwrite.graphml
import time:       121 |        121 |               xml.etree
import time:       531 |        531 |               xml.etree.ElementPath
import time:       125 |        125 |               _elementtree
import time:      1065 |       1840 |             xml.etree.ElementTree
import time:       482 |       2322 |           networkx.readwrite.gexf
import time:       214 |        214 |             networkx.readwrite.json_graph.node_link
import time:       152 |        152 |             networkx.readwrite.json_graph.adjacency
import time:       170 |        170 |             networkx.readwrite.json_graph.tree
import time:       157 |        157 |             networkx.readwrite.json_graph.cytoscape
import time:       192 |        883 |           networkx.readwrite.json_graph
import time:       386 |        386 |           networkx.readwrite.text
import time:       278 |       7058 |         networkx.readwrite
import time:       209 |        209 |             networkx.algorithms.assortativity.connectivity
import time:       158 |        158 |                 networkx.algorithms.assortativity.pairs
import time:      1005 |       1162 |               networkx.algorithms.assortativity.mixing
import time:       241 |       1402 |             networkx.algorithms.assortativity.correlation
import time:       204 |        204 |             networkx.algorithms.assortativity.neighbor_degree
import time:       259 |       2073 |           networkx.algorithms.assortativity
import time:       208 |        208 |           networkx.algorithms.asteroidal
import time:       193 |        193 |           networkx.algorithms.boundary
import time:       191 |        191 |           networkx.algorithms.broadcasting
import time:       198 |        198 |           networkx.algorithms.bridges
import time:       167 |        167 |           networkx.algorithms.chains
import time:       325 |        325 |                   networkx.algorithms.shortest_paths.generic
import time:       373 |        373 |                   networkx.algorithms.shortest_paths.unweighted
import time:       758 |        758 |                   networkx.algorithms.shortest_paths.weighted
import time:       202 |        202 |                   networkx.algorithms.shortest_paths.astar
import time:       224 |        224 |                   networkx.algorithms.shortest_paths.dense
import time:       188 |       2068 |                 networkx.algorithms.shortest_paths
import time:        25 |       2093 |               networkx.algorithms.shortest_paths.weighted
import time:       319 |       2411 |             networkx.algorithms.centrality.betweenness
import time:       271 |        271 |             networkx.algorithms.centrality.betweenness_subset
import time:       213 |        213 |             networkx.algorithms.centrality.closeness
import time:       259 |        259 |               networkx.algorithms.centrality.flow_matrix
import time:       256 |        514 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       208 |        208 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       176 |        176 |             networkx.algorithms.centrality.current_flow_closeness
import time:       183 |        183 |             networkx.algorithms.centrality.degree_alg
import time:       153 |        153 |             networkx.algorithms.centrality.dispersion
import time:       211 |        211 |             networkx.algorithms.centrality.eigenvector
import time:       325 |        325 |             networkx.algorithms.centrality.group
import time:       165 |        165 |             networkx.algorithms.centrality.harmonic
import time:       321 |        321 |             networkx.algorithms.centrality.katz
import time:       185 |        185 |             networkx.algorithms.centrality.load
import time:       161 |        161 |             networkx.algorithms.centrality.percolation
import time:       195 |        195 |             networkx.algorithms.centrality.reaching
import time:       170 |        170 |             networkx.algorithms.centrality.second_order
import time:       241 |        241 |             networkx.algorithms.centrality.subgraph_alg
import time:       221 |        221 |             networkx.algorithms.centrality.trophic
import time:       145 |        145 |             networkx.algorithms.centrality.voterank_alg
import time:       164 |        164 |             networkx.algorithms.centrality.laplacian
import time:       415 |       7040 |           networkx.algorithms.centrality
import time:       268 |        268 |               networkx.algorithms.components.connected
import time:       361 |        361 |               networkx.algorithms.components.strongly_connected
import time:       199 |        199 |               networkx.algorithms.components.weakly_connected
import time:       193 |        193 |               networkx.algorithms.components.attracting
import time:       231 |        231 |               networkx.algorithms.components.biconnected
import time:       148 |        148 |               networkx.algorithms.components.semiconnected
import time:       196 |       1592 |             networkx.algorithms.components
import time:       354 |       1946 |           networkx.algorithms.chordal
import time:       498 |        498 |           networkx.algorithms.cluster
import time:       411 |        411 |           networkx.algorithms.clique
import time:       198 |        198 |           networkx.algorithms.communicability_alg
import time:       351 |        351 |             networkx.algorithms.coloring.greedy_coloring
import time:       289 |        289 |             networkx.algorithms.coloring.equitable_coloring
import time:       166 |        805 |           networkx.algorithms.coloring
import time:       433 |        433 |           networkx.algorithms.core
import time:       210 |        210 |           networkx.algorithms.covering
import time:       528 |        528 |           networkx.algorithms.cycles
import time:       399 |        399 |           networkx.algorithms.cuts
import time:       265 |        265 |           networkx.algorithms.d_separation
import time:       689 |        689 |           networkx.algorithms.dag
import time:       411 |        411 |           networkx.algorithms.distance_measures
import time:       233 |        233 |           networkx.algorithms.distance_regular
import time:       251 |        251 |           networkx.algorithms.dominance
import time:       238 |        238 |           networkx.algorithms.dominating
import time:       210 |        210 |           networkx.algorithms.efficiency_measures
import time:       295 |        295 |           networkx.algorithms.euler
import time:       268 |        268 |           networkx.algorithms.graphical
import time:       150 |        150 |           networkx.algorithms.hierarchy
import time:       183 |        183 |           networkx.algorithms.hybrid
import time:       249 |        249 |             networkx.algorithms.link_analysis.hits_alg
import time:       219 |        219 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       137 |        604 |           networkx.algorithms.link_analysis
import time:       563 |        563 |           networkx.algorithms.link_prediction
import time:       263 |        263 |           networkx.algorithms.lowest_common_ancestors
import time:       169 |        169 |           networkx.algorithms.isolate
import time:       395 |        395 |           networkx.algorithms.matching
import time:       399 |        399 |             networkx.algorithms.minors.contraction
import time:       152 |        550 |           networkx.algorithms.minors
import time:       158 |        158 |           networkx.algorithms.mis
import time:       150 |        150 |           networkx.algorithms.moral
import time:       168 |        168 |           networkx.algorithms.non_randomness
import time:       255 |        255 |             networkx.algorithms.operators.all
import time:       242 |        242 |             networkx.algorithms.operators.binary
import time:       342 |        342 |             networkx.algorithms.operators.product
import time:       165 |        165 |             networkx.algorithms.operators.unary
import time:       174 |       1177 |           networkx.algorithms.operators
import time:       624 |        624 |           networkx.algorithms.planarity
import time:       197 |        197 |           networkx.algorithms.planar_drawing
import time:       187 |        187 |           networkx.algorithms.polynomials
import time:       148 |        148 |           networkx.algorithms.perfect_graph
import time:       164 |        164 |           networkx.algorithms.reciprocity
import time:       201 |        201 |           networkx.algorithms.regular
import time:       162 |        162 |           networkx.algorithms.richclub
import time:      1327 |       1327 |           networkx.algorithms.similarity
import time:       253 |        253 |           networkx.algorithms.graph_hashing
import time:       329 |        329 |           networkx.algorithms.simple_paths
import time:       280 |        280 |           networkx.algorithms.smallworld
import time:       138 |        138 |           networkx.algorithms.smetric
import time:       248 |        248 |           networkx.algorithms.structuralholes
import time:       213 |        213 |           networkx.algorithms.sparsifiers
import time:       335 |        335 |           networkx.algorithms.summarization
import time:       244 |        244 |           networkx.algorithms.swap
import time:       164 |        164 |           networkx.algorithms.time_dependent
import time:       201 |        201 |             networkx.algorithms.traversal.beamsearch
import time:       280 |        280 |             networkx.algorithms.traversal.breadth_first_search
import time:       236 |        236 |             networkx.algorithms.traversal.depth_first_search
import time:       155 |        155 |             networkx.algorithms.traversal.edgedfs
import time:       160 |        160 |             networkx.algorithms.traversal.edgebfs
import time:       205 |       1235 |           networkx.algorithms.traversal
import time:       341 |        341 |           networkx.algorithms.triads
import time:       232 |        232 |           networkx.algorithms.vitality
import time:       136 |        136 |           networkx.algorithms.voronoi
import time:       143 |        143 |           networkx.algorithms.walks
import time:       232 |        232 |           networkx.algorithms.wiener
import time:       210 |        210 |             networkx.algorithms.approximation.clustering_coefficient
import time:       141 |        141 |               networkx.algorithms.approximation.ramsey
import time:       270 |        411 |             networkx.algorithms.approximation.clique
import time:       233 |        233 |             networkx.algorithms.approximation.connectivity
import time:       149 |        149 |             networkx.algorithms.approximation.distance_measures
import time:       156 |        156 |             networkx.algorithms.approximation.dominating_set
import time:       448 |        448 |             networkx.algorithms.approximation.kcomponents
import time:       141 |        141 |             networkx.algorithms.approximation.matching
import time:       245 |        245 |             networkx.algorithms.approximation.steinertree
import time:       201 |        201 |                     networkx.algorithms.tree.recognition
import time:      1257 |       1458 |                   networkx.algorithms.tree.branchings
import time:       299 |        299 |                   networkx.algorithms.tree.coding
import time:       183 |        183 |                   networkx.algorithms.tree.distance_measures
import time:      1295 |       1295 |                   networkx.algorithms.tree.mst
import time:       181 |        181 |                   networkx.algorithms.tree.operations
import time:       157 |        157 |                   networkx.algorithms.tree.decomposition
import time:       236 |       3806 |                 networkx.algorithms.tree
import time:        24 |       3830 |               networkx.algorithms.tree.mst
import time:       474 |       4303 |             networkx.algorithms.approximation.traveling_salesman
import time:       348 |        348 |             networkx.algorithms.approximation.treewidth
import time:       181 |        181 |             networkx.algorithms.approximation.vertex_cover
import time:       194 |        194 |             networkx.algorithms.approximation.maxcut
import time:       200 |        200 |             networkx.algorithms.approximation.density
import time:       310 |       7522 |           networkx.algorithms.approximation
import time:       309 |        309 |             networkx.algorithms.bipartite.basic
import time:       203 |        203 |             networkx.algorithms.bipartite.centrality
import time:       210 |        210 |             networkx.algorithms.bipartite.cluster
import time:       195 |        195 |                 networkx.algorithms.bipartite.matrix
import time:       286 |        480 |               networkx.algorithms.bipartite.matching
import time:       155 |        635 |             networkx.algorithms.bipartite.covering
import time:       331 |        331 |             networkx.algorithms.bipartite.edgelist
import time:       307 |        307 |             networkx.algorithms.bipartite.projection
import time:       160 |        160 |             networkx.algorithms.bipartite.redundancy
import time:       153 |        153 |             networkx.algorithms.bipartite.spectral
import time:       348 |        348 |             networkx.algorithms.bipartite.generators
import time:       157 |        157 |             networkx.algorithms.bipartite.extendability
import time:       227 |        227 |             networkx.algorithms.bipartite.link_analysis
import time:       288 |       3323 |           networkx.algorithms.bipartite
import time:       205 |        205 |           networkx.algorithms.node_classification
import time:       210 |        210 |             networkx.algorithms.community.asyn_fluid
import time:       345 |        345 |             networkx.algorithms.community.bipartitions
import time:       176 |        176 |             networkx.algorithms.community.centrality
import time:       170 |        170 |             networkx.algorithms.community.divisive
import time:       143 |        143 |             networkx.algorithms.community.kclique
import time:       224 |        224 |             networkx.algorithms.community.label_propagation
import time:       343 |        343 |             networkx.algorithms.community.lukes
import time:       122 |        122 |                 networkx.algorithms.community.community_utils
import time:       280 |        402 |               networkx.algorithms.community.quality
import time:       212 |        212 |               networkx.utils.mapped_queue
import time:       277 |        890 |             networkx.algorithms.community.modularity_max
import time:       299 |        299 |             networkx.algorithms.community.louvain
import time:       316 |        316 |             networkx.algorithms.community.leiden
import time:       151 |        151 |             networkx.algorithms.community.local
import time:       284 |       3545 |           networkx.algorithms.community
import time:       264 |        264 |                 networkx.algorithms.flow.utils
import time:       185 |        448 |               networkx.algorithms.flow.boykovkolmogorov
import time:       173 |        173 |               networkx.algorithms.flow.dinitz_alg
import time:       170 |        170 |               networkx.algorithms.flow.edmondskarp
import time:       222 |        222 |               networkx.algorithms.flow.preflowpush
import time:       166 |        166 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       326 |       1504 |             networkx.algorithms.flow.maxflow
import time:       208 |        208 |             networkx.algorithms.flow.mincost
import time:       177 |        177 |             networkx.algorithms.flow.gomory_hu
import time:       243 |        243 |             networkx.algorithms.flow.capacityscaling
import time:       400 |        400 |             networkx.algorithms.flow.networksimplex
import time:       186 |       2714 |           networkx.algorithms.flow
import time:       287 |        287 |             networkx.algorithms.isomorphism.isomorph
import time:       288 |        288 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       244 |        532 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       202 |        202 |             networkx.algorithms.isomorphism.matchhelpers
import time:       226 |        226 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       417 |        417 |             networkx.algorithms.isomorphism.ismags
import time:       334 |        334 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       652 |        652 |             networkx.algorithms.isomorphism.vf2pp
import time:       233 |       2878 |           networkx.algorithms.isomorphism
import time:       346 |        346 |           networkx.algorithms.tournament
import time:       151 |        151 |               networkx.algorithms.connectivity.utils
import time:       329 |        479 |             networkx.algorithms.connectivity.connectivity
import time:       348 |        348 |             networkx.algorithms.connectivity.cuts
import time:       652 |        652 |             networkx.algorithms.connectivity.edge_augmentation
import time:       333 |        333 |             networkx.algorithms.connectivity.edge_kcomponents
import time:       995 |        995 |             networkx.algorithms.connectivity.disjoint_paths
import time:       231 |        231 |             networkx.algorithms.connectivity.kcomponents
import time:       186 |        186 |             networkx.algorithms.connectivity.kcutsets
import time:       317 |        317 |             networkx.algorithms.connectivity.stoerwagner
import time:       268 |       3804 |           networkx.algorithms.connectivity
import time:      1421 |      56142 |         networkx.algorithms
import time:       258 |        258 |           networkx.linalg.attrmatrix
import time:       204 |        204 |           networkx.linalg.spectrum
import time:       155 |        155 |           networkx.linalg.graphmatrix
import time:       261 |        261 |           networkx.linalg.laplacianmatrix
import time:       377 |        377 |           networkx.linalg.algebraicconnectivity
import time:       286 |        286 |           networkx.linalg.modularitymatrix
import time:       164 |        164 |           networkx.linalg.bethehessianmatrix
import time:       304 |       2006 |         networkx.linalg
import time:       505 |        505 |           networkx.drawing.layout
import time:       190 |        190 |           networkx.drawing.nx_latex
import time:       559 |        559 |           networkx.drawing.nx_pylab
import time:       261 |        261 |           networkx.drawing.nx_agraph
import time:       352 |        352 |           networkx.drawing.nx_pydot
import time:       245 |       2110 |         networkx.drawing
import time:     12001 |     112238 |       networkx
import time:       118 |        118 |           elastic_notebook.core
import time:       156 |        273 |         elastic_notebook.core.graph
import time:       161 |        434 |       elastic_notebook.core.graph.cell_execution
import time:       114 |        114 |       elastic_notebook.core.graph.variable_snapshot
import time:       227 |     113011 |     elastic_notebook.algorithm.optimizer_exact
import time:       115 |        115 |       elastic_notebook.core.common
import time:       205 |        319 |     elastic_notebook.core.common.profile_migration_speed
import time:       142 |        142 |     elastic_notebook.core.graph.graph
import time:       100 |        100 |       elastic_notebook.core.io
import time:       131 |        131 |         dill.__info__
import time:       528 |        528 |           dill.logger
import time:      1192 |       1192 |           _pyio
import time:       328 |        328 |                 multiprocessing.process
import time:       414 |        414 |                 multiprocessing.reduction
import time:       533 |       1275 |               multiprocessing.context
import time:       232 |       1506 |             multiprocessing
import time:        26 |       1532 |           multiprocessing.reduction
import time:       198 |        198 |           dill._shims
import time:       102 |        102 |           dill.settings
import time:        93 |         93 |           winreg
import time:      1768 |       5410 |         dill._dill
import time:       875 |        875 |         dill.session
import time:       139 |        139 |           dill.pointers
import time:       341 |        479 |         dill.detect
import time:       337 |        337 |         dill.source
import time:       156 |        156 |         dill.temp
import time:       108 |        108 |         dill.objtypes
import time:       377 |       7869 |       dill
import time:       125 |        125 |       elastic_notebook.core.io.adapter
import time:       192 |       8285 |     elastic_notebook.core.io.filesystem_adapter
import time:       115 |        115 |     elastic_notebook.core.io.recover
import time:        94 |         94 |       elastic_notebook.core.mutation
import time:       242 |        242 |           pytz.exceptions
import time:       278 |        278 |           pytz.lazy
import time:       286 |        286 |           pytz.tzinfo
import time:       142 |        142 |           pytz.tzfile
import time:       765 |       1711 |         pytz
import time:       141 |        141 |           dateutil._version
import time:       185 |        325 |         dateutil
import time:       140 |        140 |           pandas.compat._constants
import time:       171 |        171 |           pandas.compat.compressors
import time:       102 |        102 |               pandas.util
import time:      2061 |       2163 |             pandas.util.version
import time:       357 |       2519 |           pandas.compat.numpy
import time:        67 |         67 |             pyarrow
import time:       143 |        210 |           pandas.compat.pyarrow
import time:       251 |       3289 |         pandas.compat
import time:       504 |        504 |                     numpy.random._common
import time:       201 |        201 |                       hmac
import time:       165 |        365 |                     secrets
import time:       568 |       1436 |                   numpy.random.bit_generator
import time:       361 |       1796 |                 numpy.random._bounded_integers
import time:       295 |        295 |                     numpy.random._pcg64
import time:      1486 |       1781 |                   numpy.random._generator
import time:       270 |        270 |                   numpy.random._mt19937
import time:       256 |        256 |                   numpy.random._philox
import time:       221 |        221 |                   numpy.random._sfc64
import time:      1520 |       1520 |                   numpy.random.mtrand
import time:       236 |       4282 |                 numpy.random._pickle
import time:       256 |       6333 |               numpy.random
import time:      3308 |       9641 |             pandas._typing
import time:       172 |        172 |             pandas.util._exceptions
import time:      1031 |      10843 |           pandas._config.config
import time:       261 |        261 |           pandas._config.dates
import time:       182 |        182 |           pandas._config.display
import time:       226 |      11510 |         pandas._config
import time:       119 |        119 |           pandas.core
import time:       923 |       1041 |         pandas.core.config_init
import time:       226 |        226 |             pandas._libs.pandas_parser
import time:       145 |        145 |             pandas._libs.pandas_datetime
import time:       248 |        248 |                         pandas._libs.tslibs.ccalendar
import time:       378 |        378 |                         pandas._libs.tslibs.np_datetime
