import time: self [us] | cumulative | imported package
import time:      1946 |     119237 |             IPython.terminal.interactiveshell
import time:       335 |        335 |                 IPython.core.magics.auto
import time:      2584 |       2584 |                 IPython.core.magics.basic
import time:       829 |        829 |                       http
import time:      1038 |       1866 |                     http.client
import time:       293 |        293 |                       urllib.response
import time:       225 |        518 |                     urllib.error
import time:      1523 |       3906 |                   urllib.request
import time:       148 |        148 |                   IPython.utils.contexts
import time:       785 |       4839 |                 IPython.core.magics.code
import time:       367 |        367 |                 IPython.core.magics.config
import time:       716 |        716 |                 IPython.core.magics.display
import time:       235 |        235 |                     _lsprof
import time:      1304 |       1304 |                     profile
import time:       261 |       1799 |                   cProfile
import time:      1696 |       1696 |                   pstats
import time:       226 |        226 |                   timeit
import time:       123 |        123 |                   IPython.utils.module_paths
import time:       215 |        215 |                     resource
import time:       129 |        344 |                   IPython.utils.timing
import time:       281 |        281 |                   IPython.core.magics.ast_mod
import time:     18769 |      23234 |                 IPython.core.magics.execution
import time:       345 |        345 |                 IPython.core.magics.extension
import time:      1702 |       1702 |                 IPython.core.magics.history
import time:       378 |        378 |                 IPython.core.magics.logging
import time:       510 |        510 |                 IPython.core.magics.namespace
import time:      1237 |       1237 |                 IPython.core.magics.osm
import time:       366 |        366 |                 IPython.core.magics.packaging
import time:      1848 |       1848 |                 IPython.core.magics.pylab
import time:      1364 |       1364 |                 IPython.core.magics.script
import time:       591 |      40408 |               IPython.core.magics
import time:       964 |        964 |               IPython.core.shellapp
import time:       132 |        132 |                 IPython.extensions
import time:       483 |        615 |               IPython.extensions.storemagic
import time:      1385 |      43370 |             IPython.terminal.ipapp
import time:      2011 |     222771 |           IPython.terminal.embed
import time:       170 |        170 |           IPython.utils.frame
import time:       266 |     322460 |         IPython
import time:        16 |     322476 |       IPython.core
import time:        20 |     322495 |     IPython.core.interactiveshell
import time:       288 |        288 |       elastic_notebook.algorithm
import time:       165 |        165 |         numpy.version
import time:       147 |        147 |         numpy._expired_attrs_2_0
import time:       125 |        125 |             numpy._utils._convertions
import time:       140 |        264 |           numpy._utils
import time:       291 |        555 |         numpy._globals
import time:        34 |         34 |           numpy._distributor_init_local
import time:       128 |        161 |         numpy._distributor_init
import time:       385 |        385 |                   numpy.exceptions
import time:       464 |        464 |                   numpy._core._exceptions
import time:       173 |        173 |                   numpy._core.printoptions
import time:       423 |        423 |                   numpy.dtypes
import time:     10411 |      11855 |                 numpy._core._multiarray_umath
import time:       218 |        218 |                   numpy._utils._inspect
import time:       464 |        681 |                 numpy._core.overrides
import time:      2909 |      15445 |               numpy._core.multiarray
import time:       310 |        310 |               numpy._core.umath
import time:       257 |        257 |                 numpy._core._dtype
import time:       165 |        165 |                 numpy._core._string_helpers
import time:       496 |        496 |                 numpy._core._type_aliases
import time:       522 |       1439 |               numpy._core.numerictypes
import time:       329 |        329 |                       numpy._core._methods
import time:      1512 |       1841 |                     numpy._core.fromnumeric
import time:       515 |       2355 |                   numpy._core.shape_base
import time:       283 |        283 |                   numpy._core._ufunc_config
import time:       209 |        209 |                   numpy._core._asarray
import time:      1020 |       1020 |                   numpy._core.arrayprint
import time:      1461 |       5326 |                 numpy._core.numeric
import time:       549 |       5874 |               numpy._core.einsumfunc
import time:       374 |        374 |               numpy._core.function_base
import time:       365 |        365 |               numpy._core.getlimits
import time:       301 |        301 |               numpy._core.memmap
import time:       550 |        550 |               numpy._core.records
import time:     11661 |      11661 |               numpy._core._add_newdocs
import time:      2281 |       2281 |               numpy._core._add_newdocs_scalars
import time:       223 |        223 |               numpy._core._dtype_ctypes
import time:       676 |        676 |                   _ctypes
import time:       423 |        423 |                   ctypes._endian
import time:      1427 |       2525 |                 ctypes
import time:      1080 |       3604 |               numpy._core._internal
import time:       219 |        219 |               numpy._pytesttester
import time:       760 |      43399 |             numpy._core
import time:        46 |      43445 |           numpy._core._multiarray_umath
import time:       424 |      43869 |         numpy.__config__
import time:       338 |        338 |                           numpy._typing._nbit_base
import time:       301 |        301 |                           numpy._typing._nested_sequence
import time:       145 |        145 |                           numpy._typing._shape
import time:      3476 |       4259 |                         numpy._typing._array_like
import time:      3124 |       3124 |                         numpy._typing._char_codes
import time:      3884 |       3884 |                         numpy._typing._dtype_like
import time:       210 |        210 |                         numpy._typing._nbit
import time:       175 |        175 |                         numpy._typing._scalars
import time:       144 |        144 |                         numpy._typing._ufunc
import time:       415 |      12209 |                       numpy._typing
import time:       477 |        477 |                         numpy.lib._stride_tricks_impl
import time:       539 |       1015 |                       numpy.lib._twodim_base_impl
import time:       177 |        177 |                         numpy.lib._array_utils_impl
import time:       169 |        346 |                       numpy.lib.array_utils
import time:       486 |        486 |                       numpy.linalg._umath_linalg
import time:      2543 |      16596 |                     numpy.linalg._linalg
import time:       227 |      16822 |                   numpy.linalg
import time:       444 |      17266 |                 numpy.matrixlib.defmatrix
import time:       225 |      17490 |               numpy.matrixlib
import time:       438 |        438 |                 numpy.lib._histograms_impl
import time:      1816 |       2253 |               numpy.lib._function_base_impl
import time:       626 |      20368 |             numpy.lib._index_tricks_impl
import time:       427 |      20794 |           numpy.lib._arraypad_impl
import time:      1345 |       1345 |           numpy.lib._arraysetops_impl
import time:       246 |        246 |           numpy.lib._arrayterator_impl
import time:       690 |        690 |           numpy.lib._nanfunctions_impl
import time:       366 |        366 |                 numpy.lib._utils_impl
import time:       361 |        726 |               numpy.lib._format_impl
import time:       191 |        916 |             numpy.lib.format
import time:       534 |        534 |             numpy.lib._datasource
import time:       612 |        612 |             numpy.lib._iotools
import time:      1061 |       3122 |           numpy.lib._npyio_impl
import time:       277 |        277 |               numpy.lib._ufunclike_impl
import time:       452 |        728 |             numpy.lib._type_check_impl
import time:       819 |       1547 |           numpy.lib._polynomial_impl
import time:       780 |        780 |           numpy.lib._shape_base_impl
import time:       248 |        248 |           numpy.lib._version
import time:       160 |        160 |           numpy.lib.introspect
import time:       284 |        284 |           numpy.lib.mixins
import time:       136 |        136 |           numpy.lib.npyio
import time:       434 |        434 |             numpy.lib._scimath_impl
import time:       159 |        592 |           numpy.lib.scimath
import time:       157 |        157 |           numpy.lib.stride_tricks
import time:       664 |      30758 |         numpy.lib
import time:       242 |        242 |         numpy._array_api_info
import time:      1752 |      77644 |       numpy
import time:       942 |        942 |       elastic_notebook.algorithm.selector
import time:       699 |      79570 |     elastic_notebook.algorithm.baseline
import time:       283 |        283 |         networkx.lazy_imports
import time:       497 |        497 |         networkx.exception
import time:       604 |        604 |           networkx.utils.misc
import time:       622 |        622 |             gzip
import time:       758 |       1380 |           networkx.utils.decorators
import time:       297 |        297 |           networkx.utils.random_sequence
import time:       225 |        225 |           networkx.utils.union_find
import time:       200 |        200 |           networkx.utils.rcm
import time:       486 |        486 |           networkx.utils.heaps
import time:       499 |        499 |           networkx.utils.configs
import time:     13512 |      13512 |           networkx.utils.backends
import time:       325 |      17524 |         networkx.utils
import time:       298 |        298 |             networkx.convert
import time:       493 |        493 |             networkx.classes.coreviews
import time:      1047 |       1047 |             networkx.classes.reportviews
import time:       529 |       2366 |           networkx.classes.graph
import time:       408 |        408 |           networkx.classes.digraph
import time:       314 |        314 |           networkx.classes.multigraph
import time:       309 |        309 |           networkx.classes.multidigraph
import time:       706 |        706 |           networkx.classes.function
import time:       160 |        160 |             networkx.classes.filters
import time:       209 |        368 |           networkx.classes.graphviews
import time:       272 |       4738 |         networkx.classes
import time:       424 |        424 |         networkx.convert_matrix
import time:       228 |        228 |         networkx.relabel
import time:        92 |         92 |                 importlib.resources._itertools
import time:       319 |        410 |               importlib.resources.readers
import time:       114 |        524 |             importlib.readers
import time:       329 |        852 |           networkx.generators.atlas
import time:       697 |        697 |           networkx.generators.classic
import time:       188 |        188 |           networkx.generators.cographs
import time:       438 |        438 |           networkx.generators.community
import time:       480 |        480 |           networkx.generators.degree_seq
import time:       359 |        359 |           networkx.generators.directed
import time:       194 |        194 |           networkx.generators.duplication
import time:       146 |        146 |           networkx.generators.ego
import time:       309 |        309 |           networkx.generators.expanders
import time:       476 |        476 |           networkx.generators.geometric
import time:       185 |        185 |           networkx.generators.harary_graph
import time:       383 |        383 |           networkx.generators.internet_as_graphs
import time:       229 |        229 |           networkx.generators.intersection
import time:       152 |        152 |           networkx.generators.interval_graph
import time:       264 |        264 |           networkx.generators.joint_degree_seq
import time:       310 |        310 |           networkx.generators.lattice
import time:       257 |        257 |           networkx.generators.line
import time:       172 |        172 |           networkx.generators.mycielski
import time:       194 |        194 |           networkx.generators.nonisomorphic_trees
import time:       143 |        143 |           networkx.generators.random_clustered
import time:       712 |        712 |           networkx.generators.random_graphs
import time:       621 |        621 |           networkx.generators.small
import time:       312 |        312 |           networkx.generators.social
import time:       172 |        172 |           networkx.generators.spectral_graph_forge
import time:       158 |        158 |           networkx.generators.stochastic
import time:       139 |        139 |           networkx.generators.sudoku
import time:       138 |        138 |           networkx.generators.time_series
import time:       371 |        371 |           networkx.generators.trees
import time:       166 |        166 |           networkx.generators.triads
import time:       617 |       9819 |         networkx.generators
import time:       264 |        264 |           networkx.readwrite.adjlist
import time:       303 |        303 |           networkx.readwrite.multiline_adjlist
import time:       231 |        231 |           networkx.readwrite.edgelist
import time:       220 |        220 |           networkx.readwrite.pajek
import time:       167 |        167 |           networkx.readwrite.leda
import time:       231 |        231 |             networkx.readwrite.graph6
import time:       208 |        438 |           networkx.readwrite.sparse6
import time:       731 |        731 |           networkx.readwrite.gml
import time:       632 |        632 |           networkx.readwrite.graphml
import time:       113 |        113 |               xml.etree
import time:       493 |        493 |               xml.etree.ElementPath
import time:       135 |        135 |               _elementtree
import time:      1691 |       2431 |             xml.etree.ElementTree
import time:       462 |       2893 |           networkx.readwrite.gexf
import time:       206 |        206 |             networkx.readwrite.json_graph.node_link
import time:       148 |        148 |             networkx.readwrite.json_graph.adjacency
import time:       145 |        145 |             networkx.readwrite.json_graph.tree
import time:       151 |        151 |             networkx.readwrite.json_graph.cytoscape
import time:       206 |        853 |           networkx.readwrite.json_graph
import time:       372 |        372 |           networkx.readwrite.text
import time:       313 |       7412 |         networkx.readwrite
import time:       199 |        199 |             networkx.algorithms.assortativity.connectivity
import time:       154 |        154 |                 networkx.algorithms.assortativity.pairs
import time:       323 |        477 |               networkx.algorithms.assortativity.mixing
import time:       212 |        689 |             networkx.algorithms.assortativity.correlation
import time:       173 |        173 |             networkx.algorithms.assortativity.neighbor_degree
import time:       223 |       1283 |           networkx.algorithms.assortativity
import time:       205 |        205 |           networkx.algorithms.asteroidal
import time:       174 |        174 |           networkx.algorithms.boundary
import time:       192 |        192 |           networkx.algorithms.broadcasting
import time:       198 |        198 |           networkx.algorithms.bridges
import time:       154 |        154 |           networkx.algorithms.chains
import time:       317 |        317 |                   networkx.algorithms.shortest_paths.generic
import time:       366 |        366 |                   networkx.algorithms.shortest_paths.unweighted
import time:       662 |        662 |                   networkx.algorithms.shortest_paths.weighted
import time:       211 |        211 |                   networkx.algorithms.shortest_paths.astar
import time:       208 |        208 |                   networkx.algorithms.shortest_paths.dense
import time:       194 |       1956 |                 networkx.algorithms.shortest_paths
import time:        24 |       1979 |               networkx.algorithms.shortest_paths.weighted
import time:       301 |       2280 |             networkx.algorithms.centrality.betweenness
import time:       254 |        254 |             networkx.algorithms.centrality.betweenness_subset
import time:       193 |        193 |             networkx.algorithms.centrality.closeness
import time:       244 |        244 |               networkx.algorithms.centrality.flow_matrix
import time:       248 |        492 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       204 |        204 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       153 |        153 |             networkx.algorithms.centrality.current_flow_closeness
import time:       166 |        166 |             networkx.algorithms.centrality.degree_alg
import time:       146 |        146 |             networkx.algorithms.centrality.dispersion
import time:       211 |        211 |             networkx.algorithms.centrality.eigenvector
import time:       314 |        314 |             networkx.algorithms.centrality.group
import time:       139 |        139 |             networkx.algorithms.centrality.harmonic
import time:       298 |        298 |             networkx.algorithms.centrality.katz
import time:       198 |        198 |             networkx.algorithms.centrality.load
import time:       153 |        153 |             networkx.algorithms.centrality.percolation
import time:       174 |        174 |             networkx.algorithms.centrality.reaching
import time:       152 |        152 |             networkx.algorithms.centrality.second_order
import time:       226 |        226 |             networkx.algorithms.centrality.subgraph_alg
import time:       223 |        223 |             networkx.algorithms.centrality.trophic
import time:       135 |        135 |             networkx.algorithms.centrality.voterank_alg
import time:       142 |        142 |             networkx.algorithms.centrality.laplacian
import time:       410 |       6651 |           networkx.algorithms.centrality
import time:       268 |        268 |               networkx.algorithms.components.connected
import time:       344 |        344 |               networkx.algorithms.components.strongly_connected
import time:       182 |        182 |               networkx.algorithms.components.weakly_connected
import time:       174 |        174 |               networkx.algorithms.components.attracting
import time:       239 |        239 |               networkx.algorithms.components.biconnected
import time:       152 |        152 |               networkx.algorithms.components.semiconnected
import time:       201 |       1557 |             networkx.algorithms.components
import time:       281 |       1837 |           networkx.algorithms.chordal
import time:       447 |        447 |           networkx.algorithms.cluster
import time:       391 |        391 |           networkx.algorithms.clique
import time:       183 |        183 |           networkx.algorithms.communicability_alg
import time:       331 |        331 |             networkx.algorithms.coloring.greedy_coloring
import time:       293 |        293 |             networkx.algorithms.coloring.equitable_coloring
import time:       147 |        769 |           networkx.algorithms.coloring
import time:       398 |        398 |           networkx.algorithms.core
import time:       197 |        197 |           networkx.algorithms.covering
import time:       630 |        630 |           networkx.algorithms.cycles
import time:       405 |        405 |           networkx.algorithms.cuts
import time:       291 |        291 |           networkx.algorithms.d_separation
import time:       687 |        687 |           networkx.algorithms.dag
import time:       455 |        455 |           networkx.algorithms.distance_measures
import time:       234 |        234 |           networkx.algorithms.distance_regular
import time:       279 |        279 |           networkx.algorithms.dominance
import time:       229 |        229 |           networkx.algorithms.dominating
import time:       206 |        206 |           networkx.algorithms.efficiency_measures
import time:       297 |        297 |           networkx.algorithms.euler
import time:       273 |        273 |           networkx.algorithms.graphical
import time:       161 |        161 |           networkx.algorithms.hierarchy
import time:       162 |        162 |           networkx.algorithms.hybrid
import time:       230 |        230 |             networkx.algorithms.link_analysis.hits_alg
import time:       239 |        239 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       143 |        611 |           networkx.algorithms.link_analysis
import time:       439 |        439 |           networkx.algorithms.link_prediction
import time:       220 |        220 |           networkx.algorithms.lowest_common_ancestors
import time:       155 |        155 |           networkx.algorithms.isolate
import time:       379 |        379 |           networkx.algorithms.matching
import time:       365 |        365 |             networkx.algorithms.minors.contraction
import time:       141 |        506 |           networkx.algorithms.minors
import time:       170 |        170 |           networkx.algorithms.mis
import time:       138 |        138 |           networkx.algorithms.moral
import time:       175 |        175 |           networkx.algorithms.non_randomness
import time:       253 |        253 |             networkx.algorithms.operators.all
import time:       240 |        240 |             networkx.algorithms.operators.binary
import time:       350 |        350 |             networkx.algorithms.operators.product
import time:       151 |        151 |             networkx.algorithms.operators.unary
import time:       179 |       1171 |           networkx.algorithms.operators
import time:      1329 |       1329 |           networkx.algorithms.planarity
import time:       216 |        216 |           networkx.algorithms.planar_drawing
import time:       189 |        189 |           networkx.algorithms.polynomials
import time:       152 |        152 |           networkx.algorithms.perfect_graph
import time:       170 |        170 |           networkx.algorithms.reciprocity
import time:       206 |        206 |           networkx.algorithms.regular
import time:       202 |        202 |           networkx.algorithms.richclub
import time:       646 |        646 |           networkx.algorithms.similarity
import time:       262 |        262 |           networkx.algorithms.graph_hashing
import time:       325 |        325 |           networkx.algorithms.simple_paths
import time:       267 |        267 |           networkx.algorithms.smallworld
import time:       132 |        132 |           networkx.algorithms.smetric
import time:       247 |        247 |           networkx.algorithms.structuralholes
import time:       197 |        197 |           networkx.algorithms.sparsifiers
import time:       329 |        329 |           networkx.algorithms.summarization
import time:       242 |        242 |           networkx.algorithms.swap
import time:       181 |        181 |           networkx.algorithms.time_dependent
import time:       179 |        179 |             networkx.algorithms.traversal.beamsearch
import time:       279 |        279 |             networkx.algorithms.traversal.breadth_first_search
import time:       289 |        289 |             networkx.algorithms.traversal.depth_first_search
import time:       177 |        177 |             networkx.algorithms.traversal.edgedfs
import time:       160 |        160 |             networkx.algorithms.traversal.edgebfs
import time:       222 |       1303 |           networkx.algorithms.traversal
import time:       294 |        294 |           networkx.algorithms.triads
import time:       223 |        223 |           networkx.algorithms.vitality
import time:       148 |        148 |           networkx.algorithms.voronoi
import time:       144 |        144 |           networkx.algorithms.walks
import time:       257 |        257 |           networkx.algorithms.wiener
import time:       205 |        205 |             networkx.algorithms.approximation.clustering_coefficient
import time:       163 |        163 |               networkx.algorithms.approximation.ramsey
import time:       290 |        452 |             networkx.algorithms.approximation.clique
import time:       225 |        225 |             networkx.algorithms.approximation.connectivity
import time:       158 |        158 |             networkx.algorithms.approximation.distance_measures
import time:       168 |        168 |             networkx.algorithms.approximation.dominating_set
import time:       497 |        497 |             networkx.algorithms.approximation.kcomponents
import time:       150 |        150 |             networkx.algorithms.approximation.matching
import time:       261 |        261 |             networkx.algorithms.approximation.steinertree
import time:       213 |        213 |                     networkx.algorithms.tree.recognition
import time:      1274 |       1487 |                   networkx.algorithms.tree.branchings
import time:       313 |        313 |                   networkx.algorithms.tree.coding
import time:       181 |        181 |                   networkx.algorithms.tree.distance_measures
import time:      1296 |       1296 |                   networkx.algorithms.tree.mst
import time:       195 |        195 |                   networkx.algorithms.tree.operations
import time:       167 |        167 |                   networkx.algorithms.tree.decomposition
import time:       243 |       3879 |                 networkx.algorithms.tree
import time:        24 |       3903 |               networkx.algorithms.tree.mst
import time:       532 |       4434 |             networkx.algorithms.approximation.traveling_salesman
import time:       348 |        348 |             networkx.algorithms.approximation.treewidth
import time:       152 |        152 |             networkx.algorithms.approximation.vertex_cover
import time:       207 |        207 |             networkx.algorithms.approximation.maxcut
import time:       234 |        234 |             networkx.algorithms.approximation.density
import time:       304 |       7788 |           networkx.algorithms.approximation
import time:       295 |        295 |             networkx.algorithms.bipartite.basic
import time:       214 |        214 |             networkx.algorithms.bipartite.centrality
import time:       207 |        207 |             networkx.algorithms.bipartite.cluster
import time:       175 |        175 |                 networkx.algorithms.bipartite.matrix
import time:       254 |        429 |               networkx.algorithms.bipartite.matching
import time:       148 |        576 |             networkx.algorithms.bipartite.covering
import time:       310 |        310 |             networkx.algorithms.bipartite.edgelist
import time:       288 |        288 |             networkx.algorithms.bipartite.projection
import time:       145 |        145 |             networkx.algorithms.bipartite.redundancy
import time:       135 |        135 |             networkx.algorithms.bipartite.spectral
import time:       328 |        328 |             networkx.algorithms.bipartite.generators
import time:       169 |        169 |             networkx.algorithms.bipartite.extendability
import time:       181 |        181 |             networkx.algorithms.bipartite.link_analysis
import time:       275 |       3119 |           networkx.algorithms.bipartite
import time:       183 |        183 |           networkx.algorithms.node_classification
import time:       227 |        227 |             networkx.algorithms.community.asyn_fluid
import time:       356 |        356 |             networkx.algorithms.community.bipartitions
import time:       168 |        168 |             networkx.algorithms.community.centrality
import time:       164 |        164 |             networkx.algorithms.community.divisive
import time:       146 |        146 |             networkx.algorithms.community.kclique
import time:       247 |        247 |             networkx.algorithms.community.label_propagation
import time:       215 |        215 |             networkx.algorithms.community.lukes
import time:       127 |        127 |                 networkx.algorithms.community.community_utils
import time:       298 |        425 |               networkx.algorithms.community.quality
import time:       209 |        209 |               networkx.utils.mapped_queue
import time:       263 |        896 |             networkx.algorithms.community.modularity_max
import time:       288 |        288 |             networkx.algorithms.community.louvain
import time:       330 |        330 |             networkx.algorithms.community.leiden
import time:       152 |        152 |             networkx.algorithms.community.local
import time:       273 |       3457 |           networkx.algorithms.community
import time:       270 |        270 |                 networkx.algorithms.flow.utils
import time:       189 |        458 |               networkx.algorithms.flow.boykovkolmogorov
import time:       183 |        183 |               networkx.algorithms.flow.dinitz_alg
import time:       157 |        157 |               networkx.algorithms.flow.edmondskarp
import time:       203 |        203 |               networkx.algorithms.flow.preflowpush
import time:       164 |        164 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       324 |       1486 |             networkx.algorithms.flow.maxflow
import time:       212 |        212 |             networkx.algorithms.flow.mincost
import time:       176 |        176 |             networkx.algorithms.flow.gomory_hu
import time:       227 |        227 |             networkx.algorithms.flow.capacityscaling
import time:       381 |        381 |             networkx.algorithms.flow.networksimplex
import time:       191 |       2670 |           networkx.algorithms.flow
import time:       284 |        284 |             networkx.algorithms.isomorphism.isomorph
import time:       284 |        284 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       231 |        514 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       214 |        214 |             networkx.algorithms.isomorphism.matchhelpers
import time:       225 |        225 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       411 |        411 |             networkx.algorithms.isomorphism.ismags
import time:       343 |        343 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       610 |        610 |             networkx.algorithms.isomorphism.vf2pp
import time:       253 |       2851 |           networkx.algorithms.isomorphism
import time:       346 |        346 |           networkx.algorithms.tournament
import time:       155 |        155 |               networkx.algorithms.connectivity.utils
import time:       320 |        474 |             networkx.algorithms.connectivity.connectivity
import time:      1140 |       1140 |             networkx.algorithms.connectivity.cuts
import time:       661 |        661 |             networkx.algorithms.connectivity.edge_augmentation
import time:       320 |        320 |             networkx.algorithms.connectivity.edge_kcomponents
import time:       312 |        312 |             networkx.algorithms.connectivity.disjoint_paths
import time:       204 |        204 |             networkx.algorithms.connectivity.kcomponents
import time:       186 |        186 |             networkx.algorithms.connectivity.kcutsets
import time:       170 |        170 |             networkx.algorithms.connectivity.stoerwagner
import time:       262 |       3725 |           networkx.algorithms.connectivity
import time:      1446 |      54561 |         networkx.algorithms
import time:       247 |        247 |           networkx.linalg.attrmatrix
import time:       197 |        197 |           networkx.linalg.spectrum
import time:       154 |        154 |           networkx.linalg.graphmatrix
import time:       252 |        252 |           networkx.linalg.laplacianmatrix
import time:       365 |        365 |           networkx.linalg.algebraicconnectivity
import time:       291 |        291 |           networkx.linalg.modularitymatrix
import time:       170 |        170 |           networkx.linalg.bethehessianmatrix
import time:       322 |       1993 |         networkx.linalg
import time:       514 |        514 |           networkx.drawing.layout
import time:       207 |        207 |           networkx.drawing.nx_latex
import time:       579 |        579 |           networkx.drawing.nx_pylab
import time:       280 |        280 |           networkx.drawing.nx_agraph
import time:       372 |        372 |           networkx.drawing.nx_pydot
import time:       272 |       2221 |         networkx.drawing
import time:     12009 |     111703 |       networkx
import time:       312 |        312 |           elastic_notebook.core
import time:       315 |        626 |         elastic_notebook.core.graph
import time:       441 |       1067 |       elastic_notebook.core.graph.cell_execution
import time:       319 |        319 |       elastic_notebook.core.graph.variable_snapshot
import time:      1895 |     114983 |     elastic_notebook.algorithm.optimizer_exact
import time:       264 |        264 |       elastic_notebook.core.common
import time:       788 |       1052 |     elastic_notebook.core.common.profile_migration_speed
import time:       602 |        602 |     elastic_notebook.core.graph.graph
import time:       243 |        243 |       elastic_notebook.core.io
import time:       142 |        142 |         dill.__info__
import time:       485 |        485 |           dill.logger
import time:      1165 |       1165 |           _pyio
import time:       359 |        359 |                 multiprocessing.process
import time:       386 |        386 |                 multiprocessing.reduction
import time:       527 |       1271 |               multiprocessing.context
import time:       229 |       1500 |             multiprocessing
import time:        31 |       1530 |           multiprocessing.reduction
import time:       201 |        201 |           dill._shims
import time:       108 |        108 |           dill.settings
import time:        76 |         76 |           winreg
import time:      1736 |       5299 |         dill._dill
import time:       847 |        847 |         dill.session
import time:       147 |        147 |           dill.pointers
import time:       358 |        504 |         dill.detect
import time:       312 |        312 |         dill.source
import time:       153 |        153 |         dill.temp
import time:       106 |        106 |         dill.objtypes
import time:       420 |       7779 |       dill
import time:       431 |        431 |       elastic_notebook.core.io.adapter
import time:       574 |       9027 |     elastic_notebook.core.io.filesystem_adapter
import time:       667 |        667 |     elastic_notebook.core.io.recover
import time:       232 |        232 |       elastic_notebook.core.mutation
import time:      5468 |       5468 |           pytz.exceptions
import time:     10095 |      10095 |           pytz.lazy
import time:      7354 |       7354 |           pytz.tzinfo
import time:      6007 |       6007 |           pytz.tzfile
import time:     14832 |      43754 |         pytz
import time:       130 |        130 |           dateutil._version
import time:       206 |        335 |         dateutil
import time:      8942 |       8942 |           pandas.compat._constants
import time:      6432 |       6432 |           pandas.compat.compressors
import time:       767 |        767 |               pandas.util
import time:     13908 |      14675 |             pandas.util.version
import time:      9922 |      24596 |           pandas.compat.numpy
import time:        85 |         85 |             pyarrow
import time:      9878 |       9962 |           pandas.compat.pyarrow
import time:      6747 |      56677 |         pandas.compat
import time:     31784 |      31784 |                     numpy.random._common
import time:       237 |        237 |                       hmac
import time:       230 |        466 |                     secrets
import time:      7496 |      39745 |                   numpy.random.bit_generator
import time:     11485 |      51229 |                 numpy.random._bounded_integers
import time:      8346 |       8346 |                     numpy.random._pcg64
import time:     26764 |      35110 |                   numpy.random._generator
import time:      5730 |       5730 |                   numpy.random._mt19937
import time:      8467 |       8467 |                   numpy.random._philox
import time:     12639 |      12639 |                   numpy.random._sfc64
import time:     27808 |      27808 |                   numpy.random.mtrand
import time:     11068 |     100819 |                 numpy.random._pickle
import time:      7624 |     159671 |               numpy.random
import time:     13169 |     172840 |             pandas._typing
import time:     15307 |      15307 |             pandas.util._exceptions
import time:     13423 |     201568 |           pandas._config.config
import time:       895 |        895 |           pandas._config.dates
import time:       892 |        892 |           pandas._config.display
import time:      9176 |     212529 |         pandas._config
import time:       292 |        292 |           pandas.core
import time:     12339 |      12631 |         pandas.core.config_init
import time:     10072 |      10072 |             pandas._libs.pandas_parser
import time:       655 |        655 |             pandas._libs.pandas_datetime
import time:     13044 |      13044 |                         pandas._libs.tslibs.ccalendar
import time:      8398 |       8398 |                         pandas._libs.tslibs.np_datetime
import time:     16760 |      38201 |                       pandas._libs.tslibs.dtypes
import time:      1413 |       1413 |                         pandas._libs.tslibs.base
import time:     14360 |      14360 |                             pandas._libs.tslibs.nattype
import time:      7913 |       7913 |                                 pandas.compat._optional
import time:       251 |        251 |                                   zoneinfo._tzpath
import time:       200 |        200 |                                   zoneinfo._common
import time:       268 |        268 |                                   _zoneinfo
import time:       268 |        987 |                                 zoneinfo
import time:      1172 |       1172 |                                     six
import time:        51 |         51 |                                     six.moves
import time:       288 |        288 |                                     dateutil.tz._common
import time:       230 |        230 |                                     dateutil.tz._factories
import time:        89 |         89 |                                       six.moves.winreg
import time:       290 |        378 |                                     dateutil.tz.win
import time:       896 |       3012 |                                   dateutil.tz.tz
import time:       194 |       3206 |                                 dateutil.tz
import time:     19984 |      32088 |                               pandas._libs.tslibs.timezones
import time:      1322 |       1322 |                                 _strptime
import time:      1358 |       1358 |                                 pandas._config.localization
import time:     10199 |      12878 |                               pandas._libs.tslibs.fields
import time:     27921 |      72885 |                             pandas._libs.tslibs.timedeltas
import time:     18384 |      18384 |                             pandas._libs.tslibs.tzconversion
import time:     18069 |     123697 |                           pandas._libs.tslibs.timestamps
import time:     16068 |      16068 |                           pandas._libs.properties
import time:     19387 |     159150 |                         pandas._libs.tslibs.offsets
import time:       148 |        148 |                               dateutil._common
import time:      1254 |       1401 |                             dateutil.parser._parser
import time:       348 |        348 |                             dateutil.parser.isoparser
import time:       315 |       2064 |                           dateutil.parser
import time:     13046 |      13046 |                           pandas._libs.tslibs.strptime
import time:     19575 |      34684 |                         pandas._libs.tslibs.parsing
import time:      7918 |     203164 |                       pandas._libs.tslibs.conversion
import time:     38689 |      38689 |                       pandas._libs.tslibs.period
import time:     21286 |      21286 |                       pandas._libs.tslibs.vectorized
import time:      4764 |     306102 |                     pandas._libs.tslibs
import time:        42 |     306143 |                   pandas._libs.tslibs.nattype
import time:     11396 |      11396 |                   pandas._libs.ops_dispatch
import time:      6871 |     324410 |                 pandas._libs.missing
import time:     36184 |     360593 |               pandas._libs.hashtable
import time:     39081 |      39081 |               pandas._libs.algos
