import time: self [us] | cumulative | imported package
import time:       228 |        513 |                     urllib.error
import time:      1484 |       3859 |                   urllib.request
import time:       149 |        149 |                   IPython.utils.contexts
import time:       759 |       4767 |                 IPython.core.magics.code
import time:       382 |        382 |                 IPython.core.magics.config
import time:       722 |        722 |                 IPython.core.magics.display
import time:       246 |        246 |                     _lsprof
import time:      1400 |       1400 |                     profile
import time:       303 |       1948 |                   cProfile
import time:      1809 |       1809 |                   pstats
import time:       231 |        231 |                   timeit
import time:       125 |        125 |                   IPython.utils.module_paths
import time:       225 |        225 |                     resource
import time:       130 |        354 |                   IPython.utils.timing
import time:       276 |        276 |                   IPython.core.magics.ast_mod
import time:     18866 |      23605 |                 IPython.core.magics.execution
import time:       347 |        347 |                 IPython.core.magics.extension
import time:      1704 |       1704 |                 IPython.core.magics.history
import time:       350 |        350 |                 IPython.core.magics.logging
import time:       470 |        470 |                 IPython.core.magics.namespace
import time:      1115 |       1115 |                 IPython.core.magics.osm
import time:       377 |        377 |                 IPython.core.magics.packaging
import time:      1465 |       1465 |                 IPython.core.magics.pylab
import time:      1407 |       1407 |                 IPython.core.magics.script
import time:       569 |      40033 |               IPython.core.magics
import time:       881 |        881 |               IPython.core.shellapp
import time:       123 |        123 |                 IPython.extensions
import time:       400 |        522 |               IPython.extensions.storemagic
import time:      1408 |      42843 |             IPython.terminal.ipapp
import time:      2057 |     218456 |           IPython.terminal.embed
import time:       166 |        166 |           IPython.utils.frame
import time:       449 |     310911 |         IPython
import time:        32 |     310942 |       IPython.core
import time:        21 |     310963 |     IPython.core.interactiveshell
import time:       111 |        111 |       elastic_notebook.algorithm
import time:       189 |        189 |         numpy.version
import time:       125 |        125 |         numpy._expired_attrs_2_0
import time:       126 |        126 |             numpy._utils._convertions
import time:       159 |        284 |           numpy._utils
import time:       284 |        568 |         numpy._globals
import time:        38 |         38 |           numpy._distributor_init_local
import time:       121 |        159 |         numpy._distributor_init
import time:       314 |        314 |                   numpy.exceptions
import time:       326 |        326 |                   numpy._core._exceptions
import time:       121 |        121 |                   numpy._core.printoptions
import time:       326 |        326 |                   numpy.dtypes
import time:      8102 |       9187 |                 numpy._core._multiarray_umath
import time:       153 |        153 |                   numpy._utils._inspect
import time:       335 |        488 |                 numpy._core.overrides
import time:      1868 |      11542 |               numpy._core.multiarray
import time:       244 |        244 |               numpy._core.umath
import time:       210 |        210 |                 numpy._core._dtype
import time:       131 |        131 |                 numpy._core._string_helpers
import time:       334 |        334 |                 numpy._core._type_aliases
import time:       373 |       1045 |               numpy._core.numerictypes
import time:       259 |        259 |                       numpy._core._methods
import time:      1071 |       1329 |                     numpy._core.fromnumeric
import time:       364 |       1692 |                   numpy._core.shape_base
import time:       214 |        214 |                   numpy._core._ufunc_config
import time:       203 |        203 |                   numpy._core._asarray
import time:       720 |        720 |                   numpy._core.arrayprint
import time:      1016 |       3842 |                 numpy._core.numeric
import time:       455 |       4296 |               numpy._core.einsumfunc
import time:       266 |        266 |               numpy._core.function_base
import time:       276 |        276 |               numpy._core.getlimits
import time:       209 |        209 |               numpy._core.memmap
import time:       386 |        386 |               numpy._core.records
import time:      6668 |       6668 |               numpy._core._add_newdocs
import time:      1562 |       1562 |               numpy._core._add_newdocs_scalars
import time:       150 |        150 |               numpy._core._dtype_ctypes
import time:       515 |        515 |                   _ctypes
import time:       302 |        302 |                   ctypes._endian
import time:       930 |       1745 |                 ctypes
import time:       777 |       2522 |               numpy._core._internal
import time:       163 |        163 |               numpy._pytesttester
import time:       617 |      29942 |             numpy._core
import time:        31 |      29972 |           numpy._core._multiarray_umath
import time:       331 |      30303 |         numpy.__config__
import time:       254 |        254 |                           numpy._typing._nbit_base
import time:       241 |        241 |                           numpy._typing._nested_sequence
import time:       116 |        116 |                           numpy._typing._shape
import time:      2208 |       2817 |                         numpy._typing._array_like
import time:      1781 |       1781 |                         numpy._typing._char_codes
import time:      2340 |       2340 |                         numpy._typing._dtype_like
import time:       135 |        135 |                         numpy._typing._nbit
import time:       121 |        121 |                         numpy._typing._scalars
import time:       104 |        104 |                         numpy._typing._ufunc
import time:       350 |       7646 |                       numpy._typing
import time:       339 |        339 |                         numpy.lib._stride_tricks_impl
import time:       336 |        675 |                       numpy.lib._twodim_base_impl
import time:       107 |        107 |                         numpy.lib._array_utils_impl
import time:       118 |        225 |                       numpy.lib.array_utils
import time:       344 |        344 |                       numpy.linalg._umath_linalg
import time:      1747 |      10635 |                     numpy.linalg._linalg
import time:       165 |      10800 |                   numpy.linalg
import time:       332 |      11132 |                 numpy.matrixlib.defmatrix
import time:       134 |      11265 |               numpy.matrixlib
import time:       344 |        344 |                 numpy.lib._histograms_impl
import time:      1286 |       1630 |               numpy.lib._function_base_impl
import time:       451 |      13345 |             numpy.lib._index_tricks_impl
import time:       315 |      13660 |           numpy.lib._arraypad_impl
import time:       909 |        909 |           numpy.lib._arraysetops_impl
import time:       204 |        204 |           numpy.lib._arrayterator_impl
import time:       439 |        439 |           numpy.lib._nanfunctions_impl
import time:       251 |        251 |                 numpy.lib._utils_impl
import time:       264 |        514 |               numpy.lib._format_impl
import time:       128 |        641 |             numpy.lib.format
import time:       399 |        399 |             numpy.lib._datasource
import time:       406 |        406 |             numpy.lib._iotools
import time:       703 |       2148 |           numpy.lib._npyio_impl
import time:       206 |        206 |               numpy.lib._ufunclike_impl
import time:       328 |        534 |             numpy.lib._type_check_impl
import time:       582 |       1115 |           numpy.lib._polynomial_impl
import time:       576 |        576 |           numpy.lib._shape_base_impl
import time:       176 |        176 |           numpy.lib._version
import time:       102 |        102 |           numpy.lib.introspect
import time:       200 |        200 |           numpy.lib.mixins
import time:       121 |        121 |           numpy.lib.npyio
import time:       279 |        279 |             numpy.lib._scimath_impl
import time:        93 |        372 |           numpy.lib.scimath
import time:       112 |        112 |           numpy.lib.stride_tricks
import time:       485 |      20614 |         numpy.lib
import time:       162 |        162 |         numpy._array_api_info
import time:      1480 |      53596 |       numpy
import time:       322 |        322 |       elastic_notebook.algorithm.selector
import time:       232 |      54259 |     elastic_notebook.algorithm.baseline
import time:       189 |        189 |         networkx.lazy_imports
import time:       313 |        313 |         networkx.exception
import time:       453 |        453 |           networkx.utils.misc
import time:       466 |        466 |             gzip
import time:       556 |       1022 |           networkx.utils.decorators
import time:       205 |        205 |           networkx.utils.random_sequence
import time:       141 |        141 |           networkx.utils.union_find
import time:       134 |        134 |           networkx.utils.rcm
import time:       273 |        273 |           networkx.utils.heaps
import time:       557 |        557 |           networkx.utils.configs
import time:     13142 |      13142 |           networkx.utils.backends
import time:       228 |      16151 |         networkx.utils
import time:       268 |        268 |             networkx.convert
import time:       495 |        495 |             networkx.classes.coreviews
import time:       976 |        976 |             networkx.classes.reportviews
import time:       492 |       2229 |           networkx.classes.graph
import time:       377 |        377 |           networkx.classes.digraph
import time:       313 |        313 |           networkx.classes.multigraph
import time:       273 |        273 |           networkx.classes.multidigraph
import time:       563 |        563 |           networkx.classes.function
import time:       146 |        146 |             networkx.classes.filters
import time:       189 |        334 |           networkx.classes.graphviews
import time:       281 |       4367 |         networkx.classes
import time:       421 |        421 |         networkx.convert_matrix
import time:       235 |        235 |         networkx.relabel
import time:        94 |         94 |                 importlib.resources._itertools
import time:       336 |        429 |               importlib.resources.readers
import time:       130 |        559 |             importlib.readers
import time:       317 |        875 |           networkx.generators.atlas
import time:       663 |        663 |           networkx.generators.classic
import time:       196 |        196 |           networkx.generators.cographs
import time:       500 |        500 |           networkx.generators.community
import time:       576 |        576 |           networkx.generators.degree_seq
import time:       379 |        379 |           networkx.generators.directed
import time:       200 |        200 |           networkx.generators.duplication
import time:       153 |        153 |           networkx.generators.ego
import time:       325 |        325 |           networkx.generators.expanders
import time:       460 |        460 |           networkx.generators.geometric
import time:       300 |        300 |           networkx.generators.harary_graph
import time:       392 |        392 |           networkx.generators.internet_as_graphs
import time:       229 |        229 |           networkx.generators.intersection
import time:       151 |        151 |           networkx.generators.interval_graph
import time:       297 |        297 |           networkx.generators.joint_degree_seq
import time:       316 |        316 |           networkx.generators.lattice
import time:       259 |        259 |           networkx.generators.line
import time:       206 |        206 |           networkx.generators.mycielski
import time:       212 |        212 |           networkx.generators.nonisomorphic_trees
import time:       169 |        169 |           networkx.generators.random_clustered
import time:       757 |        757 |           networkx.generators.random_graphs
import time:       636 |        636 |           networkx.generators.small
import time:       340 |        340 |           networkx.generators.social
import time:       179 |        179 |           networkx.generators.spectral_graph_forge
import time:       148 |        148 |           networkx.generators.stochastic
import time:       138 |        138 |           networkx.generators.sudoku
import time:       140 |        140 |           networkx.generators.time_series
import time:       411 |        411 |           networkx.generators.trees
import time:       167 |        167 |           networkx.generators.triads
import time:       585 |      10345 |         networkx.generators
import time:       255 |        255 |           networkx.readwrite.adjlist
import time:       346 |        346 |           networkx.readwrite.multiline_adjlist
import time:       242 |        242 |           networkx.readwrite.edgelist
import time:       231 |        231 |           networkx.readwrite.pajek
import time:       174 |        174 |           networkx.readwrite.leda
import time:       243 |        243 |             networkx.readwrite.graph6
import time:       253 |        495 |           networkx.readwrite.sparse6
import time:       763 |        763 |           networkx.readwrite.gml
import time:       639 |        639 |           networkx.readwrite.graphml
import time:       121 |        121 |               xml.etree
import time:       493 |        493 |               xml.etree.ElementPath
import time:       137 |        137 |               _elementtree
import time:      1014 |       1763 |             xml.etree.ElementTree
import time:       494 |       2256 |           networkx.readwrite.gexf
import time:       198 |        198 |             networkx.readwrite.json_graph.node_link
import time:       142 |        142 |             networkx.readwrite.json_graph.adjacency
import time:       140 |        140 |             networkx.readwrite.json_graph.tree
import time:       133 |        133 |             networkx.readwrite.json_graph.cytoscape
import time:       163 |        774 |           networkx.readwrite.json_graph
import time:       413 |        413 |           networkx.readwrite.text
import time:       278 |       6861 |         networkx.readwrite
import time:       221 |        221 |             networkx.algorithms.assortativity.connectivity
import time:       155 |        155 |                 networkx.algorithms.assortativity.pairs
import time:      1013 |       1167 |               networkx.algorithms.assortativity.mixing
import time:       242 |       1408 |             networkx.algorithms.assortativity.correlation
import time:       191 |        191 |             networkx.algorithms.assortativity.neighbor_degree
import time:       235 |       2053 |           networkx.algorithms.assortativity
import time:       208 |        208 |           networkx.algorithms.asteroidal
import time:       196 |        196 |           networkx.algorithms.boundary
import time:       198 |        198 |           networkx.algorithms.broadcasting
import time:       195 |        195 |           networkx.algorithms.bridges
import time:       157 |        157 |           networkx.algorithms.chains
import time:       310 |        310 |                   networkx.algorithms.shortest_paths.generic
import time:       348 |        348 |                   networkx.algorithms.shortest_paths.unweighted
import time:       686 |        686 |                   networkx.algorithms.shortest_paths.weighted
import time:       201 |        201 |                   networkx.algorithms.shortest_paths.astar
import time:       205 |        205 |                   networkx.algorithms.shortest_paths.dense
import time:       216 |       1964 |                 networkx.algorithms.shortest_paths
import time:        30 |       1993 |               networkx.algorithms.shortest_paths.weighted
import time:       306 |       2299 |             networkx.algorithms.centrality.betweenness
import time:       268 |        268 |             networkx.algorithms.centrality.betweenness_subset
import time:       196 |        196 |             networkx.algorithms.centrality.closeness
import time:       266 |        266 |               networkx.algorithms.centrality.flow_matrix
import time:       261 |        526 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       217 |        217 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       162 |        162 |             networkx.algorithms.centrality.current_flow_closeness
import time:       173 |        173 |             networkx.algorithms.centrality.degree_alg
import time:       137 |        137 |             networkx.algorithms.centrality.dispersion
import time:       228 |        228 |             networkx.algorithms.centrality.eigenvector
import time:       326 |        326 |             networkx.algorithms.centrality.group
import time:       149 |        149 |             networkx.algorithms.centrality.harmonic
import time:       299 |        299 |             networkx.algorithms.centrality.katz
import time:       208 |        208 |             networkx.algorithms.centrality.load
import time:       169 |        169 |             networkx.algorithms.centrality.percolation
import time:       181 |        181 |             networkx.algorithms.centrality.reaching
import time:       164 |        164 |             networkx.algorithms.centrality.second_order
import time:       230 |        230 |             networkx.algorithms.centrality.subgraph_alg
import time:       241 |        241 |             networkx.algorithms.centrality.trophic
import time:       143 |        143 |             networkx.algorithms.centrality.voterank_alg
import time:       147 |        147 |             networkx.algorithms.centrality.laplacian
import time:       368 |       6821 |           networkx.algorithms.centrality
import time:       287 |        287 |               networkx.algorithms.components.connected
import time:       352 |        352 |               networkx.algorithms.components.strongly_connected
import time:       193 |        193 |               networkx.algorithms.components.weakly_connected
import time:       182 |        182 |               networkx.algorithms.components.attracting
import time:       268 |        268 |               networkx.algorithms.components.biconnected
import time:       155 |        155 |               networkx.algorithms.components.semiconnected
import time:       225 |       1659 |             networkx.algorithms.components
import time:       290 |       1949 |           networkx.algorithms.chordal
import time:       469 |        469 |           networkx.algorithms.cluster
import time:       437 |        437 |           networkx.algorithms.clique
import time:       189 |        189 |           networkx.algorithms.communicability_alg
import time:       349 |        349 |             networkx.algorithms.coloring.greedy_coloring
import time:       262 |        262 |             networkx.algorithms.coloring.equitable_coloring
import time:       144 |        754 |           networkx.algorithms.coloring
import time:       413 |        413 |           networkx.algorithms.core
import time:       228 |        228 |           networkx.algorithms.covering
import time:       514 |        514 |           networkx.algorithms.cycles
import time:       364 |        364 |           networkx.algorithms.cuts
import time:       277 |        277 |           networkx.algorithms.d_separation
import time:       654 |        654 |           networkx.algorithms.dag
import time:       432 |        432 |           networkx.algorithms.distance_measures
import time:       217 |        217 |           networkx.algorithms.distance_regular
import time:       239 |        239 |           networkx.algorithms.dominance
import time:       302 |        302 |           networkx.algorithms.dominating
import time:       184 |        184 |           networkx.algorithms.efficiency_measures
import time:       256 |        256 |           networkx.algorithms.euler
import time:       241 |        241 |           networkx.algorithms.graphical
import time:       170 |        170 |           networkx.algorithms.hierarchy
import time:       155 |        155 |           networkx.algorithms.hybrid
import time:       215 |        215 |             networkx.algorithms.link_analysis.hits_alg
import time:       204 |        204 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       131 |        549 |           networkx.algorithms.link_analysis
import time:       449 |        449 |           networkx.algorithms.link_prediction
import time:       223 |        223 |           networkx.algorithms.lowest_common_ancestors
import time:       159 |        159 |           networkx.algorithms.isolate
import time:       376 |        376 |           networkx.algorithms.matching
import time:       359 |        359 |             networkx.algorithms.minors.contraction
import time:       143 |        501 |           networkx.algorithms.minors
import time:       153 |        153 |           networkx.algorithms.mis
import time:       134 |        134 |           networkx.algorithms.moral
import time:       188 |        188 |           networkx.algorithms.non_randomness
import time:       247 |        247 |             networkx.algorithms.operators.all
import time:       236 |        236 |             networkx.algorithms.operators.binary
import time:       351 |        351 |             networkx.algorithms.operators.product
import time:       168 |        168 |             networkx.algorithms.operators.unary
import time:       165 |       1165 |           networkx.algorithms.operators
import time:       598 |        598 |           networkx.algorithms.planarity
import time:       217 |        217 |           networkx.algorithms.planar_drawing
import time:       180 |        180 |           networkx.algorithms.polynomials
import time:       144 |        144 |           networkx.algorithms.perfect_graph
import time:       166 |        166 |           networkx.algorithms.reciprocity
import time:       241 |        241 |           networkx.algorithms.regular
import time:       194 |        194 |           networkx.algorithms.richclub
import time:      1310 |       1310 |           networkx.algorithms.similarity
import time:       251 |        251 |           networkx.algorithms.graph_hashing
import time:       329 |        329 |           networkx.algorithms.simple_paths
import time:       272 |        272 |           networkx.algorithms.smallworld
import time:       136 |        136 |           networkx.algorithms.smetric
import time:       232 |        232 |           networkx.algorithms.structuralholes
import time:       204 |        204 |           networkx.algorithms.sparsifiers
import time:       329 |        329 |           networkx.algorithms.summarization
import time:       237 |        237 |           networkx.algorithms.swap
import time:       163 |        163 |           networkx.algorithms.time_dependent
import time:       191 |        191 |             networkx.algorithms.traversal.beamsearch
import time:       265 |        265 |             networkx.algorithms.traversal.breadth_first_search
import time:       249 |        249 |             networkx.algorithms.traversal.depth_first_search
import time:       153 |        153 |             networkx.algorithms.traversal.edgedfs
import time:       146 |        146 |             networkx.algorithms.traversal.edgebfs
import time:       185 |       1187 |           networkx.algorithms.traversal
import time:       293 |        293 |           networkx.algorithms.triads
import time:       220 |        220 |           networkx.algorithms.vitality
import time:       150 |        150 |           networkx.algorithms.voronoi
import time:       126 |        126 |           networkx.algorithms.walks
import time:       255 |        255 |           networkx.algorithms.wiener
import time:       191 |        191 |             networkx.algorithms.approximation.clustering_coefficient
import time:       138 |        138 |               networkx.algorithms.approximation.ramsey
import time:       254 |        391 |             networkx.algorithms.approximation.clique
import time:       240 |        240 |             networkx.algorithms.approximation.connectivity
import time:       164 |        164 |             networkx.algorithms.approximation.distance_measures
import time:       159 |        159 |             networkx.algorithms.approximation.dominating_set
import time:       414 |        414 |             networkx.algorithms.approximation.kcomponents
import time:       179 |        179 |             networkx.algorithms.approximation.matching
import time:       242 |        242 |             networkx.algorithms.approximation.steinertree
import time:       242 |        242 |                     networkx.algorithms.tree.recognition
import time:      1323 |       1565 |                   networkx.algorithms.tree.branchings
import time:       311 |        311 |                   networkx.algorithms.tree.coding
import time:       192 |        192 |                   networkx.algorithms.tree.distance_measures
import time:      1398 |       1398 |                   networkx.algorithms.tree.mst
import time:       197 |        197 |                   networkx.algorithms.tree.operations
import time:       172 |        172 |                   networkx.algorithms.tree.decomposition
import time:       236 |       4068 |                 networkx.algorithms.tree
import time:        24 |       4092 |               networkx.algorithms.tree.mst
import time:       474 |       4565 |             networkx.algorithms.approximation.traveling_salesman
import time:       394 |        394 |             networkx.algorithms.approximation.treewidth
import time:       179 |        179 |             networkx.algorithms.approximation.vertex_cover
import time:       201 |        201 |             networkx.algorithms.approximation.maxcut
import time:       215 |        215 |             networkx.algorithms.approximation.density
import time:       299 |       7828 |           networkx.algorithms.approximation
import time:       299 |        299 |             networkx.algorithms.bipartite.basic
import time:       190 |        190 |             networkx.algorithms.bipartite.centrality
import time:       202 |        202 |             networkx.algorithms.bipartite.cluster
import time:       196 |        196 |                 networkx.algorithms.bipartite.matrix
import time:       299 |        495 |               networkx.algorithms.bipartite.matching
import time:       153 |        647 |             networkx.algorithms.bipartite.covering
import time:       329 |        329 |             networkx.algorithms.bipartite.edgelist
import time:       320 |        320 |             networkx.algorithms.bipartite.projection
import time:       160 |        160 |             networkx.algorithms.bipartite.redundancy
import time:       145 |        145 |             networkx.algorithms.bipartite.spectral
import time:       348 |        348 |             networkx.algorithms.bipartite.generators
import time:       195 |        195 |             networkx.algorithms.bipartite.extendability
import time:       199 |        199 |             networkx.algorithms.bipartite.link_analysis
import time:       306 |       3334 |           networkx.algorithms.bipartite
import time:       191 |        191 |           networkx.algorithms.node_classification
import time:       217 |        217 |             networkx.algorithms.community.asyn_fluid
import time:       354 |        354 |             networkx.algorithms.community.bipartitions
import time:       168 |        168 |             networkx.algorithms.community.centrality
import time:       166 |        166 |             networkx.algorithms.community.divisive
import time:       135 |        135 |             networkx.algorithms.community.kclique
import time:       251 |        251 |             networkx.algorithms.community.label_propagation
import time:       216 |        216 |             networkx.algorithms.community.lukes
import time:       123 |        123 |                 networkx.algorithms.community.community_utils
import time:       281 |        404 |               networkx.algorithms.community.quality
import time:       212 |        212 |               networkx.utils.mapped_queue
import time:       251 |        866 |             networkx.algorithms.community.modularity_max
import time:       298 |        298 |             networkx.algorithms.community.louvain
import time:       316 |        316 |             networkx.algorithms.community.leiden
import time:       151 |        151 |             networkx.algorithms.community.local
import time:       264 |       3396 |           networkx.algorithms.community
import time:       260 |        260 |                 networkx.algorithms.flow.utils
import time:       190 |        450 |               networkx.algorithms.flow.boykovkolmogorov
import time:       173 |        173 |               networkx.algorithms.flow.dinitz_alg
import time:       182 |        182 |               networkx.algorithms.flow.edmondskarp
import time:       207 |        207 |               networkx.algorithms.flow.preflowpush
import time:       167 |        167 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       308 |       1484 |             networkx.algorithms.flow.maxflow
import time:       197 |        197 |             networkx.algorithms.flow.mincost
import time:       183 |        183 |             networkx.algorithms.flow.gomory_hu
import time:       229 |        229 |             networkx.algorithms.flow.capacityscaling
import time:       381 |        381 |             networkx.algorithms.flow.networksimplex
import time:       193 |       2665 |           networkx.algorithms.flow
import time:       304 |        304 |             networkx.algorithms.isomorphism.isomorph
import time:       284 |        284 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       229 |        513 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       201 |        201 |             networkx.algorithms.isomorphism.matchhelpers
import time:       228 |        228 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       418 |        418 |             networkx.algorithms.isomorphism.ismags
import time:       330 |        330 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       621 |        621 |             networkx.algorithms.isomorphism.vf2pp
import time:       235 |       2847 |           networkx.algorithms.isomorphism
import time:       334 |        334 |           networkx.algorithms.tournament
import time:       152 |        152 |               networkx.algorithms.connectivity.utils
import time:       323 |        474 |             networkx.algorithms.connectivity.connectivity
import time:       368 |        368 |             networkx.algorithms.connectivity.cuts
import time:       658 |        658 |             networkx.algorithms.connectivity.edge_augmentation
import time:       340 |        340 |             networkx.algorithms.connectivity.edge_kcomponents
import time:      1142 |       1142 |             networkx.algorithms.connectivity.disjoint_paths
import time:       232 |        232 |             networkx.algorithms.connectivity.kcomponents
import time:       198 |        198 |             networkx.algorithms.connectivity.kcutsets
import time:       179 |        179 |             networkx.algorithms.connectivity.stoerwagner
import time:       311 |       3899 |           networkx.algorithms.connectivity
import time:      1422 |      55486 |         networkx.algorithms
import time:       263 |        263 |           networkx.linalg.attrmatrix
import time:       216 |        216 |           networkx.linalg.spectrum
import time:       164 |        164 |           networkx.linalg.graphmatrix
import time:       270 |        270 |           networkx.linalg.laplacianmatrix
import time:       385 |        385 |           networkx.linalg.algebraicconnectivity
import time:       327 |        327 |           networkx.linalg.modularitymatrix
import time:       180 |        180 |           networkx.linalg.bethehessianmatrix
import time:       343 |       2145 |         networkx.linalg
import time:       522 |        522 |           networkx.drawing.layout
import time:       223 |        223 |           networkx.drawing.nx_latex
import time:       567 |        567 |           networkx.drawing.nx_pylab
import time:       279 |        279 |           networkx.drawing.nx_agraph
import time:       344 |        344 |           networkx.drawing.nx_pydot
import time:       248 |       2180 |         networkx.drawing
import time:     11690 |     110377 |       networkx
import time:       118 |        118 |           elastic_notebook.core
import time:       149 |        266 |         elastic_notebook.core.graph
import time:       164 |        430 |       elastic_notebook.core.graph.cell_execution
import time:       139 |        139 |       elastic_notebook.core.graph.variable_snapshot
import time:       258 |     111203 |     elastic_notebook.algorithm.optimizer_exact
import time:       100 |        100 |       elastic_notebook.core.common
import time:       178 |        278 |     elastic_notebook.core.common.profile_migration_speed
import time:       133 |        133 |     elastic_notebook.core.graph.graph
import time:        98 |         98 |       elastic_notebook.core.io
import time:       140 |        140 |         dill.__info__
import time:       530 |        530 |           dill.logger
import time:      1157 |       1157 |           _pyio
import time:       348 |        348 |                 multiprocessing.process
import time:       420 |        420 |                 multiprocessing.reduction
import time:       549 |       1316 |               multiprocessing.context
import time:       220 |       1535 |             multiprocessing
import time:        28 |       1563 |           multiprocessing.reduction
import time:       189 |        189 |           dill._shims
import time:       129 |        129 |           dill.settings
import time:        77 |         77 |           winreg
import time:      1746 |       5387 |         dill._dill
import time:       876 |        876 |         dill.session
import time:       142 |        142 |           dill.pointers
import time:       323 |        465 |         dill.detect
import time:       344 |        344 |         dill.source
import time:       157 |        157 |         dill.temp
import time:       108 |        108 |         dill.objtypes
import time:       428 |       7902 |       dill
import time:       119 |        119 |       elastic_notebook.core.io.adapter
import time:       198 |       8315 |     elastic_notebook.core.io.filesystem_adapter
import time:       141 |        141 |     elastic_notebook.core.io.recover
import time:       109 |        109 |       elastic_notebook.core.mutation
import time:       262 |        262 |           pytz.exceptions
import time:       298 |        298 |           pytz.lazy
import time:       271 |        271 |           pytz.tzinfo
import time:       163 |        163 |           pytz.tzfile
import time:       822 |       1813 |         pytz
import time:       135 |        135 |           dateutil._version
import time:       188 |        322 |         dateutil
import time:       215 |        215 |           pandas.compat._constants
import time:       191 |        191 |           pandas.compat.compressors
import time:       112 |        112 |               pandas.util
import time:      2243 |       2354 |             pandas.util.version
import time:       380 |       2734 |           pandas.compat.numpy
import time:        69 |         69 |             pyarrow
import time:       144 |        213 |           pandas.compat.pyarrow
import time:       266 |       3617 |         pandas.compat
import time:       549 |        549 |                     numpy.random._common
import time:       250 |        250 |                       hmac
import time:       180 |        430 |                     secrets
import time:       597 |       1575 |                   numpy.random.bit_generator
import time:       387 |       1961 |                 numpy.random._bounded_integers
import time:       282 |        282 |                     numpy.random._pcg64
import time:      1577 |       1858 |                   numpy.random._generator
import time:       265 |        265 |                   numpy.random._mt19937
import time:       247 |        247 |                   numpy.random._philox
import time:       230 |        230 |                   numpy.random._sfc64
import time:      1507 |       1507 |                   numpy.random.mtrand
import time:       230 |       4336 |                 numpy.random._pickle
import time:       274 |       6570 |               numpy.random
import time:      3370 |       9939 |             pandas._typing
import time:       198 |        198 |             pandas.util._exceptions
import time:       944 |      11080 |           pandas._config.config
import time:       251 |        251 |           pandas._config.dates
import time:       175 |        175 |           pandas._config.display
import time:       227 |      11732 |         pandas._config
import time:       107 |        107 |           pandas.core
import time:       910 |       1016 |         pandas.core.config_init
import time:       222 |        222 |             pandas._libs.pandas_parser
import time:       139 |        139 |             pandas._libs.pandas_datetime
import time:       221 |        221 |                         pandas._libs.tslibs.ccalendar
import time:       341 |        341 |                         pandas._libs.tslibs.np_datetime
import time:      1094 |       1654 |                       pandas._libs.tslibs.dtypes
import time:       232 |        232 |                         pandas._libs.tslibs.base
import time:       453 |        453 |                             pandas._libs.tslibs.nattype
import time:       204 |        204 |                                 pandas.compat._optional
import time:       233 |        233 |                                   zoneinfo._tzpath
import time:       214 |        214 |                                   zoneinfo._common
import time:       228 |        228 |                                   _zoneinfo
import time:       211 |        884 |                                 zoneinfo
import time:      1050 |       1050 |                                     six
import time:        51 |         51 |                                     six.moves
import time:       264 |        264 |                                     dateutil.tz._common
import time:       219 |        219 |                                     dateutil.tz._factories
import time:        84 |         84 |                                       six.moves.winreg
import time:       245 |        329 |                                     dateutil.tz.win
import time:       943 |       2854 |                                   dateutil.tz.tz
import time:       177 |       3030 |                                 dateutil.tz
import time:       589 |       4707 |                               pandas._libs.tslibs.timezones
import time:      1272 |       1272 |                                 _strptime
import time:       172 |        172 |                                 pandas._config.localization
import time:       538 |       1981 |                               pandas._libs.tslibs.fields
import time:       903 |       7590 |                             pandas._libs.tslibs.timedeltas
import time:       531 |        531 |                             pandas._libs.tslibs.tzconversion
import time:       825 |       9397 |                           pandas._libs.tslibs.timestamps
import time:       245 |        245 |                           pandas._libs.properties
import time:      1652 |      11293 |                         pandas._libs.tslibs.offsets
import time:       162 |        162 |                               dateutil._common
import time:      1114 |       1276 |                             dateutil.parser._parser
import time:       323 |        323 |                             dateutil.parser.isoparser
import time:       286 |       1884 |                           dateutil.parser
import time:       830 |        830 |                           pandas._libs.tslibs.strptime
import time:       724 |       3437 |                         pandas._libs.tslibs.parsing
import time:       602 |      15562 |                       pandas._libs.tslibs.conversion
import time:       667 |        667 |                       pandas._libs.tslibs.period
import time:       448 |        448 |                       pandas._libs.tslibs.vectorized
import time:       260 |      18588 |                     pandas._libs.tslibs
import time:        29 |      18617 |                   pandas._libs.tslibs.nattype
import time:       218 |        218 |                   pandas._libs.ops_dispatch
import time:       517 |      19350 |                 pandas._libs.missing
import time:      2306 |      21656 |               pandas._libs.hashtable
import time:      1080 |       1080 |               pandas._libs.algos
import time:       835 |      23570 |             pandas._libs.interval
import time:       163 |      24092 |           pandas._libs
import time:       145 |        145 |             pandas.core.dtypes
import time:        88 |         88 |               pyarrow
import time:      1122 |       1210 |             pandas._libs.lib
import time:       705 |        705 |             pandas.errors
import time:       530 |        530 |               pandas.core.dtypes.generic
import time:       346 |        876 |             pandas.core.dtypes.base
import time:       185 |        185 |             pandas.core.dtypes.inference
import time:      2147 |       5265 |           pandas.core.dtypes.dtypes
