import time: self [us] | cumulative | imported package
import time:       173 |        173 |                 IPython.lib.clipboard
import time:       394 |        566 |               IPython.terminal.magics
import time:       209 |        209 |               IPython.terminal.pt_inputhooks
import time:       392 |        392 |               IPython.terminal.prompts
import time:      1925 |     116406 |             IPython.terminal.interactiveshell
import time:       416 |        416 |                 IPython.core.magics.auto
import time:      2425 |       2425 |                 IPython.core.magics.basic
import time:       930 |        930 |                       http
import time:      1049 |       1979 |                     http.client
import time:       293 |        293 |                       urllib.response
import time:       251 |        543 |                     urllib.error
import time:      1525 |       4046 |                   urllib.request
import time:       150 |        150 |                   IPython.utils.contexts
import time:       782 |       4977 |                 IPython.core.magics.code
import time:       372 |        372 |                 IPython.core.magics.config
import time:       732 |        732 |                 IPython.core.magics.display
import time:       232 |        232 |                     _lsprof
import time:      1311 |       1311 |                     profile
import time:       251 |       1794 |                   cProfile
import time:      1658 |       1658 |                   pstats
import time:       248 |        248 |                   timeit
import time:       123 |        123 |                   IPython.utils.module_paths
import time:       193 |        193 |                     resource
import time:       124 |        317 |                   IPython.utils.timing
import time:       258 |        258 |                   IPython.core.magics.ast_mod
import time:     19202 |      23597 |                 IPython.core.magics.execution
import time:       327 |        327 |                 IPython.core.magics.extension
import time:      1739 |       1739 |                 IPython.core.magics.history
import time:       372 |        372 |                 IPython.core.magics.logging
import time:       490 |        490 |                 IPython.core.magics.namespace
import time:      1210 |       1210 |                 IPython.core.magics.osm
import time:       404 |        404 |                 IPython.core.magics.packaging
import time:      1461 |       1461 |                 IPython.core.magics.pylab
import time:      1363 |       1363 |                 IPython.core.magics.script
import time:       542 |      40420 |               IPython.core.magics
import time:       924 |        924 |               IPython.core.shellapp
import time:       123 |        123 |                 IPython.extensions
import time:       403 |        525 |               IPython.extensions.storemagic
import time:      1343 |      43211 |             IPython.terminal.ipapp
import time:      2047 |     216900 |           IPython.terminal.embed
import time:       163 |        163 |           IPython.utils.frame
import time:       455 |     308791 |         IPython
import time:        17 |     308808 |       IPython.core
import time:        20 |     308827 |     IPython.core.interactiveshell
import time:       113 |        113 |       elastic_notebook.algorithm
import time:       173 |        173 |         numpy.version
import time:       130 |        130 |         numpy._expired_attrs_2_0
import time:       125 |        125 |             numpy._utils._convertions
import time:       162 |        286 |           numpy._utils
import time:       294 |        579 |         numpy._globals
import time:        37 |         37 |           numpy._distributor_init_local
import time:       127 |        164 |         numpy._distributor_init
import time:       310 |        310 |                   numpy.exceptions
import time:       314 |        314 |                   numpy._core._exceptions
import time:       121 |        121 |                   numpy._core.printoptions
import time:       342 |        342 |                   numpy.dtypes
import time:      8274 |       9359 |                 numpy._core._multiarray_umath
import time:       188 |        188 |                   numpy._utils._inspect
import time:       368 |        555 |                 numpy._core.overrides
import time:      2040 |      11952 |               numpy._core.multiarray
import time:       261 |        261 |               numpy._core.umath
import time:       192 |        192 |                 numpy._core._dtype
import time:       143 |        143 |                 numpy._core._string_helpers
import time:       357 |        357 |                 numpy._core._type_aliases
import time:       377 |       1068 |               numpy._core.numerictypes
import time:       245 |        245 |                       numpy._core._methods
import time:      1252 |       1496 |                     numpy._core.fromnumeric
import time:       381 |       1877 |                   numpy._core.shape_base
import time:       207 |        207 |                   numpy._core._ufunc_config
import time:       143 |        143 |                   numpy._core._asarray
import time:      1262 |       1262 |                   numpy._core.arrayprint
import time:      1055 |       4541 |                 numpy._core.numeric
import time:       416 |       4956 |               numpy._core.einsumfunc
import time:       258 |        258 |               numpy._core.function_base
import time:       298 |        298 |               numpy._core.getlimits
import time:       239 |        239 |               numpy._core.memmap
import time:       521 |        521 |               numpy._core.records
import time:      6825 |       6825 |               numpy._core._add_newdocs
import time:      1894 |       1894 |               numpy._core._add_newdocs_scalars
import time:       166 |        166 |               numpy._core._dtype_ctypes
import time:       574 |        574 |                   _ctypes
import time:       351 |        351 |                   ctypes._endian
import time:      1104 |       2028 |                 ctypes
import time:       835 |       2863 |               numpy._core._internal
import time:       174 |        174 |               numpy._pytesttester
import time:       632 |      32101 |             numpy._core
import time:        34 |      32135 |           numpy._core._multiarray_umath
import time:       376 |      32510 |         numpy.__config__
import time:       239 |        239 |                           numpy._typing._nbit_base
import time:       259 |        259 |                           numpy._typing._nested_sequence
import time:       110 |        110 |                           numpy._typing._shape
import time:      2130 |       2738 |                         numpy._typing._array_like
import time:      1766 |       1766 |                         numpy._typing._char_codes
import time:      2355 |       2355 |                         numpy._typing._dtype_like
import time:       136 |        136 |                         numpy._typing._nbit
import time:       120 |        120 |                         numpy._typing._scalars
import time:       102 |        102 |                         numpy._typing._ufunc
import time:       344 |       7558 |                       numpy._typing
import time:       337 |        337 |                         numpy.lib._stride_tricks_impl
import time:       373 |        710 |                       numpy.lib._twodim_base_impl
import time:       111 |        111 |                         numpy.lib._array_utils_impl
import time:       127 |        238 |                       numpy.lib.array_utils
import time:       376 |        376 |                       numpy.linalg._umath_linalg
import time:      1799 |      10680 |                     numpy.linalg._linalg
import time:       175 |      10855 |                   numpy.linalg
import time:       363 |      11217 |                 numpy.matrixlib.defmatrix
import time:       151 |      11367 |               numpy.matrixlib
import time:       318 |        318 |                 numpy.lib._histograms_impl
import time:      1316 |       1633 |               numpy.lib._function_base_impl
import time:       463 |      13462 |             numpy.lib._index_tricks_impl
import time:       320 |      13781 |           numpy.lib._arraypad_impl
import time:       889 |        889 |           numpy.lib._arraysetops_impl
import time:       185 |        185 |           numpy.lib._arrayterator_impl
import time:       437 |        437 |           numpy.lib._nanfunctions_impl
import time:       283 |        283 |                 numpy.lib._utils_impl
import time:       275 |        558 |               numpy.lib._format_impl
import time:       127 |        685 |             numpy.lib.format
import time:       387 |        387 |             numpy.lib._datasource
import time:       427 |        427 |             numpy.lib._iotools
import time:       778 |       2275 |           numpy.lib._npyio_impl
import time:       207 |        207 |               numpy.lib._ufunclike_impl
import time:       313 |        520 |             numpy.lib._type_check_impl
import time:       568 |       1087 |           numpy.lib._polynomial_impl
import time:       520 |        520 |           numpy.lib._shape_base_impl
import time:       183 |        183 |           numpy.lib._version
import time:       106 |        106 |           numpy.lib.introspect
import time:       207 |        207 |           numpy.lib.mixins
import time:        98 |         98 |           numpy.lib.npyio
import time:       334 |        334 |             numpy.lib._scimath_impl
import time:       104 |        438 |           numpy.lib.scimath
import time:       148 |        148 |           numpy.lib.stride_tricks
import time:       488 |      20836 |         numpy.lib
import time:       174 |        174 |         numpy._array_api_info
import time:      1580 |      56142 |       numpy
import time:       323 |        323 |       elastic_notebook.algorithm.selector
import time:       257 |      56834 |     elastic_notebook.algorithm.baseline
import time:       218 |        218 |         networkx.lazy_imports
import time:       321 |        321 |         networkx.exception
import time:       449 |        449 |           networkx.utils.misc
import time:       438 |        438 |             gzip
import time:       598 |       1036 |           networkx.utils.decorators
import time:       202 |        202 |           networkx.utils.random_sequence
import time:       145 |        145 |           networkx.utils.union_find
import time:       138 |        138 |           networkx.utils.rcm
import time:       236 |        236 |           networkx.utils.heaps
import time:       588 |        588 |           networkx.utils.configs
import time:     13022 |      13022 |           networkx.utils.backends
import time:       241 |      16052 |         networkx.utils
import time:       319 |        319 |             networkx.convert
import time:       542 |        542 |             networkx.classes.coreviews
import time:      1066 |       1066 |             networkx.classes.reportviews
import time:       560 |       2486 |           networkx.classes.graph
import time:       420 |        420 |           networkx.classes.digraph
import time:       450 |        450 |           networkx.classes.multigraph
import time:       433 |        433 |           networkx.classes.multidigraph
import time:       627 |        627 |           networkx.classes.function
import time:       154 |        154 |             networkx.classes.filters
import time:       190 |        344 |           networkx.classes.graphviews
import time:       274 |       5030 |         networkx.classes
import time:       457 |        457 |         networkx.convert_matrix
import time:       203 |        203 |         networkx.relabel
import time:        99 |         99 |                 importlib.resources._itertools
import time:       338 |        436 |               importlib.resources.readers
import time:       111 |        547 |             importlib.readers
import time:       327 |        874 |           networkx.generators.atlas
import time:       697 |        697 |           networkx.generators.classic
import time:       167 |        167 |           networkx.generators.cographs
import time:       392 |        392 |           networkx.generators.community
import time:       488 |        488 |           networkx.generators.degree_seq
import time:       328 |        328 |           networkx.generators.directed
import time:       201 |        201 |           networkx.generators.duplication
import time:       159 |        159 |           networkx.generators.ego
import time:       294 |        294 |           networkx.generators.expanders
import time:       458 |        458 |           networkx.generators.geometric
import time:       301 |        301 |           networkx.generators.harary_graph
import time:       281 |        281 |           networkx.generators.internet_as_graphs
import time:       233 |        233 |           networkx.generators.intersection
import time:       167 |        167 |           networkx.generators.interval_graph
import time:       326 |        326 |           networkx.generators.joint_degree_seq
import time:       285 |        285 |           networkx.generators.lattice
import time:       262 |        262 |           networkx.generators.line
import time:       180 |        180 |           networkx.generators.mycielski
import time:       224 |        224 |           networkx.generators.nonisomorphic_trees
import time:       149 |        149 |           networkx.generators.random_clustered
import time:       757 |        757 |           networkx.generators.random_graphs
import time:       600 |        600 |           networkx.generators.small
import time:       318 |        318 |           networkx.generators.social
import time:       168 |        168 |           networkx.generators.spectral_graph_forge
import time:       143 |        143 |           networkx.generators.stochastic
import time:       131 |        131 |           networkx.generators.sudoku
import time:       129 |        129 |           networkx.generators.time_series
import time:       406 |        406 |           networkx.generators.trees
import time:       172 |        172 |           networkx.generators.triads
import time:       594 |       9867 |         networkx.generators
import time:       248 |        248 |           networkx.readwrite.adjlist
import time:       339 |        339 |           networkx.readwrite.multiline_adjlist
import time:       244 |        244 |           networkx.readwrite.edgelist
import time:       228 |        228 |           networkx.readwrite.pajek
import time:       166 |        166 |           networkx.readwrite.leda
import time:       266 |        266 |             networkx.readwrite.graph6
import time:       216 |        481 |           networkx.readwrite.sparse6
import time:       717 |        717 |           networkx.readwrite.gml
import time:       647 |        647 |           networkx.readwrite.graphml
import time:       121 |        121 |               xml.etree
import time:       542 |        542 |               xml.etree.ElementPath
import time:       160 |        160 |               _elementtree
import time:      1037 |       1859 |             xml.etree.ElementTree
import time:       524 |       2382 |           networkx.readwrite.gexf
import time:       212 |        212 |             networkx.readwrite.json_graph.node_link
import time:       150 |        150 |             networkx.readwrite.json_graph.adjacency
import time:       154 |        154 |             networkx.readwrite.json_graph.tree
import time:       144 |        144 |             networkx.readwrite.json_graph.cytoscape
import time:       186 |        844 |           networkx.readwrite.json_graph
import time:       398 |        398 |           networkx.readwrite.text
import time:       319 |       7006 |         networkx.readwrite
import time:       225 |        225 |             networkx.algorithms.assortativity.connectivity
import time:       162 |        162 |                 networkx.algorithms.assortativity.pairs
import time:      1023 |       1184 |               networkx.algorithms.assortativity.mixing
import time:       274 |       1457 |             networkx.algorithms.assortativity.correlation
import time:       192 |        192 |             networkx.algorithms.assortativity.neighbor_degree
import time:       239 |       2112 |           networkx.algorithms.assortativity
import time:       209 |        209 |           networkx.algorithms.asteroidal
import time:       194 |        194 |           networkx.algorithms.boundary
import time:       209 |        209 |           networkx.algorithms.broadcasting
import time:       211 |        211 |           networkx.algorithms.bridges
import time:       170 |        170 |           networkx.algorithms.chains
import time:       325 |        325 |                   networkx.algorithms.shortest_paths.generic
import time:       417 |        417 |                   networkx.algorithms.shortest_paths.unweighted
import time:       681 |        681 |                   networkx.algorithms.shortest_paths.weighted
import time:       198 |        198 |                   networkx.algorithms.shortest_paths.astar
import time:       228 |        228 |                   networkx.algorithms.shortest_paths.dense
import time:       189 |       2034 |                 networkx.algorithms.shortest_paths
import time:        25 |       2059 |               networkx.algorithms.shortest_paths.weighted
import time:       325 |       2384 |             networkx.algorithms.centrality.betweenness
import time:       266 |        266 |             networkx.algorithms.centrality.betweenness_subset
import time:       201 |        201 |             networkx.algorithms.centrality.closeness
import time:       300 |        300 |               networkx.algorithms.centrality.flow_matrix
import time:       265 |        565 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       220 |        220 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       162 |        162 |             networkx.algorithms.centrality.current_flow_closeness
import time:       177 |        177 |             networkx.algorithms.centrality.degree_alg
import time:       207 |        207 |             networkx.algorithms.centrality.dispersion
import time:       220 |        220 |             networkx.algorithms.centrality.eigenvector
import time:       319 |        319 |             networkx.algorithms.centrality.group
import time:       143 |        143 |             networkx.algorithms.centrality.harmonic
import time:       328 |        328 |             networkx.algorithms.centrality.katz
import time:       182 |        182 |             networkx.algorithms.centrality.load
import time:       163 |        163 |             networkx.algorithms.centrality.percolation
import time:       178 |        178 |             networkx.algorithms.centrality.reaching
import time:       153 |        153 |             networkx.algorithms.centrality.second_order
import time:       241 |        241 |             networkx.algorithms.centrality.subgraph_alg
import time:       205 |        205 |             networkx.algorithms.centrality.trophic
import time:       133 |        133 |             networkx.algorithms.centrality.voterank_alg
import time:       139 |        139 |             networkx.algorithms.centrality.laplacian
import time:       377 |       6953 |           networkx.algorithms.centrality
import time:       254 |        254 |               networkx.algorithms.components.connected
import time:       327 |        327 |               networkx.algorithms.components.strongly_connected
import time:       183 |        183 |               networkx.algorithms.components.weakly_connected
import time:       195 |        195 |               networkx.algorithms.components.attracting
import time:       222 |        222 |               networkx.algorithms.components.biconnected
import time:       139 |        139 |               networkx.algorithms.components.semiconnected
import time:       221 |       1536 |             networkx.algorithms.components
import time:       273 |       1809 |           networkx.algorithms.chordal
import time:       467 |        467 |           networkx.algorithms.cluster
import time:       408 |        408 |           networkx.algorithms.clique
import time:       191 |        191 |           networkx.algorithms.communicability_alg
import time:       372 |        372 |             networkx.algorithms.coloring.greedy_coloring
import time:       274 |        274 |             networkx.algorithms.coloring.equitable_coloring
import time:       159 |        804 |           networkx.algorithms.coloring
import time:       439 |        439 |           networkx.algorithms.core
import time:       238 |        238 |           networkx.algorithms.covering
import time:       602 |        602 |           networkx.algorithms.cycles
import time:       398 |        398 |           networkx.algorithms.cuts
import time:       250 |        250 |           networkx.algorithms.d_separation
import time:       676 |        676 |           networkx.algorithms.dag
import time:       415 |        415 |           networkx.algorithms.distance_measures
import time:       226 |        226 |           networkx.algorithms.distance_regular
import time:       266 |        266 |           networkx.algorithms.dominance
import time:       260 |        260 |           networkx.algorithms.dominating
import time:       186 |        186 |           networkx.algorithms.efficiency_measures
import time:       260 |        260 |           networkx.algorithms.euler
import time:       274 |        274 |           networkx.algorithms.graphical
import time:       137 |        137 |           networkx.algorithms.hierarchy
import time:       151 |        151 |           networkx.algorithms.hybrid
import time:       207 |        207 |             networkx.algorithms.link_analysis.hits_alg
import time:       221 |        221 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       149 |        576 |           networkx.algorithms.link_analysis
import time:       417 |        417 |           networkx.algorithms.link_prediction
import time:       236 |        236 |           networkx.algorithms.lowest_common_ancestors
import time:       158 |        158 |           networkx.algorithms.isolate
import time:       380 |        380 |           networkx.algorithms.matching
import time:       358 |        358 |             networkx.algorithms.minors.contraction
import time:       139 |        496 |           networkx.algorithms.minors
import time:       196 |        196 |           networkx.algorithms.mis
import time:       164 |        164 |           networkx.algorithms.moral
import time:       158 |        158 |           networkx.algorithms.non_randomness
import time:       272 |        272 |             networkx.algorithms.operators.all
import time:       274 |        274 |             networkx.algorithms.operators.binary
import time:       355 |        355 |             networkx.algorithms.operators.product
import time:       165 |        165 |             networkx.algorithms.operators.unary
import time:       172 |       1237 |           networkx.algorithms.operators
import time:       687 |        687 |           networkx.algorithms.planarity
import time:       217 |        217 |           networkx.algorithms.planar_drawing
import time:       189 |        189 |           networkx.algorithms.polynomials
import time:       149 |        149 |           networkx.algorithms.perfect_graph
import time:       203 |        203 |           networkx.algorithms.reciprocity
import time:       226 |        226 |           networkx.algorithms.regular
import time:       158 |        158 |           networkx.algorithms.richclub
import time:      1482 |       1482 |           networkx.algorithms.similarity
import time:       278 |        278 |           networkx.algorithms.graph_hashing
import time:       322 |        322 |           networkx.algorithms.simple_paths
import time:       296 |        296 |           networkx.algorithms.smallworld
import time:       142 |        142 |           networkx.algorithms.smetric
import time:       262 |        262 |           networkx.algorithms.structuralholes
import time:       202 |        202 |           networkx.algorithms.sparsifiers
import time:       351 |        351 |           networkx.algorithms.summarization
import time:       251 |        251 |           networkx.algorithms.swap
import time:       180 |        180 |           networkx.algorithms.time_dependent
import time:       164 |        164 |             networkx.algorithms.traversal.beamsearch
import time:       305 |        305 |             networkx.algorithms.traversal.breadth_first_search
import time:       258 |        258 |             networkx.algorithms.traversal.depth_first_search
import time:       164 |        164 |             networkx.algorithms.traversal.edgedfs
import time:       155 |        155 |             networkx.algorithms.traversal.edgebfs
import time:       193 |       1236 |           networkx.algorithms.traversal
import time:       334 |        334 |           networkx.algorithms.triads
import time:       247 |        247 |           networkx.algorithms.vitality
import time:       146 |        146 |           networkx.algorithms.voronoi
import time:       134 |        134 |           networkx.algorithms.walks
import time:       260 |        260 |           networkx.algorithms.wiener
import time:       205 |        205 |             networkx.algorithms.approximation.clustering_coefficient
import time:       146 |        146 |               networkx.algorithms.approximation.ramsey
import time:       268 |        414 |             networkx.algorithms.approximation.clique
import time:       250 |        250 |             networkx.algorithms.approximation.connectivity
import time:       173 |        173 |             networkx.algorithms.approximation.distance_measures
import time:       174 |        174 |             networkx.algorithms.approximation.dominating_set
import time:       451 |        451 |             networkx.algorithms.approximation.kcomponents
import time:       173 |        173 |             networkx.algorithms.approximation.matching
import time:       259 |        259 |             networkx.algorithms.approximation.steinertree
import time:       213 |        213 |                     networkx.algorithms.tree.recognition
import time:      1311 |       1524 |                   networkx.algorithms.tree.branchings
import time:       297 |        297 |                   networkx.algorithms.tree.coding
import time:       182 |        182 |                   networkx.algorithms.tree.distance_measures
import time:      1339 |       1339 |                   networkx.algorithms.tree.mst
import time:       185 |        185 |                   networkx.algorithms.tree.operations
import time:       223 |        223 |                   networkx.algorithms.tree.decomposition
import time:       252 |       3998 |                 networkx.algorithms.tree
import time:        26 |       4024 |               networkx.algorithms.tree.mst
import time:       512 |       4535 |             networkx.algorithms.approximation.traveling_salesman
import time:       400 |        400 |             networkx.algorithms.approximation.treewidth
import time:       165 |        165 |             networkx.algorithms.approximation.vertex_cover
import time:       187 |        187 |             networkx.algorithms.approximation.maxcut
import time:       201 |        201 |             networkx.algorithms.approximation.density
import time:       328 |       7909 |           networkx.algorithms.approximation
import time:       279 |        279 |             networkx.algorithms.bipartite.basic
import time:       185 |        185 |             networkx.algorithms.bipartite.centrality
import time:       194 |        194 |             networkx.algorithms.bipartite.cluster
import time:       188 |        188 |                 networkx.algorithms.bipartite.matrix
import time:       281 |        468 |               networkx.algorithms.bipartite.matching
import time:       144 |        611 |             networkx.algorithms.bipartite.covering
import time:       304 |        304 |             networkx.algorithms.bipartite.edgelist
import time:       294 |        294 |             networkx.algorithms.bipartite.projection
import time:       162 |        162 |             networkx.algorithms.bipartite.redundancy
import time:       132 |        132 |             networkx.algorithms.bipartite.spectral
import time:       339 |        339 |             networkx.algorithms.bipartite.generators
import time:       160 |        160 |             networkx.algorithms.bipartite.extendability
import time:       208 |        208 |             networkx.algorithms.bipartite.link_analysis
import time:       300 |       3164 |           networkx.algorithms.bipartite
import time:       193 |        193 |           networkx.algorithms.node_classification
import time:       214 |        214 |             networkx.algorithms.community.asyn_fluid
import time:       356 |        356 |             networkx.algorithms.community.bipartitions
import time:       170 |        170 |             networkx.algorithms.community.centrality
import time:       165 |        165 |             networkx.algorithms.community.divisive
import time:       132 |        132 |             networkx.algorithms.community.kclique
import time:       232 |        232 |             networkx.algorithms.community.label_propagation
import time:       231 |        231 |             networkx.algorithms.community.lukes
import time:       123 |        123 |                 networkx.algorithms.community.community_utils
import time:       278 |        400 |               networkx.algorithms.community.quality
import time:       193 |        193 |               networkx.utils.mapped_queue
import time:       252 |        844 |             networkx.algorithms.community.modularity_max
import time:       325 |        325 |             networkx.algorithms.community.louvain
import time:       325 |        325 |             networkx.algorithms.community.leiden
import time:       149 |        149 |             networkx.algorithms.community.local
import time:       270 |       3408 |           networkx.algorithms.community
import time:       259 |        259 |                 networkx.algorithms.flow.utils
import time:       189 |        447 |               networkx.algorithms.flow.boykovkolmogorov
import time:       198 |        198 |               networkx.algorithms.flow.dinitz_alg
import time:       201 |        201 |               networkx.algorithms.flow.edmondskarp
import time:       235 |        235 |               networkx.algorithms.flow.preflowpush
import time:       169 |        169 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       356 |       1602 |             networkx.algorithms.flow.maxflow
import time:       198 |        198 |             networkx.algorithms.flow.mincost
import time:       201 |        201 |             networkx.algorithms.flow.gomory_hu
import time:       242 |        242 |             networkx.algorithms.flow.capacityscaling
import time:       383 |        383 |             networkx.algorithms.flow.networksimplex
import time:       204 |       2829 |           networkx.algorithms.flow
import time:       292 |        292 |             networkx.algorithms.isomorphism.isomorph
import time:       290 |        290 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       238 |        527 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       197 |        197 |             networkx.algorithms.isomorphism.matchhelpers
import time:       230 |        230 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       410 |        410 |             networkx.algorithms.isomorphism.ismags
import time:       326 |        326 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       618 |        618 |             networkx.algorithms.isomorphism.vf2pp
import time:       233 |       2830 |           networkx.algorithms.isomorphism
import time:       334 |        334 |           networkx.algorithms.tournament
import time:       148 |        148 |               networkx.algorithms.connectivity.utils
import time:       321 |        469 |             networkx.algorithms.connectivity.connectivity
import time:       334 |        334 |             networkx.algorithms.connectivity.cuts
import time:       680 |        680 |             networkx.algorithms.connectivity.edge_augmentation
import time:       317 |        317 |             networkx.algorithms.connectivity.edge_kcomponents
import time:      1042 |       1042 |             networkx.algorithms.connectivity.disjoint_paths
import time:       238 |        238 |             networkx.algorithms.connectivity.kcomponents
import time:       193 |        193 |             networkx.algorithms.connectivity.kcutsets
import time:       247 |        247 |             networkx.algorithms.connectivity.stoerwagner
import time:       312 |       3828 |           networkx.algorithms.connectivity
import time:      1461 |      56404 |         networkx.algorithms
import time:       260 |        260 |           networkx.linalg.attrmatrix
import time:       202 |        202 |           networkx.linalg.spectrum
import time:       155 |        155 |           networkx.linalg.graphmatrix
import time:       310 |        310 |           networkx.linalg.laplacianmatrix
import time:       380 |        380 |           networkx.linalg.algebraicconnectivity
import time:       281 |        281 |           networkx.linalg.modularitymatrix
import time:       181 |        181 |           networkx.linalg.bethehessianmatrix
import time:       338 |       2103 |         networkx.linalg
import time:       515 |        515 |           networkx.drawing.layout
import time:       219 |        219 |           networkx.drawing.nx_latex
import time:       566 |        566 |           networkx.drawing.nx_pylab
import time:       252 |        252 |           networkx.drawing.nx_agraph
import time:       352 |        352 |           networkx.drawing.nx_pydot
import time:       246 |       2148 |         networkx.drawing
import time:     11842 |     111647 |       networkx
import time:       120 |        120 |           elastic_notebook.core
import time:       152 |        272 |         elastic_notebook.core.graph
import time:       163 |        434 |       elastic_notebook.core.graph.cell_execution
import time:       113 |        113 |       elastic_notebook.core.graph.variable_snapshot
import time:       224 |     112417 |     elastic_notebook.algorithm.optimizer_exact
import time:       114 |        114 |       elastic_notebook.core.common
import time:       186 |        300 |     elastic_notebook.core.common.profile_migration_speed
import time:       131 |        131 |     elastic_notebook.core.graph.graph
import time:       117 |        117 |       elastic_notebook.core.io
import time:       156 |        156 |         dill.__info__
import time:       586 |        586 |           dill.logger
import time:      1160 |       1160 |           _pyio
import time:       338 |        338 |                 multiprocessing.process
import time:       446 |        446 |                 multiprocessing.reduction
import time:       552 |       1335 |               multiprocessing.context
import time:       241 |       1576 |             multiprocessing
import time:        48 |       1623 |           multiprocessing.reduction
import time:       193 |        193 |           dill._shims
import time:       132 |        132 |           dill.settings
import time:        80 |         80 |           winreg
import time:      1847 |       5618 |         dill._dill
import time:       911 |        911 |         dill.session
import time:       181 |        181 |           dill.pointers
import time:       335 |        515 |         dill.detect
import time:       348 |        348 |         dill.source
import time:       160 |        160 |         dill.temp
import time:       112 |        112 |         dill.objtypes
import time:       385 |       8201 |       dill
import time:       153 |        153 |       elastic_notebook.core.io.adapter
import time:       202 |       8671 |     elastic_notebook.core.io.filesystem_adapter
import time:       132 |        132 |     elastic_notebook.core.io.recover
import time:       129 |        129 |       elastic_notebook.core.mutation
import time:       252 |        252 |           pytz.exceptions
import time:       270 |        270 |           pytz.lazy
import time:       257 |        257 |           pytz.tzinfo
import time:       184 |        184 |           pytz.tzfile
import time:       806 |       1766 |         pytz
import time:       136 |        136 |           dateutil._version
import time:       182 |        318 |         dateutil
import time:       162 |        162 |           pandas.compat._constants
import time:       189 |        189 |           pandas.compat.compressors
import time:       116 |        116 |               pandas.util
import time:      2286 |       2402 |             pandas.util.version
import time:       364 |       2766 |           pandas.compat.numpy
import time:        70 |         70 |             pyarrow
import time:       151 |        221 |           pandas.compat.pyarrow
import time:       325 |       3661 |         pandas.compat
import time:       509 |        509 |                     numpy.random._common
import time:       219 |        219 |                       hmac
import time:       196 |        415 |                     secrets
import time:       605 |       1528 |                   numpy.random.bit_generator
import time:       360 |       1888 |                 numpy.random._bounded_integers
import time:       297 |        297 |                     numpy.random._pcg64
import time:      1545 |       1841 |                   numpy.random._generator
import time:       268 |        268 |                   numpy.random._mt19937
import time:       251 |        251 |                   numpy.random._philox
import time:       248 |        248 |                   numpy.random._sfc64
import time:      1519 |       1519 |                   numpy.random.mtrand
import time:       225 |       4350 |                 numpy.random._pickle
import time:       253 |       6489 |               numpy.random
import time:      3494 |       9982 |             pandas._typing
import time:       183 |        183 |             pandas.util._exceptions
import time:       980 |      11143 |           pandas._config.config
import time:       314 |        314 |           pandas._config.dates
import time:       159 |        159 |           pandas._config.display
import time:       255 |      11869 |         pandas._config
import time:       112 |        112 |           pandas.core
import time:       942 |       1053 |         pandas.core.config_init
import time:       264 |        264 |             pandas._libs.pandas_parser
import time:       151 |        151 |             pandas._libs.pandas_datetime
import time:       247 |        247 |                         pandas._libs.tslibs.ccalendar
import time:       351 |        351 |                         pandas._libs.tslibs.np_datetime
import time:      1046 |       1642 |                       pandas._libs.tslibs.dtypes
import time:       197 |        197 |                         pandas._libs.tslibs.base
import time:       411 |        411 |                             pandas._libs.tslibs.nattype
import time:       237 |        237 |                                 pandas.compat._optional
import time:       240 |        240 |                                   zoneinfo._tzpath
import time:       181 |        181 |                                   zoneinfo._common
import time:       254 |        254 |                                   _zoneinfo
import time:       217 |        891 |                                 zoneinfo
import time:      1068 |       1068 |                                     six
import time:        51 |         51 |                                     six.moves
import time:       288 |        288 |                                     dateutil.tz._common
import time:       229 |        229 |                                     dateutil.tz._factories
import time:        84 |         84 |                                       six.moves.winreg
import time:       257 |        341 |                                     dateutil.tz.win
import time:       912 |       2886 |                                   dateutil.tz.tz
import time:       186 |       3072 |                                 dateutil.tz
import time:       580 |       4778 |                               pandas._libs.tslibs.timezones
import time:      1304 |       1304 |                                 _strptime
import time:       175 |        175 |                                 pandas._config.localization
import time:       517 |       1996 |                               pandas._libs.tslibs.fields
import time:       940 |       7713 |                             pandas._libs.tslibs.timedeltas
import time:       501 |        501 |                             pandas._libs.tslibs.tzconversion
import time:       928 |       9551 |                           pandas._libs.tslibs.timestamps
import time:       239 |        239 |                           pandas._libs.properties
import time:      1684 |      11473 |                         pandas._libs.tslibs.offsets
import time:       131 |        131 |                               dateutil._common
import time:      1124 |       1254 |                             dateutil.parser._parser
import time:       321 |        321 |                             dateutil.parser.isoparser
import time:       302 |       1876 |                           dateutil.parser
import time:       852 |        852 |                           pandas._libs.tslibs.strptime
import time:       694 |       3421 |                         pandas._libs.tslibs.parsing
import time:       580 |      15670 |                       pandas._libs.tslibs.conversion
import time:       693 |        693 |                       pandas._libs.tslibs.period
import time:       468 |        468 |                       pandas._libs.tslibs.vectorized
import time:       264 |      18734 |                     pandas._libs.tslibs
import time:        29 |      18763 |                   pandas._libs.tslibs.nattype
import time:       208 |        208 |                   pandas._libs.ops_dispatch
import time:       462 |      19432 |                 pandas._libs.missing
import time:      2526 |      21958 |               pandas._libs.hashtable
