import time: self [us] | cumulative | imported package
import time:       256 |        256 |                               jedi.inference.analysis
import time:       112 |        112 |                                 jedi.inference.gradual
import time:       411 |        411 |                                       jedi.inference.value.module
import time:       374 |        374 |                                             jedi.inference.value.dynamic_arrays
import time:      1002 |       1376 |                                           jedi.inference.value.iterable
import time:       345 |       1720 |                                         jedi.inference.arguments
import time:       104 |        104 |                                           jedi.inference.parser_cache
import time:       204 |        204 |                                           jedi.inference.gradual.generics
import time:       604 |        912 |                                         jedi.inference.value.function
import time:       564 |       3195 |                                       jedi.inference.value.klass
import time:       855 |        855 |                                       jedi.inference.value.instance
import time:       317 |       4776 |                                     jedi.inference.value
import time:        39 |       4815 |                                   jedi.inference.value.module
import time:       724 |        724 |                                     jedi.inference.gradual.base
import time:       438 |        438 |                                     jedi.inference.gradual.type_var
import time:       695 |       1855 |                                   jedi.inference.gradual.typing
import time:       405 |       7073 |                                 jedi.inference.gradual.stub_value
import time:       522 |       7706 |                               jedi.inference.gradual.typeshed
import time:       136 |        136 |                                   jedi._compatibility
import time:       267 |        267 |                                   jedi.inference.compiled.subprocess.functions
import time:       180 |        180 |                                   jedi.api.exceptions
import time:      1246 |       1827 |                                 jedi.inference.compiled.subprocess
import time:        52 |       1878 |                               jedi.inference.compiled.subprocess.functions
import time:       455 |      18382 |                             jedi.inference.imports
import time:       265 |        265 |                                 jedi.inference.param
import time:       305 |        570 |                               jedi.inference.gradual.annotation
import time:       143 |        143 |                               jedi.inference.value.decorator
import time:       498 |       1210 |                             jedi.inference.syntax_tree
import time:       362 |      19952 |                           jedi.inference
import time:        25 |      19977 |                         jedi.inference.utils
import time:       167 |        167 |                           jedi.inference.gradual.conversion
import time:       373 |        539 |                         jedi.inference.compiled.mixed
import time:       121 |        121 |                           pydoc_data
import time:      1177 |       1177 |                           pydoc_data.topics
import time:       238 |       1536 |                         jedi.api.keywords
import time:       353 |        353 |                         jedi.api.completion_cache
import time:       463 |        463 |                         jedi.api.helpers
import time:       660 |      23526 |                       jedi.api.classes
import time:       257 |        257 |                       jedi.api.interpreter
import time:       161 |        161 |                         jedi.api.strings
import time:       219 |        219 |                         jedi.api.file_name
import time:       164 |        164 |                         jedi.inference.docstring_utils
import time:       698 |       1240 |                       jedi.api.completion
import time:       242 |        242 |                         filecmp
import time:       513 |        755 |                       jedi.api.environment
import time:       234 |        234 |                         jedi.inference.references
import time:       374 |        608 |                       jedi.api.project
import time:       155 |        155 |                       jedi.api.errors
import time:       294 |        294 |                         jedi.inference.value.namespace
import time:       331 |        625 |                       jedi.api.refactoring
import time:       335 |        335 |                       jedi.api.refactoring.extract
import time:       124 |        124 |                       jedi.inference.gradual.utils
import time:       781 |      43328 |                     jedi.api
import time:       965 |        965 |                       jedi.plugins.stdlib
import time:       118 |        118 |                       jedi.plugins.flask
import time:       230 |        230 |                       jedi.plugins.pytest
import time:       466 |        466 |                       jedi.plugins.django
import time:       303 |       2081 |                     jedi.plugins.registry
import time:       216 |      45623 |                   jedi
import time:      4367 |      55873 |                 IPython.core.completer
import time:       273 |        273 |                 IPython.terminal.ptutils
import time:       184 |        184 |                   IPython.terminal.shortcuts.auto_match
import time:      1023 |       1023 |                     IPython.terminal.shortcuts.filters
import time:       453 |       1475 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3182 |       4841 |                 IPython.terminal.shortcuts
import time:       286 |        286 |                 concurrent.futures.thread
import time:       366 |      61637 |               IPython.terminal.debugger
import time:       168 |        168 |                 IPython.lib.clipboard
import time:       380 |        547 |               IPython.terminal.magics
import time:       227 |        227 |               IPython.terminal.pt_inputhooks
import time:       426 |        426 |               IPython.terminal.prompts
import time:      1942 |     118226 |             IPython.terminal.interactiveshell
import time:       363 |        363 |                 IPython.core.magics.auto
import time:      2675 |       2675 |                 IPython.core.magics.basic
import time:       892 |        892 |                       http
import time:      1130 |       2022 |                     http.client
import time:       360 |        360 |                       urllib.response
import time:       266 |        625 |                     urllib.error
import time:      1645 |       4290 |                   urllib.request
import time:       171 |        171 |                   IPython.utils.contexts
import time:       817 |       5277 |                 IPython.core.magics.code
import time:       394 |        394 |                 IPython.core.magics.config
import time:       767 |        767 |                 IPython.core.magics.display
import time:       249 |        249 |                     _lsprof
import time:      1516 |       1516 |                     profile
import time:       273 |       2037 |                   cProfile
import time:      1778 |       1778 |                   pstats
import time:       260 |        260 |                   timeit
import time:       133 |        133 |                   IPython.utils.module_paths
import time:       227 |        227 |                     resource
import time:       137 |        364 |                   IPython.utils.timing
import time:       303 |        303 |                   IPython.core.magics.ast_mod
import time:     20704 |      25576 |                 IPython.core.magics.execution
import time:       360 |        360 |                 IPython.core.magics.extension
import time:      1790 |       1790 |                 IPython.core.magics.history
import time:       379 |        379 |                 IPython.core.magics.logging
import time:       507 |        507 |                 IPython.core.magics.namespace
import time:      1203 |       1203 |                 IPython.core.magics.osm
import time:       392 |        392 |                 IPython.core.magics.packaging
import time:      1605 |       1605 |                 IPython.core.magics.pylab
import time:      1449 |       1449 |                 IPython.core.magics.script
import time:       577 |      43305 |               IPython.core.magics
import time:       962 |        962 |               IPython.core.shellapp
import time:       133 |        133 |                 IPython.extensions
import time:       464 |        596 |               IPython.extensions.storemagic
import time:      1548 |      46411 |             IPython.terminal.ipapp
import time:      2236 |     224843 |           IPython.terminal.embed
import time:       186 |        186 |           IPython.utils.frame
import time:       449 |     319951 |         IPython
import time:        17 |     319967 |       IPython.core
import time:        21 |     319987 |     IPython.core.interactiveshell
import time:       125 |        125 |       elastic_notebook.algorithm
import time:       209 |        209 |         numpy.version
import time:       156 |        156 |         numpy._expired_attrs_2_0
import time:       146 |        146 |             numpy._utils._convertions
import time:       146 |        292 |           numpy._utils
import time:       312 |        604 |         numpy._globals
import time:        40 |         40 |           numpy._distributor_init_local
import time:       147 |        187 |         numpy._distributor_init
import time:       309 |        309 |                   numpy.exceptions
import time:       337 |        337 |                   numpy._core._exceptions
import time:       121 |        121 |                   numpy._core.printoptions
import time:       327 |        327 |                   numpy.dtypes
import time:      8289 |       9382 |                 numpy._core._multiarray_umath
import time:       234 |        234 |                   numpy._utils._inspect
import time:       375 |        609 |                 numpy._core.overrides
import time:      1968 |      11958 |               numpy._core.multiarray
import time:       252 |        252 |               numpy._core.umath
import time:       189 |        189 |                 numpy._core._dtype
import time:       127 |        127 |                 numpy._core._string_helpers
import time:       345 |        345 |                 numpy._core._type_aliases
import time:       386 |       1047 |               numpy._core.numerictypes
import time:       262 |        262 |                       numpy._core._methods
import time:       995 |       1257 |                     numpy._core.fromnumeric
import time:       385 |       1641 |                   numpy._core.shape_base
import time:       230 |        230 |                   numpy._core._ufunc_config
import time:       153 |        153 |                   numpy._core._asarray
import time:       760 |        760 |                   numpy._core.arrayprint
import time:      1050 |       3832 |                 numpy._core.numeric
import time:       433 |       4264 |               numpy._core.einsumfunc
import time:       267 |        267 |               numpy._core.function_base
import time:       297 |        297 |               numpy._core.getlimits
import time:       225 |        225 |               numpy._core.memmap
import time:       379 |        379 |               numpy._core.records
import time:      6611 |       6611 |               numpy._core._add_newdocs
import time:      1555 |       1555 |               numpy._core._add_newdocs_scalars
import time:       151 |        151 |               numpy._core._dtype_ctypes
import time:       513 |        513 |                   _ctypes
import time:       331 |        331 |                   ctypes._endian
import time:       984 |       1827 |                 ctypes
import time:       824 |       2651 |               numpy._core._internal
import time:       190 |        190 |               numpy._pytesttester
import time:       677 |      30518 |             numpy._core
import time:        30 |      30547 |           numpy._core._multiarray_umath
import time:       364 |      30911 |         numpy.__config__
import time:       271 |        271 |                           numpy._typing._nbit_base
import time:       260 |        260 |                           numpy._typing._nested_sequence
import time:       117 |        117 |                           numpy._typing._shape
import time:      2248 |       2895 |                         numpy._typing._array_like
import time:      1819 |       1819 |                         numpy._typing._char_codes
import time:      2436 |       2436 |                         numpy._typing._dtype_like
import time:       157 |        157 |                         numpy._typing._nbit
import time:       129 |        129 |                         numpy._typing._scalars
import time:       119 |        119 |                         numpy._typing._ufunc
import time:       349 |       7901 |                       numpy._typing
import time:       343 |        343 |                         numpy.lib._stride_tricks_impl
import time:       382 |        724 |                       numpy.lib._twodim_base_impl
import time:       126 |        126 |                         numpy.lib._array_utils_impl
import time:       132 |        258 |                       numpy.lib.array_utils
import time:       350 |        350 |                       numpy.linalg._umath_linalg
import time:      1845 |      11077 |                     numpy.linalg._linalg
import time:       169 |      11246 |                   numpy.linalg
import time:       313 |      11559 |                 numpy.matrixlib.defmatrix
import time:       163 |      11721 |               numpy.matrixlib
import time:       346 |        346 |                 numpy.lib._histograms_impl
import time:      1346 |       1692 |               numpy.lib._function_base_impl
import time:       456 |      13868 |             numpy.lib._index_tricks_impl
import time:       338 |      14206 |           numpy.lib._arraypad_impl
import time:       967 |        967 |           numpy.lib._arraysetops_impl
import time:       207 |        207 |           numpy.lib._arrayterator_impl
import time:       476 |        476 |           numpy.lib._nanfunctions_impl
import time:       254 |        254 |                 numpy.lib._utils_impl
import time:       265 |        519 |               numpy.lib._format_impl
import time:       139 |        658 |             numpy.lib.format
import time:       383 |        383 |             numpy.lib._datasource
import time:       412 |        412 |             numpy.lib._iotools
import time:       707 |       2158 |           numpy.lib._npyio_impl
import time:       234 |        234 |               numpy.lib._ufunclike_impl
import time:       324 |        558 |             numpy.lib._type_check_impl
import time:       629 |       1186 |           numpy.lib._polynomial_impl
import time:       561 |        561 |           numpy.lib._shape_base_impl
import time:       183 |        183 |           numpy.lib._version
import time:       114 |        114 |           numpy.lib.introspect
import time:       190 |        190 |           numpy.lib.mixins
import time:       102 |        102 |           numpy.lib.npyio
import time:       284 |        284 |             numpy.lib._scimath_impl
import time:       100 |        384 |           numpy.lib.scimath
import time:       113 |        113 |           numpy.lib.stride_tricks
import time:       501 |      21343 |         numpy.lib
import time:       167 |        167 |         numpy._array_api_info
import time:      1557 |      55129 |       numpy
import time:       349 |        349 |       elastic_notebook.algorithm.selector
import time:       257 |      55859 |     elastic_notebook.algorithm.baseline
import time:       204 |        204 |         networkx.lazy_imports
import time:       346 |        346 |         networkx.exception
import time:       456 |        456 |           networkx.utils.misc
import time:       484 |        484 |             gzip
import time:       593 |       1077 |           networkx.utils.decorators
import time:       214 |        214 |           networkx.utils.random_sequence
import time:       157 |        157 |           networkx.utils.union_find
import time:       146 |        146 |           networkx.utils.rcm
import time:       242 |        242 |           networkx.utils.heaps
import time:       610 |        610 |           networkx.utils.configs
import time:     13630 |      13630 |           networkx.utils.backends
import time:       258 |      16786 |         networkx.utils
import time:       307 |        307 |             networkx.convert
import time:       502 |        502 |             networkx.classes.coreviews
import time:      1044 |       1044 |             networkx.classes.reportviews
import time:       549 |       2401 |           networkx.classes.graph
import time:       413 |        413 |           networkx.classes.digraph
import time:       295 |        295 |           networkx.classes.multigraph
import time:       290 |        290 |           networkx.classes.multidigraph
import time:       619 |        619 |           networkx.classes.function
import time:       166 |        166 |             networkx.classes.filters
import time:       193 |        358 |           networkx.classes.graphviews
import time:       269 |       4643 |         networkx.classes
import time:       435 |        435 |         networkx.convert_matrix
import time:       207 |        207 |         networkx.relabel
import time:        92 |         92 |                 importlib.resources._itertools
import time:       310 |        402 |               importlib.resources.readers
import time:       116 |        518 |             importlib.readers
import time:       325 |        843 |           networkx.generators.atlas
import time:       683 |        683 |           networkx.generators.classic
import time:       176 |        176 |           networkx.generators.cographs
import time:       462 |        462 |           networkx.generators.community
import time:       505 |        505 |           networkx.generators.degree_seq
import time:       346 |        346 |           networkx.generators.directed
import time:       206 |        206 |           networkx.generators.duplication
import time:       150 |        150 |           networkx.generators.ego
import time:       294 |        294 |           networkx.generators.expanders
import time:       437 |        437 |           networkx.generators.geometric
import time:       299 |        299 |           networkx.generators.harary_graph
import time:       272 |        272 |           networkx.generators.internet_as_graphs
import time:       226 |        226 |           networkx.generators.intersection
import time:       150 |        150 |           networkx.generators.interval_graph
import time:       280 |        280 |           networkx.generators.joint_degree_seq
import time:       292 |        292 |           networkx.generators.lattice
import time:       270 |        270 |           networkx.generators.line
import time:       198 |        198 |           networkx.generators.mycielski
import time:       206 |        206 |           networkx.generators.nonisomorphic_trees
import time:       148 |        148 |           networkx.generators.random_clustered
import time:       759 |        759 |           networkx.generators.random_graphs
import time:       619 |        619 |           networkx.generators.small
import time:       320 |        320 |           networkx.generators.social
import time:       174 |        174 |           networkx.generators.spectral_graph_forge
import time:       145 |        145 |           networkx.generators.stochastic
import time:       144 |        144 |           networkx.generators.sudoku
import time:       137 |        137 |           networkx.generators.time_series
import time:       383 |        383 |           networkx.generators.trees
import time:       159 |        159 |           networkx.generators.triads
import time:       595 |       9863 |         networkx.generators
import time:       258 |        258 |           networkx.readwrite.adjlist
import time:       316 |        316 |           networkx.readwrite.multiline_adjlist
import time:       249 |        249 |           networkx.readwrite.edgelist
import time:       243 |        243 |           networkx.readwrite.pajek
import time:       179 |        179 |           networkx.readwrite.leda
import time:       242 |        242 |             networkx.readwrite.graph6
import time:       226 |        467 |           networkx.readwrite.sparse6
import time:       783 |        783 |           networkx.readwrite.gml
import time:       650 |        650 |           networkx.readwrite.graphml
import time:       117 |        117 |               xml.etree
import time:       499 |        499 |               xml.etree.ElementPath
import time:       128 |        128 |               _elementtree
import time:      1053 |       1795 |             xml.etree.ElementTree
import time:       484 |       2279 |           networkx.readwrite.gexf
import time:       208 |        208 |             networkx.readwrite.json_graph.node_link
import time:       168 |        168 |             networkx.readwrite.json_graph.adjacency
import time:       155 |        155 |             networkx.readwrite.json_graph.tree
import time:       162 |        162 |             networkx.readwrite.json_graph.cytoscape
import time:       192 |        883 |           networkx.readwrite.json_graph
import time:       384 |        384 |           networkx.readwrite.text
import time:       308 |       6994 |         networkx.readwrite
import time:       214 |        214 |             networkx.algorithms.assortativity.connectivity
import time:       164 |        164 |                 networkx.algorithms.assortativity.pairs
import time:       972 |       1135 |               networkx.algorithms.assortativity.mixing
import time:       230 |       1365 |             networkx.algorithms.assortativity.correlation
import time:       196 |        196 |             networkx.algorithms.assortativity.neighbor_degree
import time:       243 |       2016 |           networkx.algorithms.assortativity
import time:       198 |        198 |           networkx.algorithms.asteroidal
import time:       171 |        171 |           networkx.algorithms.boundary
import time:       193 |        193 |           networkx.algorithms.broadcasting
import time:       218 |        218 |           networkx.algorithms.bridges
import time:       171 |        171 |           networkx.algorithms.chains
import time:       325 |        325 |                   networkx.algorithms.shortest_paths.generic
import time:       384 |        384 |                   networkx.algorithms.shortest_paths.unweighted
import time:       714 |        714 |                   networkx.algorithms.shortest_paths.weighted
import time:       210 |        210 |                   networkx.algorithms.shortest_paths.astar
import time:       214 |        214 |                   networkx.algorithms.shortest_paths.dense
import time:       212 |       2058 |                 networkx.algorithms.shortest_paths
import time:        25 |       2082 |               networkx.algorithms.shortest_paths.weighted
import time:       301 |       2383 |             networkx.algorithms.centrality.betweenness
import time:       263 |        263 |             networkx.algorithms.centrality.betweenness_subset
import time:       214 |        214 |             networkx.algorithms.centrality.closeness
import time:       238 |        238 |               networkx.algorithms.centrality.flow_matrix
import time:       257 |        495 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       198 |        198 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       151 |        151 |             networkx.algorithms.centrality.current_flow_closeness
import time:       178 |        178 |             networkx.algorithms.centrality.degree_alg
import time:       134 |        134 |             networkx.algorithms.centrality.dispersion
import time:       208 |        208 |             networkx.algorithms.centrality.eigenvector
import time:       327 |        327 |             networkx.algorithms.centrality.group
import time:       143 |        143 |             networkx.algorithms.centrality.harmonic
import time:       331 |        331 |             networkx.algorithms.centrality.katz
import time:       190 |        190 |             networkx.algorithms.centrality.load
import time:       160 |        160 |             networkx.algorithms.centrality.percolation
import time:       181 |        181 |             networkx.algorithms.centrality.reaching
import time:       184 |        184 |             networkx.algorithms.centrality.second_order
import time:       238 |        238 |             networkx.algorithms.centrality.subgraph_alg
import time:       226 |        226 |             networkx.algorithms.centrality.trophic
import time:       140 |        140 |             networkx.algorithms.centrality.voterank_alg
import time:       146 |        146 |             networkx.algorithms.centrality.laplacian
import time:       374 |       6853 |           networkx.algorithms.centrality
import time:       286 |        286 |               networkx.algorithms.components.connected
import time:       346 |        346 |               networkx.algorithms.components.strongly_connected
import time:       207 |        207 |               networkx.algorithms.components.weakly_connected
import time:       196 |        196 |               networkx.algorithms.components.attracting
import time:       233 |        233 |               networkx.algorithms.components.biconnected
import time:       148 |        148 |               networkx.algorithms.components.semiconnected
import time:       206 |       1620 |             networkx.algorithms.components
import time:       311 |       1930 |           networkx.algorithms.chordal
import time:       497 |        497 |           networkx.algorithms.cluster
import time:       404 |        404 |           networkx.algorithms.clique
import time:       214 |        214 |           networkx.algorithms.communicability_alg
import time:       378 |        378 |             networkx.algorithms.coloring.greedy_coloring
import time:       260 |        260 |             networkx.algorithms.coloring.equitable_coloring
import time:       153 |        790 |           networkx.algorithms.coloring
import time:       430 |        430 |           networkx.algorithms.core
import time:       226 |        226 |           networkx.algorithms.covering
import time:       545 |        545 |           networkx.algorithms.cycles
import time:       400 |        400 |           networkx.algorithms.cuts
import time:       268 |        268 |           networkx.algorithms.d_separation
import time:       651 |        651 |           networkx.algorithms.dag
import time:       388 |        388 |           networkx.algorithms.distance_measures
import time:       235 |        235 |           networkx.algorithms.distance_regular
import time:       261 |        261 |           networkx.algorithms.dominance
import time:       220 |        220 |           networkx.algorithms.dominating
import time:       212 |        212 |           networkx.algorithms.efficiency_measures
import time:       275 |        275 |           networkx.algorithms.euler
import time:       286 |        286 |           networkx.algorithms.graphical
import time:       148 |        148 |           networkx.algorithms.hierarchy
import time:       161 |        161 |           networkx.algorithms.hybrid
import time:       255 |        255 |             networkx.algorithms.link_analysis.hits_alg
import time:       227 |        227 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       149 |        630 |           networkx.algorithms.link_analysis
import time:       440 |        440 |           networkx.algorithms.link_prediction
import time:       250 |        250 |           networkx.algorithms.lowest_common_ancestors
import time:       178 |        178 |           networkx.algorithms.isolate
import time:       380 |        380 |           networkx.algorithms.matching
import time:       416 |        416 |             networkx.algorithms.minors.contraction
import time:       156 |        572 |           networkx.algorithms.minors
import time:       162 |        162 |           networkx.algorithms.mis
import time:       137 |        137 |           networkx.algorithms.moral
import time:       159 |        159 |           networkx.algorithms.non_randomness
import time:       267 |        267 |             networkx.algorithms.operators.all
import time:       254 |        254 |             networkx.algorithms.operators.binary
import time:       328 |        328 |             networkx.algorithms.operators.product
import time:       155 |        155 |             networkx.algorithms.operators.unary
import time:       164 |       1166 |           networkx.algorithms.operators
import time:       620 |        620 |           networkx.algorithms.planarity
import time:       198 |        198 |           networkx.algorithms.planar_drawing
import time:       195 |        195 |           networkx.algorithms.polynomials
import time:       152 |        152 |           networkx.algorithms.perfect_graph
import time:       178 |        178 |           networkx.algorithms.reciprocity
import time:       209 |        209 |           networkx.algorithms.regular
import time:       193 |        193 |           networkx.algorithms.richclub
import time:      1287 |       1287 |           networkx.algorithms.similarity
import time:       266 |        266 |           networkx.algorithms.graph_hashing
import time:       379 |        379 |           networkx.algorithms.simple_paths
import time:       306 |        306 |           networkx.algorithms.smallworld
import time:       157 |        157 |           networkx.algorithms.smetric
import time:       255 |        255 |           networkx.algorithms.structuralholes
import time:       195 |        195 |           networkx.algorithms.sparsifiers
import time:       362 |        362 |           networkx.algorithms.summarization
import time:       282 |        282 |           networkx.algorithms.swap
import time:       176 |        176 |           networkx.algorithms.time_dependent
import time:       190 |        190 |             networkx.algorithms.traversal.beamsearch
import time:       289 |        289 |             networkx.algorithms.traversal.breadth_first_search
import time:       254 |        254 |             networkx.algorithms.traversal.depth_first_search
import time:       167 |        167 |             networkx.algorithms.traversal.edgedfs
import time:       152 |        152 |             networkx.algorithms.traversal.edgebfs
import time:       199 |       1248 |           networkx.algorithms.traversal
import time:       308 |        308 |           networkx.algorithms.triads
import time:       243 |        243 |           networkx.algorithms.vitality
import time:       132 |        132 |           networkx.algorithms.voronoi
import time:       127 |        127 |           networkx.algorithms.walks
import time:       243 |        243 |           networkx.algorithms.wiener
import time:       217 |        217 |             networkx.algorithms.approximation.clustering_coefficient
import time:       135 |        135 |               networkx.algorithms.approximation.ramsey
import time:       263 |        398 |             networkx.algorithms.approximation.clique
import time:       234 |        234 |             networkx.algorithms.approximation.connectivity
import time:       154 |        154 |             networkx.algorithms.approximation.distance_measures
import time:       172 |        172 |             networkx.algorithms.approximation.dominating_set
import time:       449 |        449 |             networkx.algorithms.approximation.kcomponents
import time:       158 |        158 |             networkx.algorithms.approximation.matching
import time:       247 |        247 |             networkx.algorithms.approximation.steinertree
import time:       218 |        218 |                     networkx.algorithms.tree.recognition
import time:      1259 |       1476 |                   networkx.algorithms.tree.branchings
import time:       322 |        322 |                   networkx.algorithms.tree.coding
import time:       195 |        195 |                   networkx.algorithms.tree.distance_measures
import time:      1308 |       1308 |                   networkx.algorithms.tree.mst
import time:       193 |        193 |                   networkx.algorithms.tree.operations
import time:       175 |        175 |                   networkx.algorithms.tree.decomposition
import time:       240 |       3905 |                 networkx.algorithms.tree
import time:        24 |       3929 |               networkx.algorithms.tree.mst
import time:       486 |       4414 |             networkx.algorithms.approximation.traveling_salesman
import time:       353 |        353 |             networkx.algorithms.approximation.treewidth
import time:       166 |        166 |             networkx.algorithms.approximation.vertex_cover
import time:       192 |        192 |             networkx.algorithms.approximation.maxcut
import time:       202 |        202 |             networkx.algorithms.approximation.density
import time:       305 |       7655 |           networkx.algorithms.approximation
import time:       306 |        306 |             networkx.algorithms.bipartite.basic
import time:       225 |        225 |             networkx.algorithms.bipartite.centrality
import time:       228 |        228 |             networkx.algorithms.bipartite.cluster
import time:       183 |        183 |                 networkx.algorithms.bipartite.matrix
import time:       261 |        444 |               networkx.algorithms.bipartite.matching
import time:       157 |        600 |             networkx.algorithms.bipartite.covering
import time:       321 |        321 |             networkx.algorithms.bipartite.edgelist
import time:       279 |        279 |             networkx.algorithms.bipartite.projection
import time:       165 |        165 |             networkx.algorithms.bipartite.redundancy
import time:       138 |        138 |             networkx.algorithms.bipartite.spectral
import time:       336 |        336 |             networkx.algorithms.bipartite.generators
import time:       159 |        159 |             networkx.algorithms.bipartite.extendability
import time:       198 |        198 |             networkx.algorithms.bipartite.link_analysis
import time:       302 |       3253 |           networkx.algorithms.bipartite
import time:       222 |        222 |           networkx.algorithms.node_classification
import time:       220 |        220 |             networkx.algorithms.community.asyn_fluid
import time:       342 |        342 |             networkx.algorithms.community.bipartitions
import time:       170 |        170 |             networkx.algorithms.community.centrality
import time:       180 |        180 |             networkx.algorithms.community.divisive
import time:       138 |        138 |             networkx.algorithms.community.kclique
import time:       234 |        234 |             networkx.algorithms.community.label_propagation
import time:       249 |        249 |             networkx.algorithms.community.lukes
import time:       134 |        134 |                 networkx.algorithms.community.community_utils
import time:       315 |        448 |               networkx.algorithms.community.quality
import time:       194 |        194 |               networkx.utils.mapped_queue
import time:       278 |        919 |             networkx.algorithms.community.modularity_max
import time:       308 |        308 |             networkx.algorithms.community.louvain
import time:       316 |        316 |             networkx.algorithms.community.leiden
import time:       149 |        149 |             networkx.algorithms.community.local
import time:       283 |       3503 |           networkx.algorithms.community
import time:       261 |        261 |                 networkx.algorithms.flow.utils
import time:       194 |        455 |               networkx.algorithms.flow.boykovkolmogorov
import time:       207 |        207 |               networkx.algorithms.flow.dinitz_alg
import time:       181 |        181 |               networkx.algorithms.flow.edmondskarp
import time:       211 |        211 |               networkx.algorithms.flow.preflowpush
import time:       177 |        177 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       326 |       1553 |             networkx.algorithms.flow.maxflow
import time:       197 |        197 |             networkx.algorithms.flow.mincost
import time:       158 |        158 |             networkx.algorithms.flow.gomory_hu
import time:       242 |        242 |             networkx.algorithms.flow.capacityscaling
import time:       399 |        399 |             networkx.algorithms.flow.networksimplex
import time:       188 |       2735 |           networkx.algorithms.flow
import time:       300 |        300 |             networkx.algorithms.isomorphism.isomorph
import time:       322 |        322 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       256 |        577 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       222 |        222 |             networkx.algorithms.isomorphism.matchhelpers
import time:       247 |        247 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       428 |        428 |             networkx.algorithms.isomorphism.ismags
import time:       329 |        329 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       615 |        615 |             networkx.algorithms.isomorphism.vf2pp
import time:       257 |       2971 |           networkx.algorithms.isomorphism
import time:       334 |        334 |           networkx.algorithms.tournament
import time:       154 |        154 |               networkx.algorithms.connectivity.utils
import time:       333 |        486 |             networkx.algorithms.connectivity.connectivity
import time:       368 |        368 |             networkx.algorithms.connectivity.cuts
import time:       621 |        621 |             networkx.algorithms.connectivity.edge_augmentation
import time:       311 |        311 |             networkx.algorithms.connectivity.edge_kcomponents
import time:       971 |        971 |             networkx.algorithms.connectivity.disjoint_paths
import time:       224 |        224 |             networkx.algorithms.connectivity.kcomponents
import time:       195 |        195 |             networkx.algorithms.connectivity.kcutsets
import time:       176 |        176 |             networkx.algorithms.connectivity.stoerwagner
import time:       294 |       3640 |           networkx.algorithms.connectivity
import time:      1452 |      55877 |         networkx.algorithms
import time:       287 |        287 |           networkx.linalg.attrmatrix
import time:       213 |        213 |           networkx.linalg.spectrum
import time:       166 |        166 |           networkx.linalg.graphmatrix
import time:       253 |        253 |           networkx.linalg.laplacianmatrix
import time:       375 |        375 |           networkx.linalg.algebraicconnectivity
import time:       278 |        278 |           networkx.linalg.modularitymatrix
import time:       159 |        159 |           networkx.linalg.bethehessianmatrix
import time:       327 |       2055 |         networkx.linalg
import time:       524 |        524 |           networkx.drawing.layout
import time:       197 |        197 |           networkx.drawing.nx_latex
import time:       579 |        579 |           networkx.drawing.nx_pylab
import time:       256 |        256 |           networkx.drawing.nx_agraph
import time:       348 |        348 |           networkx.drawing.nx_pydot
import time:       265 |       2167 |         networkx.drawing
import time:     12092 |     111664 |       networkx
import time:       126 |        126 |           elastic_notebook.core
import time:       165 |        291 |         elastic_notebook.core.graph
import time:       172 |        462 |       elastic_notebook.core.graph.cell_execution
import time:       115 |        115 |       elastic_notebook.core.graph.variable_snapshot
import time:       238 |     112477 |     elastic_notebook.algorithm.optimizer_exact
import time:        99 |         99 |       elastic_notebook.core.common
import time:       194 |        292 |     elastic_notebook.core.common.profile_migration_speed
import time:       138 |        138 |     elastic_notebook.core.graph.graph
import time:       115 |        115 |       elastic_notebook.core.io
import time:       132 |        132 |         dill.__info__
import time:       501 |        501 |           dill.logger
import time:      1135 |       1135 |           _pyio
import time:       352 |        352 |                 multiprocessing.process
import time:       391 |        391 |                 multiprocessing.reduction
import time:       550 |       1292 |               multiprocessing.context
import time:       232 |       1523 |             multiprocessing
import time:        28 |       1551 |           multiprocessing.reduction
import time:       198 |        198 |           dill._shims
import time:       112 |        112 |           dill.settings
import time:        76 |         76 |           winreg
import time:      1800 |       5371 |         dill._dill
import time:       877 |        877 |         dill.session
import time:       144 |        144 |           dill.pointers
import time:       342 |        486 |         dill.detect
import time:       330 |        330 |         dill.source
import time:       154 |        154 |         dill.temp
import time:       117 |        117 |         dill.objtypes
import time:       392 |       7857 |       dill
import time:       125 |        125 |       elastic_notebook.core.io.adapter
import time:       208 |       8303 |     elastic_notebook.core.io.filesystem_adapter
import time:       119 |        119 |     elastic_notebook.core.io.recover
import time:       103 |        103 |       elastic_notebook.core.mutation
import time:       242 |        242 |           pytz.exceptions
import time:       274 |        274 |           pytz.lazy
import time:       274 |        274 |           pytz.tzinfo
import time:       152 |        152 |           pytz.tzfile
import time:       776 |       1715 |         pytz
import time:       137 |        137 |           dateutil._version
import time:       212 |        349 |         dateutil
import time:       147 |        147 |           pandas.compat._constants
import time:       177 |        177 |           pandas.compat.compressors
import time:       110 |        110 |               pandas.util
