import time: self [us] | cumulative | imported package
import time:       186 |        186 |                           jedi.inference.gradual.conversion
import time:       417 |        603 |                         jedi.inference.compiled.mixed
import time:       133 |        133 |                           pydoc_data
import time:      1305 |       1305 |                           pydoc_data.topics
import time:       254 |       1691 |                         jedi.api.keywords
import time:       351 |        351 |                         jedi.api.completion_cache
import time:       513 |        513 |                         jedi.api.helpers
import time:       672 |      24871 |                       jedi.api.classes
import time:       233 |        233 |                       jedi.api.interpreter
import time:       210 |        210 |                         jedi.api.strings
import time:       184 |        184 |                         jedi.api.file_name
import time:       159 |        159 |                         jedi.inference.docstring_utils
import time:       706 |       1259 |                       jedi.api.completion
import time:       253 |        253 |                         filecmp
import time:       548 |        801 |                       jedi.api.environment
import time:       229 |        229 |                         jedi.inference.references
import time:       317 |        545 |                       jedi.api.project
import time:       140 |        140 |                       jedi.api.errors
import time:       274 |        274 |                         jedi.inference.value.namespace
import time:       305 |        579 |                       jedi.api.refactoring
import time:       298 |        298 |                       jedi.api.refactoring.extract
import time:       115 |        115 |                       jedi.inference.gradual.utils
import time:       826 |      44863 |                     jedi.api
import time:       942 |        942 |                       jedi.plugins.stdlib
import time:       117 |        117 |                       jedi.plugins.flask
import time:       270 |        270 |                       jedi.plugins.pytest
import time:       473 |        473 |                       jedi.plugins.django
import time:       297 |       2097 |                     jedi.plugins.registry
import time:       197 |      47157 |                   jedi
import time:      4418 |      57316 |                 IPython.core.completer
import time:       318 |        318 |                 IPython.terminal.ptutils
import time:       170 |        170 |                   IPython.terminal.shortcuts.auto_match
import time:      1082 |       1082 |                     IPython.terminal.shortcuts.filters
import time:       506 |       1587 |                   IPython.terminal.shortcuts.auto_suggest
import time:      3240 |       4995 |                 IPython.terminal.shortcuts
import time:       308 |        308 |                 concurrent.futures.thread
import time:       420 |      63356 |               IPython.terminal.debugger
import time:       232 |        232 |                 IPython.lib.clipboard
import time:       418 |        650 |               IPython.terminal.magics
import time:       227 |        227 |               IPython.terminal.pt_inputhooks
import time:       438 |        438 |               IPython.terminal.prompts
import time:      1987 |     121307 |             IPython.terminal.interactiveshell
import time:       344 |        344 |                 IPython.core.magics.auto
import time:      2534 |       2534 |                 IPython.core.magics.basic
import time:       845 |        845 |                       http
import time:      1100 |       1945 |                     http.client
import time:       292 |        292 |                       urllib.response
import time:       249 |        541 |                     urllib.error
import time:      1557 |       4042 |                   urllib.request
import time:       146 |        146 |                   IPython.utils.contexts
import time:       804 |       4991 |                 IPython.core.magics.code
import time:       382 |        382 |                 IPython.core.magics.config
import time:       722 |        722 |                 IPython.core.magics.display
import time:       211 |        211 |                     _lsprof
import time:      1305 |       1305 |                     profile
import time:       261 |       1776 |                   cProfile
import time:      1671 |       1671 |                   pstats
import time:       229 |        229 |                   timeit
import time:       122 |        122 |                   IPython.utils.module_paths
import time:       193 |        193 |                     resource
import time:       125 |        318 |                   IPython.utils.timing
import time:       302 |        302 |                   IPython.core.magics.ast_mod
import time:     18862 |      23277 |                 IPython.core.magics.execution
import time:       336 |        336 |                 IPython.core.magics.extension
import time:      1716 |       1716 |                 IPython.core.magics.history
import time:       333 |        333 |                 IPython.core.magics.logging
import time:       492 |        492 |                 IPython.core.magics.namespace
import time:      1130 |       1130 |                 IPython.core.magics.osm
import time:       397 |        397 |                 IPython.core.magics.packaging
import time:      1508 |       1508 |                 IPython.core.magics.pylab
import time:      1329 |       1329 |                 IPython.core.magics.script
import time:       638 |      40122 |               IPython.core.magics
import time:       842 |        842 |               IPython.core.shellapp
import time:       154 |        154 |                 IPython.extensions
import time:       406 |        560 |               IPython.extensions.storemagic
import time:      1354 |      42877 |             IPython.terminal.ipapp
import time:      2048 |     221965 |           IPython.terminal.embed
import time:       158 |        158 |           IPython.utils.frame
import time:       405 |     315338 |         IPython
import time:        16 |     315353 |       IPython.core
import time:        21 |     315373 |     IPython.core.interactiveshell
import time:       106 |        106 |       elastic_notebook.algorithm
import time:       187 |        187 |         numpy.version
import time:       131 |        131 |         numpy._expired_attrs_2_0
import time:       122 |        122 |             numpy._utils._convertions
import time:       130 |        252 |           numpy._utils
import time:       318 |        569 |         numpy._globals
import time:        41 |         41 |           numpy._distributor_init_local
import time:       133 |        174 |         numpy._distributor_init
import time:       307 |        307 |                   numpy.exceptions
import time:       324 |        324 |                   numpy._core._exceptions
import time:       129 |        129 |                   numpy._core.printoptions
import time:       408 |        408 |                   numpy.dtypes
import time:      8908 |      10075 |                 numpy._core._multiarray_umath
import time:       161 |        161 |                   numpy._utils._inspect
import time:       354 |        515 |                 numpy._core.overrides
import time:      2166 |      12754 |               numpy._core.multiarray
import time:       314 |        314 |               numpy._core.umath
import time:       193 |        193 |                 numpy._core._dtype
import time:       132 |        132 |                 numpy._core._string_helpers
import time:       335 |        335 |                 numpy._core._type_aliases
import time:       417 |       1076 |               numpy._core.numerictypes
import time:       233 |        233 |                       numpy._core._methods
import time:      1046 |       1279 |                     numpy._core.fromnumeric
import time:       420 |       1698 |                   numpy._core.shape_base
import time:       222 |        222 |                   numpy._core._ufunc_config
import time:       158 |        158 |                   numpy._core._asarray
import time:       749 |        749 |                   numpy._core.arrayprint
import time:      1082 |       3907 |                 numpy._core.numeric
import time:       446 |       4352 |               numpy._core.einsumfunc
import time:       270 |        270 |               numpy._core.function_base
import time:       278 |        278 |               numpy._core.getlimits
import time:       261 |        261 |               numpy._core.memmap
import time:       384 |        384 |               numpy._core.records
import time:      6869 |       6869 |               numpy._core._add_newdocs
import time:      1724 |       1724 |               numpy._core._add_newdocs_scalars
import time:       153 |        153 |               numpy._core._dtype_ctypes
import time:       544 |        544 |                   _ctypes
import time:       330 |        330 |                   ctypes._endian
import time:      1093 |       1966 |                 ctypes
import time:       841 |       2806 |               numpy._core._internal
import time:       173 |        173 |               numpy._pytesttester
import time:       671 |      32078 |             numpy._core
import time:        30 |      32107 |           numpy._core._multiarray_umath
import time:       348 |      32455 |         numpy.__config__
import time:       229 |        229 |                           numpy._typing._nbit_base
import time:       234 |        234 |                           numpy._typing._nested_sequence
import time:       110 |        110 |                           numpy._typing._shape
import time:      2155 |       2727 |                         numpy._typing._array_like
import time:      1834 |       1834 |                         numpy._typing._char_codes
import time:      2516 |       2516 |                         numpy._typing._dtype_like
import time:       136 |        136 |                         numpy._typing._nbit
import time:       119 |        119 |                         numpy._typing._scalars
import time:       105 |        105 |                         numpy._typing._ufunc
import time:       349 |       7784 |                       numpy._typing
import time:       362 |        362 |                         numpy.lib._stride_tricks_impl
import time:       343 |        704 |                       numpy.lib._twodim_base_impl
import time:       111 |        111 |                         numpy.lib._array_utils_impl
import time:       123 |        233 |                       numpy.lib.array_utils
import time:       343 |        343 |                       numpy.linalg._umath_linalg
import time:      1786 |      10849 |                     numpy.linalg._linalg
import time:       178 |      11026 |                   numpy.linalg
import time:       347 |      11372 |                 numpy.matrixlib.defmatrix
import time:       138 |      11510 |               numpy.matrixlib
import time:       313 |        313 |                 numpy.lib._histograms_impl
import time:      1285 |       1598 |               numpy.lib._function_base_impl
import time:       476 |      13583 |             numpy.lib._index_tricks_impl
import time:       339 |      13921 |           numpy.lib._arraypad_impl
import time:       871 |        871 |           numpy.lib._arraysetops_impl
import time:       200 |        200 |           numpy.lib._arrayterator_impl
import time:       436 |        436 |           numpy.lib._nanfunctions_impl
import time:       247 |        247 |                 numpy.lib._utils_impl
import time:       257 |        504 |               numpy.lib._format_impl
import time:       131 |        635 |             numpy.lib.format
import time:       427 |        427 |             numpy.lib._datasource
import time:       470 |        470 |             numpy.lib._iotools
import time:       719 |       2249 |           numpy.lib._npyio_impl
import time:       218 |        218 |               numpy.lib._ufunclike_impl
import time:       324 |        541 |             numpy.lib._type_check_impl
import time:       672 |       1213 |           numpy.lib._polynomial_impl
import time:       572 |        572 |           numpy.lib._shape_base_impl
import time:       172 |        172 |           numpy.lib._version
import time:       142 |        142 |           numpy.lib.introspect
import time:       200 |        200 |           numpy.lib.mixins
import time:       103 |        103 |           numpy.lib.npyio
import time:       291 |        291 |             numpy.lib._scimath_impl
import time:       108 |        399 |           numpy.lib.scimath
import time:       147 |        147 |           numpy.lib.stride_tricks
import time:       559 |      21177 |         numpy.lib
import time:       205 |        205 |         numpy._array_api_info
import time:      1493 |      56388 |       numpy
import time:       328 |        328 |       elastic_notebook.algorithm.selector
import time:       238 |      57058 |     elastic_notebook.algorithm.baseline
import time:       234 |        234 |         networkx.lazy_imports
import time:       350 |        350 |         networkx.exception
import time:       466 |        466 |           networkx.utils.misc
import time:       450 |        450 |             gzip
import time:       606 |       1055 |           networkx.utils.decorators
import time:       207 |        207 |           networkx.utils.random_sequence
import time:       146 |        146 |           networkx.utils.union_find
import time:       137 |        137 |           networkx.utils.rcm
import time:       235 |        235 |           networkx.utils.heaps
import time:       587 |        587 |           networkx.utils.configs
import time:     13692 |      13692 |           networkx.utils.backends
import time:       243 |      16765 |         networkx.utils
import time:       288 |        288 |             networkx.convert
import time:       538 |        538 |             networkx.classes.coreviews
import time:      1004 |       1004 |             networkx.classes.reportviews
import time:       515 |       2342 |           networkx.classes.graph
import time:       415 |        415 |           networkx.classes.digraph
import time:       347 |        347 |           networkx.classes.multigraph
import time:       297 |        297 |           networkx.classes.multidigraph
import time:       669 |        669 |           networkx.classes.function
import time:       154 |        154 |             networkx.classes.filters
import time:       197 |        350 |           networkx.classes.graphviews
import time:       284 |       4701 |         networkx.classes
import time:       480 |        480 |         networkx.convert_matrix
import time:       222 |        222 |         networkx.relabel
import time:        96 |         96 |                 importlib.resources._itertools
import time:       348 |        443 |               importlib.resources.readers
import time:       107 |        550 |             importlib.readers
import time:       326 |        876 |           networkx.generators.atlas
import time:       693 |        693 |           networkx.generators.classic
import time:       179 |        179 |           networkx.generators.cographs
import time:       408 |        408 |           networkx.generators.community
import time:       584 |        584 |           networkx.generators.degree_seq
import time:       340 |        340 |           networkx.generators.directed
import time:       227 |        227 |           networkx.generators.duplication
import time:       160 |        160 |           networkx.generators.ego
import time:       292 |        292 |           networkx.generators.expanders
import time:       427 |        427 |           networkx.generators.geometric
import time:       301 |        301 |           networkx.generators.harary_graph
import time:       282 |        282 |           networkx.generators.internet_as_graphs
import time:       204 |        204 |           networkx.generators.intersection
import time:       152 |        152 |           networkx.generators.interval_graph
import time:       283 |        283 |           networkx.generators.joint_degree_seq
import time:       296 |        296 |           networkx.generators.lattice
import time:       253 |        253 |           networkx.generators.line
import time:       207 |        207 |           networkx.generators.mycielski
import time:       207 |        207 |           networkx.generators.nonisomorphic_trees
import time:       155 |        155 |           networkx.generators.random_clustered
import time:       780 |        780 |           networkx.generators.random_graphs
import time:       668 |        668 |           networkx.generators.small
import time:       331 |        331 |           networkx.generators.social
import time:       201 |        201 |           networkx.generators.spectral_graph_forge
import time:       160 |        160 |           networkx.generators.stochastic
import time:       139 |        139 |           networkx.generators.sudoku
import time:       167 |        167 |           networkx.generators.time_series
import time:       387 |        387 |           networkx.generators.trees
import time:       171 |        171 |           networkx.generators.triads
import time:       633 |      10152 |         networkx.generators
import time:       261 |        261 |           networkx.readwrite.adjlist
import time:       305 |        305 |           networkx.readwrite.multiline_adjlist
import time:       226 |        226 |           networkx.readwrite.edgelist
import time:       217 |        217 |           networkx.readwrite.pajek
import time:       200 |        200 |           networkx.readwrite.leda
import time:       229 |        229 |             networkx.readwrite.graph6
import time:       210 |        439 |           networkx.readwrite.sparse6
import time:       711 |        711 |           networkx.readwrite.gml
import time:       599 |        599 |           networkx.readwrite.graphml
import time:       122 |        122 |               xml.etree
import time:       487 |        487 |               xml.etree.ElementPath
import time:       169 |        169 |               _elementtree
import time:      1000 |       1776 |             xml.etree.ElementTree
import time:       521 |       2297 |           networkx.readwrite.gexf
import time:       213 |        213 |             networkx.readwrite.json_graph.node_link
import time:       152 |        152 |             networkx.readwrite.json_graph.adjacency
import time:       148 |        148 |             networkx.readwrite.json_graph.tree
import time:       183 |        183 |             networkx.readwrite.json_graph.cytoscape
import time:       196 |        890 |           networkx.readwrite.json_graph
import time:       374 |        374 |           networkx.readwrite.text
import time:       277 |       6791 |         networkx.readwrite
import time:       229 |        229 |             networkx.algorithms.assortativity.connectivity
import time:       184 |        184 |                 networkx.algorithms.assortativity.pairs
import time:      1039 |       1222 |               networkx.algorithms.assortativity.mixing
import time:       233 |       1455 |             networkx.algorithms.assortativity.correlation
import time:       201 |        201 |             networkx.algorithms.assortativity.neighbor_degree
import time:       226 |       2109 |           networkx.algorithms.assortativity
import time:       222 |        222 |           networkx.algorithms.asteroidal
import time:       171 |        171 |           networkx.algorithms.boundary
import time:       190 |        190 |           networkx.algorithms.broadcasting
import time:       192 |        192 |           networkx.algorithms.bridges
import time:       156 |        156 |           networkx.algorithms.chains
import time:       309 |        309 |                   networkx.algorithms.shortest_paths.generic
import time:       350 |        350 |                   networkx.algorithms.shortest_paths.unweighted
import time:       677 |        677 |                   networkx.algorithms.shortest_paths.weighted
import time:       188 |        188 |                   networkx.algorithms.shortest_paths.astar
import time:       217 |        217 |                   networkx.algorithms.shortest_paths.dense
import time:       196 |       1933 |                 networkx.algorithms.shortest_paths
import time:        24 |       1957 |               networkx.algorithms.shortest_paths.weighted
import time:       319 |       2276 |             networkx.algorithms.centrality.betweenness
import time:       255 |        255 |             networkx.algorithms.centrality.betweenness_subset
import time:       191 |        191 |             networkx.algorithms.centrality.closeness
import time:       257 |        257 |               networkx.algorithms.centrality.flow_matrix
import time:       246 |        502 |             networkx.algorithms.centrality.current_flow_betweenness
import time:       212 |        212 |             networkx.algorithms.centrality.current_flow_betweenness_subset
import time:       158 |        158 |             networkx.algorithms.centrality.current_flow_closeness
import time:       166 |        166 |             networkx.algorithms.centrality.degree_alg
import time:       135 |        135 |             networkx.algorithms.centrality.dispersion
import time:       237 |        237 |             networkx.algorithms.centrality.eigenvector
import time:       304 |        304 |             networkx.algorithms.centrality.group
import time:       141 |        141 |             networkx.algorithms.centrality.harmonic
import time:       286 |        286 |             networkx.algorithms.centrality.katz
import time:       202 |        202 |             networkx.algorithms.centrality.load
import time:       157 |        157 |             networkx.algorithms.centrality.percolation
import time:       173 |        173 |             networkx.algorithms.centrality.reaching
import time:       155 |        155 |             networkx.algorithms.centrality.second_order
import time:       216 |        216 |             networkx.algorithms.centrality.subgraph_alg
import time:       248 |        248 |             networkx.algorithms.centrality.trophic
import time:       140 |        140 |             networkx.algorithms.centrality.voterank_alg
import time:       141 |        141 |             networkx.algorithms.centrality.laplacian
import time:       396 |       6682 |           networkx.algorithms.centrality
import time:       280 |        280 |               networkx.algorithms.components.connected
import time:       336 |        336 |               networkx.algorithms.components.strongly_connected
import time:       207 |        207 |               networkx.algorithms.components.weakly_connected
import time:       201 |        201 |               networkx.algorithms.components.attracting
import time:       275 |        275 |               networkx.algorithms.components.biconnected
import time:       144 |        144 |               networkx.algorithms.components.semiconnected
import time:       208 |       1648 |             networkx.algorithms.components
import time:       295 |       1942 |           networkx.algorithms.chordal
import time:       457 |        457 |           networkx.algorithms.cluster
import time:       434 |        434 |           networkx.algorithms.clique
import time:       186 |        186 |           networkx.algorithms.communicability_alg
import time:       354 |        354 |             networkx.algorithms.coloring.greedy_coloring
import time:       267 |        267 |             networkx.algorithms.coloring.equitable_coloring
import time:       153 |        773 |           networkx.algorithms.coloring
import time:       362 |        362 |           networkx.algorithms.core
import time:       183 |        183 |           networkx.algorithms.covering
import time:       577 |        577 |           networkx.algorithms.cycles
import time:       353 |        353 |           networkx.algorithms.cuts
import time:       303 |        303 |           networkx.algorithms.d_separation
import time:       634 |        634 |           networkx.algorithms.dag
import time:       425 |        425 |           networkx.algorithms.distance_measures
import time:       223 |        223 |           networkx.algorithms.distance_regular
import time:       244 |        244 |           networkx.algorithms.dominance
import time:       263 |        263 |           networkx.algorithms.dominating
import time:       187 |        187 |           networkx.algorithms.efficiency_measures
import time:       277 |        277 |           networkx.algorithms.euler
import time:       249 |        249 |           networkx.algorithms.graphical
import time:       161 |        161 |           networkx.algorithms.hierarchy
import time:       157 |        157 |           networkx.algorithms.hybrid
import time:       211 |        211 |             networkx.algorithms.link_analysis.hits_alg
import time:       200 |        200 |             networkx.algorithms.link_analysis.pagerank_alg
import time:       133 |        544 |           networkx.algorithms.link_analysis
import time:       420 |        420 |           networkx.algorithms.link_prediction
import time:       205 |        205 |           networkx.algorithms.lowest_common_ancestors
import time:       145 |        145 |           networkx.algorithms.isolate
import time:       351 |        351 |           networkx.algorithms.matching
import time:       378 |        378 |             networkx.algorithms.minors.contraction
import time:       178 |        555 |           networkx.algorithms.minors
import time:       183 |        183 |           networkx.algorithms.mis
import time:       142 |        142 |           networkx.algorithms.moral
import time:       202 |        202 |           networkx.algorithms.non_randomness
import time:       258 |        258 |             networkx.algorithms.operators.all
import time:       239 |        239 |             networkx.algorithms.operators.binary
import time:       355 |        355 |             networkx.algorithms.operators.product
import time:       173 |        173 |             networkx.algorithms.operators.unary
import time:       196 |       1219 |           networkx.algorithms.operators
import time:       599 |        599 |           networkx.algorithms.planarity
import time:       218 |        218 |           networkx.algorithms.planar_drawing
import time:       177 |        177 |           networkx.algorithms.polynomials
import time:       138 |        138 |           networkx.algorithms.perfect_graph
import time:       166 |        166 |           networkx.algorithms.reciprocity
import time:       200 |        200 |           networkx.algorithms.regular
import time:       232 |        232 |           networkx.algorithms.richclub
import time:      1279 |       1279 |           networkx.algorithms.similarity
import time:       257 |        257 |           networkx.algorithms.graph_hashing
import time:       347 |        347 |           networkx.algorithms.simple_paths
import time:       274 |        274 |           networkx.algorithms.smallworld
import time:       130 |        130 |           networkx.algorithms.smetric
import time:       237 |        237 |           networkx.algorithms.structuralholes
import time:       208 |        208 |           networkx.algorithms.sparsifiers
import time:       327 |        327 |           networkx.algorithms.summarization
import time:       245 |        245 |           networkx.algorithms.swap
import time:       163 |        163 |           networkx.algorithms.time_dependent
import time:       211 |        211 |             networkx.algorithms.traversal.beamsearch
import time:       262 |        262 |             networkx.algorithms.traversal.breadth_first_search
import time:       236 |        236 |             networkx.algorithms.traversal.depth_first_search
import time:       150 |        150 |             networkx.algorithms.traversal.edgedfs
import time:       156 |        156 |             networkx.algorithms.traversal.edgebfs
import time:       204 |       1216 |           networkx.algorithms.traversal
import time:       303 |        303 |           networkx.algorithms.triads
import time:       216 |        216 |           networkx.algorithms.vitality
import time:       140 |        140 |           networkx.algorithms.voronoi
import time:       116 |        116 |           networkx.algorithms.walks
import time:       264 |        264 |           networkx.algorithms.wiener
import time:       210 |        210 |             networkx.algorithms.approximation.clustering_coefficient
import time:       168 |        168 |               networkx.algorithms.approximation.ramsey
import time:       260 |        428 |             networkx.algorithms.approximation.clique
import time:       240 |        240 |             networkx.algorithms.approximation.connectivity
import time:       164 |        164 |             networkx.algorithms.approximation.distance_measures
import time:       186 |        186 |             networkx.algorithms.approximation.dominating_set
import time:       487 |        487 |             networkx.algorithms.approximation.kcomponents
import time:       148 |        148 |             networkx.algorithms.approximation.matching
import time:       240 |        240 |             networkx.algorithms.approximation.steinertree
import time:       200 |        200 |                     networkx.algorithms.tree.recognition
import time:      1286 |       1486 |                   networkx.algorithms.tree.branchings
import time:       302 |        302 |                   networkx.algorithms.tree.coding
import time:       177 |        177 |                   networkx.algorithms.tree.distance_measures
import time:      1306 |       1306 |                   networkx.algorithms.tree.mst
import time:       183 |        183 |                   networkx.algorithms.tree.operations
import time:       167 |        167 |                   networkx.algorithms.tree.decomposition
import time:       229 |       3849 |                 networkx.algorithms.tree
import time:        24 |       3872 |               networkx.algorithms.tree.mst
import time:       463 |       4335 |             networkx.algorithms.approximation.traveling_salesman
import time:       380 |        380 |             networkx.algorithms.approximation.treewidth
import time:       157 |        157 |             networkx.algorithms.approximation.vertex_cover
import time:       188 |        188 |             networkx.algorithms.approximation.maxcut
import time:       203 |        203 |             networkx.algorithms.approximation.density
import time:       332 |       7692 |           networkx.algorithms.approximation
import time:       328 |        328 |             networkx.algorithms.bipartite.basic
import time:       246 |        246 |             networkx.algorithms.bipartite.centrality
import time:       303 |        303 |             networkx.algorithms.bipartite.cluster
import time:       194 |        194 |                 networkx.algorithms.bipartite.matrix
import time:       282 |        476 |               networkx.algorithms.bipartite.matching
import time:       232 |        707 |             networkx.algorithms.bipartite.covering
import time:       332 |        332 |             networkx.algorithms.bipartite.edgelist
import time:       309 |        309 |             networkx.algorithms.bipartite.projection
import time:       152 |        152 |             networkx.algorithms.bipartite.redundancy
import time:       136 |        136 |             networkx.algorithms.bipartite.spectral
import time:       358 |        358 |             networkx.algorithms.bipartite.generators
import time:       169 |        169 |             networkx.algorithms.bipartite.extendability
import time:       182 |        182 |             networkx.algorithms.bipartite.link_analysis
import time:       338 |       3555 |           networkx.algorithms.bipartite
import time:       191 |        191 |           networkx.algorithms.node_classification
import time:       251 |        251 |             networkx.algorithms.community.asyn_fluid
import time:       332 |        332 |             networkx.algorithms.community.bipartitions
import time:       152 |        152 |             networkx.algorithms.community.centrality
import time:       154 |        154 |             networkx.algorithms.community.divisive
import time:       124 |        124 |             networkx.algorithms.community.kclique
import time:       240 |        240 |             networkx.algorithms.community.label_propagation
import time:       197 |        197 |             networkx.algorithms.community.lukes
import time:       112 |        112 |                 networkx.algorithms.community.community_utils
import time:       263 |        375 |               networkx.algorithms.community.quality
import time:       234 |        234 |               networkx.utils.mapped_queue
import time:       242 |        850 |             networkx.algorithms.community.modularity_max
import time:       291 |        291 |             networkx.algorithms.community.louvain
import time:       303 |        303 |             networkx.algorithms.community.leiden
import time:       144 |        144 |             networkx.algorithms.community.local
import time:       288 |       3320 |           networkx.algorithms.community
import time:       256 |        256 |                 networkx.algorithms.flow.utils
import time:       185 |        440 |               networkx.algorithms.flow.boykovkolmogorov
import time:       210 |        210 |               networkx.algorithms.flow.dinitz_alg
import time:       171 |        171 |               networkx.algorithms.flow.edmondskarp
import time:       209 |        209 |               networkx.algorithms.flow.preflowpush
import time:       164 |        164 |               networkx.algorithms.flow.shortestaugmentingpath
import time:       341 |       1533 |             networkx.algorithms.flow.maxflow
import time:       195 |        195 |             networkx.algorithms.flow.mincost
import time:       189 |        189 |             networkx.algorithms.flow.gomory_hu
import time:       227 |        227 |             networkx.algorithms.flow.capacityscaling
import time:       385 |        385 |             networkx.algorithms.flow.networksimplex
import time:       218 |       2744 |           networkx.algorithms.flow
import time:       322 |        322 |             networkx.algorithms.isomorphism.isomorph
import time:       282 |        282 |               networkx.algorithms.isomorphism.isomorphvf2
import time:       223 |        505 |             networkx.algorithms.isomorphism.vf2userfunc
import time:       225 |        225 |             networkx.algorithms.isomorphism.matchhelpers
import time:       225 |        225 |             networkx.algorithms.isomorphism.temporalisomorphvf2
import time:       409 |        409 |             networkx.algorithms.isomorphism.ismags
import time:       349 |        349 |             networkx.algorithms.isomorphism.tree_isomorphism
import time:       594 |        594 |             networkx.algorithms.isomorphism.vf2pp
import time:       247 |       2874 |           networkx.algorithms.isomorphism
import time:       354 |        354 |           networkx.algorithms.tournament
import time:       145 |        145 |               networkx.algorithms.connectivity.utils
import time:       319 |        464 |             networkx.algorithms.connectivity.connectivity
import time:       371 |        371 |             networkx.algorithms.connectivity.cuts
import time:       593 |        593 |             networkx.algorithms.connectivity.edge_augmentation
import time:       344 |        344 |             networkx.algorithms.connectivity.edge_kcomponents
import time:       961 |        961 |             networkx.algorithms.connectivity.disjoint_paths
import time:       233 |        233 |             networkx.algorithms.connectivity.kcomponents
import time:       179 |        179 |             networkx.algorithms.connectivity.kcutsets
import time:       167 |        167 |             networkx.algorithms.connectivity.stoerwagner
import time:       285 |       3594 |           networkx.algorithms.connectivity
import time:      1401 |      55220 |         networkx.algorithms
import time:       240 |        240 |           networkx.linalg.attrmatrix
import time:       198 |        198 |           networkx.linalg.spectrum
import time:       169 |        169 |           networkx.linalg.graphmatrix
import time:       273 |        273 |           networkx.linalg.laplacianmatrix
import time:       373 |        373 |           networkx.linalg.algebraicconnectivity
import time:       281 |        281 |           networkx.linalg.modularitymatrix
import time:       161 |        161 |           networkx.linalg.bethehessianmatrix
import time:       339 |       2029 |         networkx.linalg
import time:       498 |        498 |           networkx.drawing.layout
import time:       197 |        197 |           networkx.drawing.nx_latex
import time:       571 |        571 |           networkx.drawing.nx_pylab
import time:       263 |        263 |           networkx.drawing.nx_agraph
import time:       362 |        362 |           networkx.drawing.nx_pydot
import time:       306 |       2194 |         networkx.drawing
import time:     14405 |     113538 |       networkx
import time:       137 |        137 |           elastic_notebook.core
import time:       158 |        295 |         elastic_notebook.core.graph
import time:       175 |        469 |       elastic_notebook.core.graph.cell_execution
import time:       129 |        129 |       elastic_notebook.core.graph.variable_snapshot
import time:       233 |     114368 |     elastic_notebook.algorithm.optimizer_exact
import time:       101 |        101 |       elastic_notebook.core.common
import time:       221 |        322 |     elastic_notebook.core.common.profile_migration_speed
import time:       148 |        148 |     elastic_notebook.core.graph.graph
import time:       104 |        104 |       elastic_notebook.core.io
import time:       140 |        140 |         dill.__info__
import time:       553 |        553 |           dill.logger
import time:      1156 |       1156 |           _pyio
import time:       321 |        321 |                 multiprocessing.process
import time:       430 |        430 |                 multiprocessing.reduction
import time:       529 |       1279 |               multiprocessing.context
import time:       250 |       1529 |             multiprocessing
import time:        26 |       1554 |           multiprocessing.reduction
import time:       184 |        184 |           dill._shims
import time:       105 |        105 |           dill.settings
import time:        79 |         79 |           winreg
import time:      1812 |       5441 |         dill._dill
import time:       916 |        916 |         dill.session
import time:       151 |        151 |           dill.pointers
import time:       355 |        506 |         dill.detect
import time:       345 |        345 |         dill.source
import time:       156 |        156 |         dill.temp
import time:       116 |        116 |         dill.objtypes
import time:       384 |       8000 |       dill
import time:       115 |        115 |       elastic_notebook.core.io.adapter
import time:       202 |       8420 |     elastic_notebook.core.io.filesystem_adapter
import time:       113 |        113 |     elastic_notebook.core.io.recover
import time:       128 |        128 |       elastic_notebook.core.mutation
import time:       131 |        131 |       elastic_notebook.core.mutation.id_graph
import time:       255 |        255 |           xxhash._xxhash
import time:       142 |        142 |           xxhash.version
import time:       169 |        565 |         xxhash
import time:       254 |        818 |       elastic_notebook.core.mutation.object_hash
import time:       231 |       1307 |     elastic_notebook.core.mutation.fingerprint
import time:       107 |        107 |       elastic_notebook.core.notebook
import time:       155 |        155 |           ipykernel._version
import time:       158 |        158 |               jupyter_client._version
import time:       142 |        142 |                         zmq.backend.select
import time:      3940 |       3940 |                           zmq.constants
import time:       379 |        379 |                           zmq.error
import time:      1087 |       5405 |                         zmq.backend.cython._zmq
import time:       348 |       5894 |                       zmq.backend
import time:        97 |         97 |                           zmq._typing
import time:        99 |         99 |                             zmq.utils
import time:       148 |        247 |                           zmq.utils.interop
import time:       283 |        283 |                           zmq.sugar.attrsettr
import time:       113 |        113 |                             zmq.utils.jsonapi
import time:       162 |        162 |                             zmq.sugar.poll
import time:       646 |        920 |                           zmq.sugar.socket
import time:       483 |       2027 |                         zmq.sugar.context
import time:       179 |        179 |                         zmq.sugar.frame
import time:       159 |        159 |                         zmq.sugar.tracker
import time:       265 |        265 |                         zmq.sugar.version
import time:       128 |        128 |                         zmq.sugar.stopwatch
import time:       279 |       3034 |                       zmq.sugar
import time:       313 |       9240 |                     zmq
import time:       800 |        800 |                     zmq._future
import time:       461 |      10499 |                   zmq.asyncio
import time:       149 |        149 |                         jupyter_core.version
import time:       152 |        300 |                       jupyter_core
import time:       223 |        522 |                     jupyter_core.utils
import time:       217 |        217 |                     jupyter_client.channelsabc
import time:       236 |        236 |                       hmac
import time:       295 |        295 |                         tornado
import time:       164 |        164 |                                 tornado.speedups
import time:       749 |        913 |                               tornado.util
import time:      1733 |       2645 |                             tornado.escape
import time:        79 |         79 |                             colorama
import time:       724 |        724 |                               _curses
import time:       230 |        953 |                             curses
import time:       313 |       3989 |                           tornado.log
import time:       417 |       4405 |                         tornado.concurrent
import time:       732 |       5431 |                       tornado.ioloop
